Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-02-26,08:52:05,0.0528,26.44,24.75,3287,15050052.0,2.672154468165959e-05,0,-448.9670143358514,7.877500103661829e-06
2024-02-26,08:52:05,0.0807,26.44,24.75,3291,15050379.0,2.655113363058303e-05,0,-773.4023271323116,9.770869781572097e-06
2024-02-26,08:52:05,0.1119,26.44,24.75,3347,15050321.0,2.427639487105564e-05,0,-681.1674969901349,1.1650690218039243e-05
2024-02-26,08:52:05,0.1177,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.3265319244297165e-05
2024-02-26,08:52:05,0.1236,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.4339269600150348e-05
2024-02-26,08:52:05,0.1294,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.4764296895683993e-05
2024-02-26,08:52:05,0.1352,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.454498798390709e-05
2024-02-26,08:52:05,0.141,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.3723396883466474e-05
2024-02-26,08:52:05,0.1469,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.2414014607747642e-05
2024-02-26,08:52:05,0.1527,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.0938572364040062e-05
2024-02-26,08:52:05,0.1585,26.44,24.75,3349,15050321.0,2.419886225103929e-05,0,-680.0006306563106,9.897158171032113e-06
2024-02-26,08:52:05,0.1644,26.44,24.75,3349,15050321.0,2.419886225103929e-05,0,-680.0006306563106,9.849752601845771e-06
2024-02-26,08:52:05,0.1702,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.0793313669344804e-05
2024-02-26,08:52:05,0.1761,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.2170405720233734e-05
2024-02-26,08:52:05,0.1819,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.340914792157295e-05
2024-02-26,08:52:05,0.1877,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.425653660194597e-05
2024-02-26,08:52:05,0.1935,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.4713726475729308e-05
2024-02-26,08:52:05,0.1994,26.44,24.75,3348,15050322.0,2.423759755909219e-05,0,-681.5835972436348,1.4886479791250318e-05
2024-02-26,08:52:05,0.2052,26.44,24.75,3348,15050321.0,2.423759755909219e-05,0,-680.5835972436348,1.4895208067290772e-05
