Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-04-25,10:23:25,0.0528,26.31,24.75,3083,15198014.0,3.703092890475619e-05,0,-459.7541170883767,3.491608570436855e-07
2024-04-25,10:23:25,0.0807,26.31,24.75,3083,15198342.0,3.703092890475619e-05,0,-787.7541170883767,5.363539036736316e-07
2024-04-25,10:23:25,0.1118,26.31,24.75,3139,15198293.0,3.385834537393757e-05,0,-690.5368212479118,7.361789108102675e-07
2024-04-25,10:23:25,0.1174,26.31,24.75,3139,15198293.0,3.385834537393757e-05,0,-690.5368212479118,9.412586485968262e-07
2024-04-25,10:23:25,0.1232,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.1309794880704056e-06
2024-04-25,10:23:25,0.129,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.2809932953581018e-06
2024-04-25,10:23:25,0.1347,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.3682904969058902e-06
2024-04-25,10:23:25,0.1405,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.385911770837424e-06
2024-04-25,10:23:25,0.1462,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.3542587827610941e-06
2024-04-25,10:23:25,0.152,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.316187362173249e-06
2024-04-25,10:23:25,0.1578,26.31,24.75,3139,15198293.0,3.385834537393757e-05,0,-690.5368212479118,1.3127176900329762e-06
2024-04-25,10:23:25,0.1635,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.3535150520692378e-06
2024-04-25,10:23:25,0.1693,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.416649459539471e-06
2024-04-25,10:23:25,0.175,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.4759507242005917e-06
2024-04-25,10:23:25,0.1808,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.518274700502362e-06
2024-04-25,10:23:25,0.1866,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.5407270311694096e-06
2024-04-25,10:23:25,0.1923,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.5434539434826167e-06
2024-04-25,10:23:25,0.1981,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.5256695673141716e-06
2024-04-25,10:23:25,0.2038,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.4852443050971761e-06
2024-04-25,10:23:25,0.2096,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.4220291514867084e-06
2024-04-25,10:23:25,0.2152,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.3449984019947625e-06
2024-04-25,10:23:25,0.2209,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.2760838834347297e-06
2024-04-25,10:23:25,0.2266,26.31,24.75,3139,15198293.0,3.385834537393757e-05,0,-690.5368212479118,1.2357332765830556e-06
2024-04-25,10:23:25,0.2324,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.2206446140541426e-06
2024-04-25,10:23:25,0.2381,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.211173857215478e-06
2024-04-25,10:23:25,0.2439,26.31,24.75,3139,15198293.0,3.385834537393757e-05,0,-690.5368212479118,1.2018213979654144e-06
2024-04-25,10:23:25,0.2497,26.31,24.75,3139,15198293.0,3.385834537393757e-05,0,-690.5368212479118,1.203387328178002e-06
2024-04-25,10:23:25,0.2554,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.2175753546123277e-06
2024-04-25,10:23:25,0.2612,26.31,24.75,3139,15198293.0,3.385834537393757e-05,0,-690.5368212479118,1.2300431011178408e-06
2024-04-25,10:23:25,0.2669,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.2222111642019701e-06
2024-04-25,10:23:25,0.2727,26.31,24.75,3141,15198294.0,3.375021044532881e-05,0,-689.8933739461252,1.1837491943599417e-06
2024-04-25,10:23:25,0.2785,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.1279146959278122e-06
2024-04-25,10:23:25,0.2841,26.31,24.75,3139,15198295.0,3.385834537393757e-05,0,-692.5368212479118,1.0906439797253166e-06
2024-04-25,10:23:25,0.2899,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.1046139937215768e-06
2024-04-25,10:23:25,0.2957,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.1768408718853991e-06
2024-04-25,10:23:25,0.3015,26.31,24.75,3140,15198294.0,3.38042346711328e-05,0,-690.7144404532286,1.2855974264155724e-06
2024-04-25,10:23:25,0.3071,26.31,24.75,3140,15198294.0,3.38042346711328e-05,0,-690.7144404532286,1.3956840105050667e-06
2024-04-25,10:23:25,0.3129,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.4814914583352447e-06
2024-04-25,10:23:25,0.3188,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.535937172065951e-06
2024-04-25,10:23:25,0.3244,26.31,24.75,3140,15198293.0,3.38042346711328e-05,0,-689.7144404532286,1.5624796056215266e-06
2024-04-25,10:23:25,0.3301,26.31,24.75,3140,15198294.0,3.38042346711328e-05,0,-690.7144404532286,1.56521101621543e-06
2024-04-25,10:23:25,0.3358,26.31,24.75,3140,15198294.0,3.38042346711328e-05,0,-690.7144404532286,1.5438154654553141e-06
2024-04-25,10:23:25,0.3416,26.31,24.75,3140,15198294.0,3.38042346711328e-05,0,-690.7144404532286,1.493114956409669e-06
2024-04-25,10:23:25,0.3473,26.31,24.75,3140,15198294.0,3.38042346711328e-05,0,-690.7144404532286,1.4072994494444158e-06
2024-04-25,10:23:25,0.3531,26.31,24.75,3140,15198294.0,3.38042346711328e-05,0,-690.7144404532286,1.2893809584363825e-06
2024-04-25,10:23:25,0.3589,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.1595394409723146e-06
2024-04-25,10:23:25,0.3646,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.048046738340178e-06
2024-04-25,10:23:25,0.3704,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,9.763568123938906e-07
2024-04-25,10:23:25,0.3761,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,9.487840621466495e-07
2024-04-25,10:23:25,0.3819,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,9.582431201176539e-07
2024-04-25,10:23:25,0.3877,26.31,24.75,3138,15198294.0,3.391254269216747e-05,0,-692.360518433964,9.91736500955006e-07
2024-04-25,10:23:25,0.3934,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.029832507796949e-06
2024-04-25,10:23:25,0.3992,26.31,24.75,3140,15198294.0,3.38042346711328e-05,0,-690.7144404532286,1.0489950141166845e-06
2024-04-25,10:23:25,0.4049,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.036510018992497e-06
2024-04-25,10:23:25,0.4106,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.0012737889626947e-06
2024-04-25,10:23:25,0.4162,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,9.621636980858435e-07
2024-04-25,10:23:25,0.4277,26.31,24.75,3138,15198294.0,3.391254269216747e-05,0,-692.360518433964,9.330181289970181e-07
2024-04-25,10:23:25,0.4335,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,9.217905078302081e-07
2024-04-25,10:23:25,0.4392,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,9.349881893755371e-07
2024-04-25,10:23:25,0.445,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,9.790787752934171e-07
2024-04-25,10:23:25,0.4508,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.0575921888705632e-06
2024-04-25,10:23:25,0.4565,26.31,24.75,3139,15198294.0,3.385834537393757e-05,0,-691.5368212479118,1.1630333980587677e-06
2024-04-25,10:23:25,0.4623,26.31,24.75,3140,15198294.0,3.38042346711328e-05,0,-690.7144404532286,1.2702196750913047e-06
2024-04-25,10:23:25,0.468,26.31,24.75,3141,15198294.0,3.375021044532881e-05,0,-689.8933739461252,1.3459983570982522e-06
2024-04-25,10:23:25,0.4738,26.31,24.75,3140,15198295.0,3.38042346711328e-05,0,-691.7144404532286,1.3724062194931102e-06
2024-04-25,10:23:25,0.4794,26.31,24.75,3139,15198295.0,3.385834537393757e-05,0,-692.5368212479118,1.3544587261873788e-06
2024-04-25,10:23:25,0.4852,26.31,24.75,3140,15198295.0,3.38042346711328e-05,0,-691.7144404532286,1.302003779274027e-06
2024-04-25,10:23:25,0.4909,26.31,24.75,3140,15198294.0,3.38042346711328e-05,0,-690.7144404532286,1.2189720309878751e-06
2024-04-25,10:23:25,0.4966,26.31,24.75,3139,15198295.0,3.385834537393757e-05,0,-692.5368212479118,1.1188047326112755e-06
