Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-04-24,13:31:48,0.0529,26.62,24.0,3298,14999256.0,2.625552513844194e-05,0,-260.3935412593274,1.1837498015578005e-07
2024-04-24,13:31:48,0.0808,26.62,24.0,3303,14999586.0,2.604639336378313e-05,0,-587.256692330433,8.888643052989705e-08
2024-04-24,13:31:48,0.112,26.62,24.0,3361,14999536.0,2.37388389481256e-05,0,-502.6447850345192,6.014556799616356e-08
2024-04-24,13:31:48,0.1178,26.62,24.0,3365,14999535.0,2.358744947776824e-05,0,-499.3740354140413,3.5123966801755105e-08
2024-04-24,13:31:48,0.1235,26.62,24.0,3367,14999536.0,2.351211717380678e-05,0,-499.2440968507686,1.709493715848834e-08
2024-04-24,13:31:48,0.1292,26.62,24.0,3365,14999537.0,2.358744947776824e-05,0,-501.3740354140413,7.020050606862695e-09
2024-04-24,13:31:48,0.1351,26.62,24.0,3362,14999536.0,2.370090073097218e-05,0,-502.07573494140917,3.6204149419917488e-09
2024-04-24,13:31:48,0.1409,26.62,24.0,3364,14999534.0,2.362520609261339e-05,0,-498.94036158340947,4.798291377926954e-09
2024-04-24,13:31:48,0.1467,26.62,24.0,3366,14999535.0,2.354975320364386e-05,0,-498.80861431864207,8.451316304769795e-09
2024-04-24,13:31:48,0.1525,26.62,24.0,3363,14999537.0,2.366302314476723e-05,0,-502.50759427550634,1.2479243153929296e-08
2024-04-24,13:31:48,0.1582,26.62,24.0,3361,14999536.0,2.37388389481256e-05,0,-502.6447850345192,1.4858654062742323e-08
2024-04-24,13:31:48,0.1641,26.62,24.0,3365,14999536.0,2.358744947776824e-05,0,-500.3740354140413,1.45830083763634e-08
2024-04-24,13:31:48,0.1699,26.62,24.0,3368,14999537.0,2.347454129197761e-05,0,-499.6804815662888,1.2355405900782669e-08
2024-04-24,13:31:48,0.1758,26.62,24.0,3364,14999537.0,2.362520609261339e-05,0,-501.94036158340947,9.669043211729386e-09
2024-04-24,13:31:48,0.1815,26.62,24.0,3362,14999536.0,2.370090073097218e-05,0,-502.07573494140917,7.540771162418881e-09
2024-04-24,13:31:48,0.1873,26.62,24.0,3365,14999535.0,2.358744947776824e-05,0,-499.3740354140413,6.286349176953898e-09
