Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-02-23,09:55:28,0.052,26.69,24.25,3174,15013813.0,3.201503150238514e-05,0,-317.49512585911793,1.85115771081459e-08
2024-02-23,09:55:28,0.081,26.69,24.25,3284,15014149.0,2.685007035097948e-05,0,-575.9485221726795,4.933993624418801e-07
2024-02-23,09:55:28,0.1152,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,6.955817995703273e-07
2024-02-23,09:55:28,0.1262,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,6.184251091619076e-07
2024-02-23,09:55:28,0.1372,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,4.197105635839164e-07
2024-02-23,09:55:28,0.1481,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,2.244341175216044e-07
2024-02-23,09:55:28,0.1591,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,8.32666290466499e-08
2024-02-23,09:55:28,0.17,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,2.52537113231728e-09
2024-02-23,09:55:28,0.181,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,-3.148614757262384e-08
2024-02-23,09:55:28,0.192,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,-3.7030530014809635e-08
2024-02-23,09:55:28,0.2029,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,-2.9327641769774448e-08
2024-02-23,09:55:28,0.2139,26.69,24.25,3427,15014121.0,2.136064541050373e-05,0,-465.530426886586,-1.8234660759864692e-08
2024-02-23,09:55:28,0.225,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,-8.735364327999335e-09
2024-02-23,09:55:28,0.2361,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,-2.457054007071796e-09
2024-02-23,09:55:28,0.2469,26.69,24.25,3427,15014121.0,2.136064541050373e-05,0,-465.530426886586,7.976075307799664e-10
2024-02-23,09:55:28,0.2579,26.69,24.25,3427,15014121.0,2.136064541050373e-05,0,-465.530426886586,1.925925677088377e-09
2024-02-23,09:55:28,0.2688,26.69,24.25,3427,15014121.0,2.136064541050373e-05,0,-465.530426886586,1.8720418348934472e-09
2024-02-23,09:55:28,0.2797,26.69,24.25,3427,15014121.0,2.136064541050373e-05,0,-465.530426886586,1.3446821199056647e-09
2024-02-23,09:55:28,0.2907,26.69,24.25,3428,15014122.0,2.13265079025198e-05,0,-466.017887154946,7.641635840192594e-10
2024-02-23,09:55:28,0.3017,26.69,24.25,3428,15014122.0,2.13265079025198e-05,0,-466.017887154946,3.1833714925659586e-10
2024-02-23,09:55:28,0.3125,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,4.8405206144361935e-11
2024-02-23,09:55:28,0.3236,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,-7.608387710207743e-11
2024-02-23,09:55:28,0.3346,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,-1.0694413453788461e-10
2024-02-23,09:55:28,0.3455,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,-9.082751458071456e-11
2024-02-23,09:55:28,0.3564,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,-5.966736861566274e-11
2024-02-23,09:55:28,0.3674,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,-3.0704895795539865e-11
2024-02-23,09:55:28,0.3783,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,-1.0464312108081495e-11
2024-02-23,09:55:28,0.3893,26.69,24.25,3427,15014122.0,2.136064541050373e-05,0,-466.530426886586,7.145253417464455e-13
