Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C),Ambient(C)
2022-01-09 17:12:29,GET,STABLE/COOL,-137,46/204,14.34/14.74,14.62,24.38
2022-01-09 17:12:32,GET,STABLE/COOL,-136,46/207,14.43/14.6,14.59,24.38
2022-01-09 17:12:35,GET,STABLE/COOL,-135,46/210,14.26/14.63,14.44,24.31
2022-01-09 17:12:38,GET,STABLE/COOL,-134,46/213,14.14/14.59,14.41,24.31
2022-01-09 17:12:41,GET,STABLE/COOL,-134,46/216,14.48/14.87,14.87,24.31
2022-01-09 17:12:44,GET,STABLE/COOL,-133,46/219,14.56/14.71,14.6,24.31
2022-01-09 17:12:48,GET,STABLE/COOL,-132,46/222,14.65/14.83,14.73,24.25
2022-01-09 17:12:51,GET,STABLE/COOL,-131,46/225,14.43/14.72,14.59,24.31
2022-01-09 17:12:54,GET,STABLE/COOL,-131,46/228,14.54/14.72,14.72,24.25
2022-01-09 17:12:57,GET,STABLE/COOL,-130,46/231,14.65/15.08,15.08,24.25
2022-01-09 17:13:00,GET,STABLE/COOL,-132,46/234,14.89/15.14,14.89,24.31
2022-01-09 17:13:03,GET,STABLE/COOL,-131,46/237,14.56/14.83,14.83,24.31
2022-01-09 17:13:06,GET,STABLE/COOL,-131,46/240,14.66/14.86,14.78,24.25
2022-01-09 17:13:09,GET,STABLE/COOL,-130,46/243,14.51/14.82,14.73,24.25
2022-01-09 17:13:12,GET,STABLE/COOL,-129,46/246,14.74/15.06,14.91,24.25
2022-01-09 17:13:15,GET,STABLE/COOL,-128,46/249,14.64/15.08,14.64,24.19
2022-01-09 17:13:18,GET,STABLE/COOL,-128,46/252,14.45/15.12,15.12,24.25
2022-01-09 17:13:21,GET,STABLE/COOL,-127,46/255,14.78/15.11,14.89,24.25
2022-01-09 17:13:24,GET,STABLE/COOL,-129,46/258,14.69/15.03,14.69,24.25
2022-01-09 17:13:27,GET,STABLE/COOL,-131,46/261,14.84/15.16,14.96,24.25
2022-01-09 17:13:30,GET,STABLE/COOL,-131,46/264,14.85/15.32,15.32,24.25
2022-01-09 17:13:33,GET,STABLE/COOL,-133,46/267,14.89/15.16,15.04,24.25
2022-01-09 17:13:36,GET,STABLE/COOL,-135,46/270,15.01/15.27,15.13,24.25
2022-01-09 17:13:39,GET,STABLE/COOL,-134,46/273,14.9/15.11,15.08,24.19
2022-01-09 17:13:42,GET,STABLE/COOL,-134,46/276,14.86/15.21,15.15,24.25
2022-01-09 17:13:45,GET,STABLE/COOL,-133,46/280,14.95/15.19,15.19,24.19
2022-01-09 17:13:48,GET,STABLE/COOL,-132,46/283,14.8/15.07,15.02,24.19
2022-01-09 17:13:51,GET,STABLE/COOL,-134,46/286,14.76/15.34,15.17,24.19
2022-01-09 17:13:54,GET,STABLE/COOL,-134,46/289,14.4/14.96,14.4,24.19
2022-01-09 17:13:57,GET,STABLE/COOL,-133,46/292,14.45/15.12,15.12,24.25
2022-01-09 17:14:00,GET,STABLE/COOL,-132,46/295,14.76/15.15,14.76,24.19
2022-01-09 17:14:03,GET,STABLE/COOL,-134,46/298,14.63/15.13,15.13,24.19
2022-01-09 17:14:07,GET,STABLE/COOL,-134,46/301,14.83/15.14,14.95,24.25
2022-01-09 17:14:10,GET,STABLE/COOL,-133,46/304,14.72/15.23,15.23,24.19
2022-01-09 17:14:13,GET,STABLE/COOL,-132,46/307,14.48/14.94,14.62,24.19
2022-01-09 17:14:16,GET,STABLE/COOL,-131,46/310,14.64/14.89,14.89,24.19
2022-01-09 17:14:19,GET,STABLE/COOL,-131,46/313,14.79/15.19,15.19,24.19
2022-01-09 17:14:22,GET,STABLE/COOL,-130,46/316,14.84/15.15,14.96,24.19
2022-01-09 17:14:25,GET,STABLE/COOL,-129,46/319,14.8/15.11,14.9,24.19
2022-01-09 17:14:28,GET,STABLE/COOL,-131,46/322,14.95/15.33,15.16,24.19
2022-01-09 17:14:31,GET,STABLE/COOL,-131,46/325,14.67/15.08,14.67,24.19
2022-01-09 17:14:32,SET '10',CYCLE/COOL,-130,0/0,60.0/-1,15.05,24.19
2022-01-09 17:14:35,GET,CYCLE/COOL,-255,0/3,60.0/-1,15.18,24.19
2022-01-09 17:14:38,GET,CYCLE/COOL,-255,0/6,60.0/-1,15.15,24.25
2022-01-09 17:14:41,GET,CYCLE/COOL,-255,0/9,60.0/-1,14.51,24.25
2022-01-09 17:14:44,GET,CYCLE/COOL,-255,0/12,60.0/-1,14.64,24.19
2022-01-09 17:14:47,GET,CYCLE/COOL,-255,0/15,60.0/-1,14.34,24.12
2022-01-09 17:14:50,GET,CYCLE/COOL,-255,0/18,60.0/-1,14.16,24.19
2022-01-09 17:14:53,GET,CYCLE/COOL,-255,0/21,60.0/-1,13.38,24.12
2022-01-09 17:14:56,GET,CYCLE/COOL,-255,0/24,60.0/-1,13.5,24.19
2022-01-09 17:14:59,GET,CYCLE/COOL,-255,0/27,60.0/-1,12.63,24.19
2022-01-09 17:15:02,GET,CYCLE/COOL,-255,0/30,60.0/-1,12.57,24.12
2022-01-09 17:15:05,GET,CYCLE/COOL,-213,0/33,60.0/-1,11.77,24.12
2022-01-09 17:15:09,GET,CYCLE/COOL,-217,0/36,60.0/-1,11.74,24.12
2022-01-09 17:15:12,GET,CYCLE/COOL,-207,0/39,60.0/-1,11.59,24.06
2022-01-09 17:15:15,GET,CYCLE/COOL,-169,0/43,60.0/-1,11.21,24.06
2022-01-09 17:15:18,GET,CYCLE/COOL,-151,0/46,60.0/-1,11.02,24.12
2022-01-09 17:15:21,GET,CYCLE/COOL,-148,0/49,60.0/-1,10.95,24.06
2022-01-09 17:15:24,GET,CYCLE/COOL,-160,0/52,60.0/-1,11.02,24.06
2022-01-09 17:15:27,GET,CYCLE/COOL,-152,0/55,60.0/-1,10.92,24.0
2022-01-09 17:15:30,GET,CYCLE/COOL,-124,0/58,60.0/-1,10.65,23.94
2022-01-09 17:15:33,GET,CYCLE/COOL,-168,0/61,60.0/-1,10.99,23.94
2022-01-09 17:15:36,GET,CYCLE/COOL,-235,0/64,60.0/-1,11.5,23.88
2022-01-09 17:15:39,GET,CYCLE/COOL,-219,0/67,60.0/-1,11.31,23.94
2022-01-09 17:15:42,GET,CYCLE/COOL,-253,0/70,60.0/-1,11.54,23.88
2022-01-09 17:15:45,GET,CYCLE/COOL,-255,0/73,60.0/-1,11.57,23.88
2022-01-09 17:15:48,GET,CYCLE/COOL,-248,0/76,60.0/-1,11.4,23.88
2022-01-09 17:15:51,GET,CYCLE/COOL,-243,0/79,60.0/-1,11.3,23.88
2022-01-09 17:15:54,GET,CYCLE/COOL,-237,0/82,60.0/-1,11.2,23.81
2022-01-09 17:15:57,GET,CYCLE/COOL,-230,0/85,60.0/-1,11.11,23.81
2022-01-09 17:16:00,GET,CYCLE/COOL,-197,0/88,60.0/-1,10.79,23.75
2022-01-09 17:16:03,GET,STABLE/COOL,-188,89/91,10.36/10.68,10.59,23.75
2022-01-09 17:16:06,GET,STABLE/COOL,-190,89/94,10.21/10.46,10.36,23.75
2022-01-09 17:16:09,GET,STABLE/COOL,-190,89/97,10.3/10.51,10.47,23.75
2022-01-09 17:16:12,GET,STABLE/COOL,-192,89/100,10.12/10.49,10.22,23.75
2022-01-09 17:16:15,GET,STABLE/COOL,-194,89/103,9.94/10.5,9.97,23.75
2022-01-09 17:16:18,GET,STABLE/COOL,-196,89/106,9.98/10.45,10.35,23.62
2022-01-09 17:16:21,GET,STABLE/COOL,-196,89/109,10.18/10.55,10.18,23.62
2022-01-09 17:16:25,GET,STABLE/COOL,-198,89/112,10.22/10.43,10.3,23.62
2022-01-09 17:16:28,GET,STABLE/COOL,-200,89/115,10.04/10.4,10.04,23.62
2022-01-09 17:16:31,GET,STABLE/COOL,-202,89/118,10.14/10.59,10.29,23.62
2022-01-09 17:16:34,GET,STABLE/COOL,-202,89/122,10.4/10.61,10.61,23.62
2022-01-09 17:16:37,GET,STABLE/COOL,-204,89/125,10.13/10.55,10.41,23.56
2022-01-09 17:16:40,GET,STABLE/COOL,-206,89/128,10.23/10.49,10.44,23.56
2022-01-09 17:16:43,GET,STABLE/COOL,-208,89/131,9.75/10.34,9.75,23.56
2022-01-09 17:16:46,GET,STABLE/COOL,-208,89/134,10.0/10.3,10.3,23.5
2022-01-09 17:16:49,GET,STABLE/COOL,-210,89/137,10.15/10.49,10.18,23.5
2022-01-09 17:16:52,GET,STABLE/COOL,-212,89/140,10.17/10.42,10.35,23.44
2022-01-09 17:16:55,GET,STABLE/COOL,-214,89/143,9.9/10.13,10.13,23.5
2022-01-09 17:16:58,GET,STABLE/COOL,-214,89/146,9.94/10.38,9.97,23.44
2022-01-09 17:17:01,GET,STABLE/COOL,-216,89/149,9.93/10.22,9.93,23.5
2022-01-09 17:17:04,GET,STABLE/COOL,-218,89/152,9.7/10.3,10.11,23.44
2022-01-09 17:17:07,GET,STABLE/COOL,-220,89/155,9.96/10.3,10.3,23.44
2022-01-09 17:17:10,GET,STABLE/COOL,-220,89/158,9.9/10.16,9.9,23.38
2022-01-09 17:17:13,GET,STABLE/COOL,-219,89/161,9.79/10.08,10.08,23.38
2022-01-09 17:17:16,GET,STABLE/COOL,-221,89/164,9.88/10.04,9.94,23.38
2022-01-09 17:17:19,GET,STABLE/COOL,-220,89/167,9.77/9.89,9.78,23.31
2022-01-09 17:17:22,GET,STABLE/COOL,-220,89/170,9.64/9.87,9.68,23.31
2022-01-09 17:17:25,GET,STABLE/COOL,-219,89/173,9.68/9.97,9.77,23.38
2022-01-09 17:17:28,GET,STABLE/COOL,-218,89/176,9.28/9.66,9.66,23.31
2022-01-09 17:17:31,GET,STABLE/COOL,-217,89/179,9.48/9.92,9.62,23.25
2022-01-09 17:17:34,GET,STABLE/COOL,-217,89/182,9.36/9.89,9.36,23.31
2022-01-09 17:17:37,GET,STABLE/COOL,-216,89/185,9.54/9.66,9.54,23.31
2022-01-09 17:17:40,GET,STABLE/COOL,-215,89/188,9.28/9.77,9.28,23.25
2022-01-09 17:17:44,GET,STABLE/COOL,-214,89/191,9.0/9.38,9.19,23.19
2022-01-09 17:17:47,GET,STABLE/COOL,-214,89/194,9.33/9.42,9.42,23.25
2022-01-09 17:17:50,GET,STABLE/COOL,-213,89/198,9.26/9.51,9.51,23.25
2022-01-09 17:17:53,GET,STABLE/COOL,-212,89/201,9.15/9.38,9.15,23.19
2022-01-09 17:17:56,GET,STABLE/COOL,-211,89/204,8.96/9.24,9.24,23.19
2022-01-09 17:17:59,GET,STABLE/COOL,-211,89/207,8.97/9.37,9.18,23.12
2022-01-09 17:18:02,GET,STABLE/COOL,-210,89/210,8.97/9.23,8.97,23.12
2022-01-09 17:18:05,GET,STABLE/COOL,-209,89/213,8.86/9.18,9.18,23.12
2022-01-09 17:18:08,GET,STABLE/COOL,-208,89/216,8.88/9.28,8.88,23.06
2022-01-09 17:18:11,GET,STABLE/COOL,-208,89/219,8.74/9.25,9.25,23.12
2022-01-09 17:18:13,SET '5',CYCLE/COOL,-207,0/0,60.0/-1,8.92,23.06
2022-01-09 17:18:16,GET,CYCLE/COOL,-255,0/3,60.0/-1,8.98,23.06
2022-01-09 17:18:19,GET,CYCLE/COOL,-255,0/6,60.0/-1,8.8,23.06
2022-01-09 17:18:22,GET,CYCLE/COOL,-255,0/9,60.0/-1,8.88,23.06
2022-01-09 17:18:25,GET,CYCLE/COOL,-255,0/12,60.0/-1,8.75,23.12
2022-01-09 17:18:28,GET,CYCLE/COOL,-255,0/15,60.0/-1,9.0,23.06
2022-01-09 17:18:31,GET,CYCLE/COOL,-255,0/18,60.0/-1,8.68,23.0
2022-01-09 17:18:34,GET,CYCLE/COOL,-255,0/21,60.0/-1,8.27,23.0
2022-01-09 17:18:37,GET,CYCLE/COOL,-255,0/24,60.0/-1,8.07,22.94
2022-01-09 17:18:40,GET,CYCLE/COOL,-255,0/27,60.0/-1,8.24,23.0
2022-01-09 17:18:43,GET,CYCLE/COOL,-255,0/30,60.0/-1,8.11,22.94
2022-01-09 17:18:46,GET,CYCLE/COOL,-255,0/33,60.0/-1,8.45,22.88
2022-01-09 17:18:50,GET,CYCLE/COOL,-255,0/36,60.0/-1,8.17,22.88
2022-01-09 17:18:53,GET,CYCLE/COOL,-255,0/40,60.0/-1,8.32,22.88
2022-01-09 17:18:56,GET,CYCLE/COOL,-255,0/43,60.0/-1,8.06,22.88
2022-01-09 17:18:59,GET,CYCLE/COOL,-255,0/46,60.0/-1,8.1,22.81
2022-01-09 17:19:02,GET,CYCLE/COOL,-255,0/49,60.0/-1,7.8,22.88
2022-01-09 17:19:05,GET,CYCLE/COOL,-255,0/52,60.0/-1,7.59,22.81
2022-01-09 17:19:08,GET,CYCLE/COOL,-255,0/55,60.0/-1,7.9,22.81
2022-01-09 17:19:11,GET,CYCLE/COOL,-255,0/58,60.0/-1,7.43,22.75
2022-01-09 17:19:14,GET,CYCLE/COOL,-255,0/61,60.0/-1,7.49,22.75
2022-01-09 17:19:17,GET,CYCLE/COOL,-255,0/64,60.0/-1,7.63,22.75
2022-01-09 17:19:20,GET,CYCLE/COOL,-255,0/67,60.0/-1,7.82,22.75
2022-01-09 17:19:23,GET,CYCLE/COOL,-255,0/70,60.0/-1,7.59,22.69
2022-01-09 17:19:26,GET,CYCLE/COOL,-255,0/73,60.0/-1,7.55,22.69
2022-01-09 17:19:29,GET,CYCLE/COOL,-255,0/76,60.0/-1,7.36,22.69
2022-01-09 17:19:32,GET,CYCLE/COOL,-240,0/79,60.0/-1,6.99,22.69
2022-01-09 17:19:35,GET,CYCLE/COOL,-255,0/82,60.0/-1,7.13,22.62
2022-01-09 17:19:38,GET,CYCLE/COOL,-255,0/85,60.0/-1,7.62,22.62
2022-01-09 17:19:41,GET,CYCLE/COOL,-255,0/88,60.0/-1,7.46,22.69
2022-01-09 17:19:44,GET,CYCLE/COOL,-255,0/91,60.0/-1,7.29,22.62
2022-01-09 17:19:47,GET,CYCLE/COOL,-255,0/94,60.0/-1,7.58,22.62
2022-01-09 17:19:50,GET,CYCLE/COOL,-255,0/97,60.0/-1,7.56,22.62
2022-01-09 17:19:53,GET,CYCLE/COOL,-255,0/100,60.0/-1,7.48,22.56
2022-01-09 17:19:56,GET,CYCLE/COOL,-255,0/103,60.0/-1,7.54,22.5
2022-01-09 17:19:59,GET,CYCLE/COOL,-255,0/106,60.0/-1,7.13,22.56
2022-01-09 17:20:02,GET,CYCLE/COOL,-255,0/109,60.0/-1,7.19,22.56
2022-01-09 17:20:05,GET,CYCLE/COOL,-255,0/112,60.0/-1,7.23,22.5
2022-01-09 17:20:09,GET,CYCLE/COOL,-255,0/115,60.0/-1,7.57,22.5
2022-01-09 17:20:12,GET,CYCLE/COOL,-255,0/119,60.0/-1,7.25,22.44
2022-01-09 17:20:15,GET,CYCLE/COOL,-255,0/122,60.0/-1,7.27,22.5
2022-01-09 17:20:18,GET,CYCLE/COOL,-255,0/125,60.0/-1,7.38,22.44
2022-01-09 17:20:21,GET,CYCLE/COOL,-250,0/128,60.0/-1,7.06,22.44
2022-01-09 17:20:24,GET,CYCLE/COOL,-231,0/131,60.0/-1,6.88,22.38
2022-01-09 17:20:27,GET,CYCLE/COOL,-255,0/134,60.0/-1,7.58,22.38
2022-01-09 17:20:30,GET,CYCLE/COOL,-255,0/137,60.0/-1,7.3,22.38
2022-01-09 17:20:33,GET,CYCLE/COOL,-255,0/140,60.0/-1,7.48,22.38
2022-01-09 17:20:36,GET,CYCLE/COOL,-255,0/143,60.0/-1,7.38,22.31
2022-01-09 17:20:39,GET,CYCLE/COOL,-255,0/146,60.0/-1,7.37,22.31
2022-01-09 17:20:42,GET,CYCLE/COOL,-255,0/149,60.0/-1,7.19,22.38
2022-01-09 17:20:45,GET,CYCLE/COOL,-255,0/152,60.0/-1,7.16,22.31
2022-01-09 17:20:48,GET,CYCLE/COOL,-255,0/155,60.0/-1,7.36,22.25
2022-01-09 17:20:51,GET,CYCLE/COOL,-255,0/158,60.0/-1,7.37,22.25
2022-01-09 17:20:54,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,7.51,22.25
2022-01-09 17:21:53,SET '30',CYCLE/COOL,-1,0/0,60.0/-1,7.51,22.44
2022-01-09 17:21:56,GET,CYCLE/HEAT,127,0/3,60.0/-1,17.68,22.5
2022-01-09 17:21:59,GET,CYCLE/HEAT,127,0/6,60.0/-1,18.46,22.56
2022-01-09 17:22:02,GET,CYCLE/HEAT,127,0/9,60.0/-1,18.83,22.62
2022-01-09 17:22:05,GET,CYCLE/HEAT,127,0/12,60.0/-1,19.99,22.62
2022-01-09 17:22:08,GET,CYCLE/HEAT,127,0/15,60.0/-1,20.99,22.69
2022-01-09 17:22:11,GET,CYCLE/HEAT,127,0/18,60.0/-1,22.27,22.75
2022-01-09 17:22:14,GET,CYCLE/HEAT,127,0/21,60.0/-1,23.29,22.81
2022-01-09 17:22:17,GET,CYCLE/HEAT,127,0/24,60.0/-1,24.65,22.81
2022-01-09 17:22:20,GET,CYCLE/HEAT,127,0/27,60.0/-1,25.59,22.94
2022-01-09 17:22:23,GET,CYCLE/HEAT,127,0/30,60.0/-1,26.91,23.0
2022-01-09 17:22:26,GET,CYCLE/HEAT,124,0/33,60.0/-1,27.92,23.06
2022-01-09 17:22:29,GET,CYCLE/HEAT,56,0/36,60.0/-1,29.16,23.12
2022-01-09 17:22:32,GET,STABLE/HEAT,54,39/40,29.51/29.51,29.51,23.31
2022-01-09 17:22:35,GET,STABLE/HEAT,54,39/43,29.5/30.4,30.4,23.38
2022-01-09 17:22:38,GET,STABLE/HEAT,53,39/46,30.57/31.26,31.26,23.44
2022-01-09 17:22:41,GET,STABLE/HEAT,52,39/49,31.13/31.68,31.68,23.62
2022-01-09 17:22:44,GET,STABLE/HEAT,51,39/52,31.48/31.94,31.84,23.69
2022-01-09 17:22:47,GET,STABLE/HEAT,51,39/55,32.04/32.41,32.41,23.75
2022-01-09 17:22:50,GET,STABLE/HEAT,50,39/58,32.24/32.62,32.44,23.88
2022-01-09 17:22:53,GET,STABLE/HEAT,49,39/61,32.59/32.91,32.91,23.94
2022-01-09 17:22:56,GET,STABLE/HEAT,48,39/64,32.81/32.99,32.81,24.06
2022-01-09 17:22:59,GET,STABLE/HEAT,48,39/67,32.79/33.13,33.13,24.19
2022-01-09 17:23:02,GET,STABLE/HEAT,47,39/70,33.06/33.35,33.35,24.25
2022-01-09 17:23:05,GET,STABLE/HEAT,46,39/73,33.24/33.48,33.31,24.31
2022-01-09 17:23:09,GET,STABLE/HEAT,45,39/76,33.38/33.57,33.39,24.44
2022-01-09 17:23:12,GET,STABLE/HEAT,45,39/79,33.36/33.58,33.58,24.5
2022-01-09 17:23:15,GET,STABLE/HEAT,44,39/82,33.41/33.86,33.59,24.62
2022-01-09 17:23:18,GET,STABLE/HEAT,43,39/85,33.55/33.96,33.85,24.69
2022-01-09 17:23:21,GET,STABLE/HEAT,42,39/88,33.8/34.14,34.14,24.75
2022-01-09 17:23:24,GET,STABLE/HEAT,42,39/91,33.73/34.33,33.73,24.88
2022-01-09 17:23:27,GET,STABLE/HEAT,41,39/94,33.83/34.16,34.08,24.94
2022-01-09 17:23:30,GET,STABLE/HEAT,40,39/97,34.04/34.29,34.07,25.0
2022-01-09 17:23:33,GET,STABLE/HEAT,39,39/100,33.82/34.29,34.1,25.06
2022-01-09 17:23:36,GET,STABLE/HEAT,39,39/103,34.1/34.3,34.15,25.12
2022-01-09 17:23:39,GET,STABLE/HEAT,38,39/106,34.2/34.75,34.62,25.25
2022-01-09 17:23:42,GET,STABLE/HEAT,37,39/109,34.69/34.96,34.74,25.31
2022-01-09 17:23:45,GET,STABLE/HEAT,36,39/112,34.61/34.75,34.61,25.38
2022-01-09 17:23:48,GET,STABLE/HEAT,36,39/115,34.55/34.71,34.7,25.44
2022-01-09 17:23:51,GET,STABLE/HEAT,35,39/118,34.56/34.98,34.56,25.5
2022-01-09 17:23:54,GET,STABLE/HEAT,34,39/122,34.53/35.01,35.01,25.56
2022-01-09 17:23:57,GET,STABLE/HEAT,33,39/125,34.76/35.06,34.88,25.62
2022-01-09 17:24:00,GET,STABLE/HEAT,33,39/128,35.06/35.23,35.06,25.75
2022-01-09 17:24:03,GET,STABLE/HEAT,32,39/131,34.51/34.97,34.97,25.75
2022-01-09 17:24:06,GET,STABLE/HEAT,31,39/134,35.06/35.23,35.06,25.81
2022-01-09 17:24:09,GET,STABLE/HEAT,30,39/137,34.58/35.15,34.58,25.94
2022-01-09 17:24:12,GET,STABLE/HEAT,30,39/140,34.77/35.07,35.02,25.94
2022-01-09 17:24:15,GET,STABLE/HEAT,29,39/143,34.81/35.13,34.81,25.94
2022-01-09 17:24:18,GET,STABLE/HEAT,28,39/146,34.66/35.14,34.66,26.06
2022-01-09 17:24:21,GET,STABLE/HEAT,27,39/149,34.84/35.05,35.05,26.12
2022-01-09 17:24:24,GET,STABLE/HEAT,27,39/152,34.88/35.07,35.02,26.19
2022-01-09 17:24:28,GET,STABLE/HEAT,26,39/155,34.76/35.0,34.94,26.25
2022-01-09 17:24:31,GET,STABLE/HEAT,25,39/158,34.81/34.98,34.83,26.31
2022-01-09 17:24:32,SET 'OFF',IDLE/OFF,0,39/0,34.67/34.91,34.67,26.31
2022-01-09 17:24:36,SET '30',CYCLE/HEAT,1,0/0,60.0/-1,34.67,26.38
2022-01-09 17:24:40,GET,CYCLE/COOL,-255,0/3,60.0/-1,35.0,26.44
2022-01-09 17:24:43,GET,CYCLE/COOL,-255,0/6,60.0/-1,34.39,26.44
2022-01-09 17:24:46,GET,CYCLE/COOL,-255,0/9,60.0/-1,33.87,26.56
2022-01-09 17:24:49,GET,CYCLE/COOL,-255,0/12,60.0/-1,32.82,26.56
2022-01-09 17:24:52,GET,CYCLE/COOL,-255,0/15,60.0/-1,32.2,26.62
2022-01-09 17:24:55,GET,CYCLE/COOL,-126,0/18,60.0/-1,31.01,26.62
2022-01-09 17:24:58,GET,STABLE/COOL,-72,20/21,29.91/30.07,29.91,26.62
2022-01-09 17:25:01,GET,STABLE/COOL,-71,20/24,28.57/29.71,28.57,26.69
2022-01-09 17:25:04,GET,STABLE/COOL,-71,20/27,27.65/28.41,27.65,26.69
2022-01-09 17:25:07,GET,STABLE/COOL,-70,20/30,27.13/27.58,27.13,26.75
2022-01-09 17:25:10,GET,STABLE/COOL,-69,20/33,26.25/27.06,26.38,26.69
2022-01-09 17:25:13,GET,STABLE/COOL,-68,20/36,25.95/26.53,26.05,26.75
2022-01-09 17:25:16,GET,STABLE/COOL,-68,20/40,25.39/26.15,25.6,26.69
2022-01-09 17:25:19,GET,STABLE/COOL,-67,20/43,25.27/25.67,25.27,26.69
2022-01-09 17:25:22,GET,STABLE/COOL,-66,20/46,25.03/25.35,25.35,26.69
2022-01-09 17:25:25,GET,STABLE/COOL,-65,20/49,24.65/25.3,24.65,26.69
2022-01-09 17:25:28,GET,STABLE/COOL,-65,20/52,24.52/24.92,24.52,26.75
2022-01-09 17:25:31,GET,STABLE/COOL,-64,20/55,24.53/24.82,24.6,26.69
2022-01-09 17:25:34,GET,STABLE/COOL,-63,20/58,24.23/24.67,24.37,26.69
2022-01-09 17:25:36,SET 'OFF',IDLE/OFF,0,20/0,24.27/24.31,24.27,26.69
2022-01-09 17:25:49,SET '30',CYCLE/IDLE,1,0/0,60.0/-1,25.0,26.69
2022-01-09 17:25:52,GET,CYCLE/HEAT,127,0/3,60.0/-1,25.06,26.62
2022-01-09 17:25:55,GET,CYCLE/HEAT,127,0/6,60.0/-1,25.71,26.62
2022-01-09 17:25:58,GET,CYCLE/HEAT,127,0/9,60.0/-1,26.07,26.62
2022-01-09 17:26:01,GET,CYCLE/HEAT,127,0/12,60.0/-1,26.83,26.62
2022-01-09 17:26:04,GET,CYCLE/HEAT,119,0/15,60.0/-1,28.03,26.62
2022-01-09 17:26:07,GET,CYCLE/HEAT,64,0/18,60.0/-1,29.06,26.62
2022-01-09 17:26:10,GET,STABLE/HEAT,53,19/21,29.63/30.05,30.05,26.69
2022-01-09 17:26:13,GET,STABLE/HEAT,52,19/24,30.4/31.05,31.01,26.69
2022-01-09 17:26:16,GET,STABLE/HEAT,51,19/27,31.26/32.16,32.16,26.75
2022-01-09 17:26:19,GET,STABLE/HEAT,51,19/30,32.2/32.86,32.8,26.81
2022-01-09 17:26:23,GET,IDLE/OFF,0,19/0,33.15/33.15,33.15,26.88
2022-01-09 17:26:28,SET '30',CYCLE/COOL,-1,0/0,60.0/-1,33.15,26.88
2022-01-09 17:26:31,GET,CYCLE/COOL,-255,0/3,60.0/-1,34.54,26.94
2022-01-09 17:26:34,GET,CYCLE/COOL,-255,0/6,60.0/-1,34.66,27.0
2022-01-09 17:26:37,GET,CYCLE/COOL,-255,0/9,60.0/-1,34.11,27.0
2022-01-09 17:26:40,GET,CYCLE/COOL,-255,0/12,60.0/-1,33.42,27.06
2022-01-09 17:26:43,GET,CYCLE/COOL,-255,0/15,60.0/-1,32.6,27.12
2022-01-09 17:26:46,GET,CYCLE/COOL,-241,0/18,60.0/-1,32.01,27.12
2022-01-09 17:26:49,GET,CYCLE/COOL,-93,0/21,60.0/-1,30.73,27.06
2022-01-09 17:26:52,GET,STABLE/COOL,-95,21/24,29.41/30.25,29.45,27.19
2022-01-09 17:26:55,GET,STABLE/COOL,-94,21/27,28.29/29.1,28.29,27.12
2022-01-09 17:26:58,GET,STABLE/COOL,-93,21/30,27.45/28.27,27.45,27.19
2022-01-09 17:27:01,GET,IDLE/OFF,0,21/0,26.86/27.47,26.86,27.19
2022-01-09 17:29:32,SET '30',CYCLE/IDLE,1,0/0,60.0/-1,30.5,27.94
2022-01-09 17:29:35,GET,STABLE/COOL,-3,0/3,30.12/30.25,30.22,27.94
2022-01-09 17:29:38,GET,STABLE/COOL,-5,0/6,30.23/30.56,30.45,28.0
2022-01-09 17:29:41,GET,STABLE/COOL,-7,0/9,30.35/30.87,30.81,28.0
2022-01-09 17:29:44,GET,STABLE/COOL,-7,0/12,30.66/30.9,30.74,27.94
2022-01-09 17:29:47,GET,STABLE/COOL,-9,0/15,30.59/30.93,30.59,28.0
2022-01-09 17:29:50,GET,STABLE/COOL,-11,0/18,30.7/30.92,30.84,28.0
2022-01-09 17:29:53,GET,STABLE/COOL,-13,0/21,30.32/30.79,30.7,28.0
2022-01-09 17:29:56,GET,STABLE/COOL,-13,0/24,30.51/30.74,30.51,28.0
2022-01-09 17:29:59,GET,STABLE/COOL,-15,0/27,30.25/30.51,30.34,28.0
2022-01-09 17:30:02,GET,STABLE/COOL,-17,0/30,30.27/30.41,30.33,28.0
2022-01-09 17:30:05,GET,STABLE/COOL,-19,0/33,29.77/30.32,29.77,28.06
2022-01-09 17:30:08,GET,STABLE/COOL,-19,0/36,29.76/29.99,29.99,28.06
2022-01-09 17:30:11,GET,STABLE/COOL,-18,0/40,29.69/29.75,29.74,28.0
2022-01-09 17:30:14,GET,STABLE/COOL,-17,0/43,29.5/29.87,29.5,28.0
2022-01-09 17:30:17,GET,STABLE/COOL,-16,0/46,29.34/29.48,29.48,28.0
2022-01-09 17:30:20,GET,STABLE/COOL,-16,0/49,28.95/29.5,28.95,28.06
2022-01-09 17:30:23,GET,STABLE/COOL,-15,0/52,29.01/29.19,29.19,28.06
2022-01-09 17:30:26,GET,STABLE/COOL,-14,0/55,28.63/29.06,28.63,28.06
2022-01-09 17:30:29,GET,STABLE/COOL,-13,0/58,28.57/28.91,28.71,28.0
2022-01-09 17:30:32,GET,STABLE/COOL,-13,0/61,28.59/28.85,28.85,28.06
2022-01-09 17:30:36,GET,STABLE/COOL,-12,0/64,28.26/28.71,28.26,28.06
2022-01-09 17:30:39,GET,STABLE/COOL,-11,0/67,28.25/28.47,28.47,28.06
