Date,Time,Relative_time,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation
2021-12-08,13:27:40,0.1363,31.5,2365,14256398.0,0.00011676260098200967
2021-12-08,13:27:40,0.1386,31.5,2335,14256643.0,0.00012250179263663413
2021-12-08,13:27:40,0.1412,31.5,2316,14256573.0,0.000126281658442134
2021-12-08,13:27:40,0.1439,31.5,2315,14256585.0,0.0001264837984803905
2021-12-08,13:27:40,0.1465,31.5,2314,14256585.0,0.00012668626208578703
2021-12-08,13:27:40,0.1492,31.5,2314,14256579.0,0.00012668626208578703
2021-12-08,13:27:40,0.1518,31.5,2315,14256579.0,0.0001264837984803905
2021-12-08,13:27:40,0.1544,31.5,2315,14256579.0,0.0001264837984803905
2021-12-08,13:27:40,0.1571,31.5,2316,14256570.0,0.000126281658442134
2021-12-08,13:27:40,0.1599,31.5,2316,14256576.0,0.000126281658442134
2021-12-08,13:27:40,0.1626,31.5,2316,14256582.0,0.000126281658442134
2021-12-08,13:27:40,0.1652,31.5,2314,14256576.0,0.00012668626208578703
2021-12-08,13:27:40,0.1678,31.5,2315,14256588.0,0.0001264837984803905
2021-12-08,13:27:40,0.1703,31.5,2317,14256588.0,0.0001260798414539089
2021-12-08,13:27:40,0.173,31.5,2346,14256573.0,0.00012036538060926176
2021-12-08,13:27:40,0.1749,31.5,2374,14256477.0,0.0001150938600208797
2021-12-08,13:27:40,0.1768,31.5,2344,14256480.0,0.00012075102862944915
2021-12-08,13:27:40,0.1795,31.5,2316,14256582.0,0.000126281658442134
2021-12-08,13:27:40,0.1822,31.5,2317,14256579.0,0.0001260798414539089
2021-12-08,13:27:40,0.1849,31.5,2316,14256570.0,0.000126281658442134
2021-12-08,13:27:40,0.1875,31.5,2314,14256573.0,0.00012668626208578703
2021-12-08,13:27:40,0.1902,31.5,2314,14256579.0,0.00012668626208578703
2021-12-08,13:27:40,0.1928,31.5,2315,14256582.0,0.0001264837984803905
2021-12-08,13:27:40,0.1954,31.5,2316,14256576.0,0.000126281658442134
2021-12-08,13:27:40,0.198,31.5,2316,14256579.0,0.000126281658442134
2021-12-08,13:27:40,0.2006,31.5,2315,14256582.0,0.0001264837984803905
2021-12-08,13:27:40,0.2032,31.5,2316,14256582.0,0.000126281658442134
2021-12-08,13:27:40,0.2058,31.5,2317,14256588.0,0.0001260798414539089
2021-12-08,13:27:40,0.2085,31.5,2316,14256591.0,0.000126281658442134
2021-12-08,13:27:40,0.211,31.5,2315,14256582.0,0.0001264837984803905
2021-12-08,13:27:40,0.2136,31.5,2317,14256582.0,0.0001260798414539089
2021-12-08,13:27:40,0.2162,31.5,2317,14256588.0,0.0001260798414539089
2021-12-08,13:27:40,0.2188,31.5,2316,14256582.0,0.000126281658442134
2021-12-08,13:27:40,0.2215,31.5,2315,14256582.0,0.0001264837984803905
2021-12-08,13:27:40,0.2239,31.5,2353,14256615.0,0.00011902528608964749
2021-12-08,13:27:40,0.2255,31.5,2383,14256522.0,0.00011344896827492591
2021-12-08,13:27:40,0.2274,31.5,2344,14256486.0,0.00012075102862944915
2021-12-08,13:27:40,0.2303,31.5,2314,14256588.0,0.00012668626208578703
2021-12-08,13:27:40,0.233,31.5,2315,14256591.0,0.0001264837984803905
2021-12-08,13:27:40,0.2356,31.5,2316,14256579.0,0.000126281658442134
2021-12-08,13:27:40,0.2383,31.5,2316,14256576.0,0.000126281658442134
2021-12-08,13:27:40,0.2409,31.5,2316,14256573.0,0.000126281658442134
2021-12-08,13:27:40,0.2435,31.5,2316,14256576.0,0.000126281658442134
2021-12-08,13:27:40,0.2462,31.5,2316,14256588.0,0.000126281658442134
2021-12-08,13:27:40,0.2489,31.5,2314,14256591.0,0.00012668626208578703
2021-12-08,13:27:40,0.2514,31.5,2317,14256573.0,0.0001260798414539089
2021-12-08,13:27:40,0.254,31.5,2317,14256561.0,0.0001260798414539089
2021-12-08,13:27:40,0.2567,31.5,2317,14256567.0,0.0001260798414539089
2021-12-08,13:27:40,0.2594,31.5,2316,14256573.0,0.000126281658442134
2021-12-08,13:27:40,0.2621,31.5,2314,14256582.0,0.00012668626208578703
2021-12-08,13:27:40,0.2647,31.5,2315,14256588.0,0.0001264837984803905
2021-12-08,13:27:40,0.2673,31.5,2315,14256585.0,0.0001264837984803905
2021-12-08,13:27:40,0.27,31.5,2315,14256582.0,0.0001264837984803905
2021-12-08,13:27:40,0.2727,31.5,2316,14256585.0,0.000126281658442134
2021-12-08,13:27:40,0.2752,31.5,2348,14256609.0,0.00011998096425059446
2021-12-08,13:27:40,0.2769,31.5,2379,14256516.0,0.00011417710885815932
2021-12-08,13:27:40,0.2789,31.5,2348,14256486.0,0.00011998096425059446
2021-12-08,13:27:40,0.2816,31.5,2315,14256576.0,0.0001264837984803905
2021-12-08,13:27:40,0.2843,31.5,2316,14256579.0,0.000126281658442134
2021-12-08,13:27:40,0.287,31.5,2318,14256576.0,0.00012587834699943288
2021-12-08,13:27:40,0.2896,31.5,2317,14256585.0,0.0001260798414539089
2021-12-08,13:27:40,0.2921,31.5,2319,14256582.0,0.0001256771745632487
2021-12-08,13:27:40,0.2948,31.5,2319,14256570.0,0.0001256771745632487
2021-12-08,13:27:40,0.2974,31.5,2316,14256573.0,0.000126281658442134
2021-12-08,13:27:40,0.3001,31.5,2315,14256573.0,0.0001264837984803905
2021-12-08,13:27:41,0.3028,31.5,2315,14256573.0,0.0001264837984803905
2021-12-08,13:27:41,0.3055,31.5,2316,14256567.0,0.000126281658442134
2021-12-08,13:27:41,0.3082,31.5,2315,14256567.0,0.0001264837984803905
2021-12-08,13:27:41,0.311,31.5,2315,14256567.0,0.0001264837984803905
2021-12-08,13:27:41,0.3136,31.5,2318,14256561.0,0.00012587834699943288
2021-12-08,13:27:41,0.3162,31.5,2318,14256570.0,0.00012587834699943288
2021-12-08,13:27:41,0.3189,31.5,2316,14256585.0,0.000126281658442134
2021-12-08,13:27:41,0.3216,31.5,2316,14256591.0,0.000126281658442134
2021-12-08,13:27:41,0.3243,31.5,2315,14256591.0,0.0001264837984803905
2021-12-08,13:27:41,0.3268,31.5,2349,14256603.0,0.00011978921671458554
