Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C),Ambient(C)
2021-12-21 14:29:18,GET,STABLE/COOL,-80,66/135,21.5/22.0,22.25,0.0
2021-12-21 14:29:21,GET,STABLE/COOL,-107,66/138,21.5/22.0,22.0,0.0
2021-12-21 14:29:25,GET,STABLE/COOL,-122,66/141,21.75/22.25,22.25,0.0
2021-12-21 14:29:28,GET,STABLE/COOL,-151,66/144,22.0/22.5,21.75,0.0
2021-12-21 14:29:31,GET,STABLE/COOL,-154,66/147,21.75/22.0,22.0,0.0
2021-12-21 14:29:34,GET,STABLE/COOL,-175,66/150,21.75/22.25,22.0,0.0
2021-12-21 14:29:37,GET,STABLE/COOL,-183,66/153,21.5/22.25,21.75,0.0
2021-12-21 14:29:40,GET,STABLE/COOL,-184,66/156,21.25/22.25,21.75,0.0
2021-12-21 14:29:43,GET,STABLE/COOL,-196,66/159,21.25/22.0,21.5,0.0
2021-12-21 14:29:46,GET,STABLE/COOL,-200,66/162,21.0/21.75,21.25,0.0
2021-12-21 14:29:49,GET,STABLE/COOL,-202,66/165,20.75/21.25,21.0,0.0
2021-12-21 14:29:52,GET,STABLE/COOL,-202,66/168,20.5/21.0,20.5,0.0
2021-12-21 14:29:55,GET,STABLE/COOL,-193,66/171,20.0/20.75,20.5,0.0
2021-12-21 14:29:58,GET,STABLE/COOL,-180,66/174,19.75/20.25,19.5,0.0
2021-12-21 14:30:01,GET,STABLE/COOL,-172,66/178,19.25/20.0,19.75,0.0
2021-12-21 14:30:04,GET,STABLE/COOL,-175,66/181,19.25/20.0,19.25,0.0
2021-12-21 14:30:07,GET,STABLE/COOL,-165,66/184,19.25/19.5,19.5,0.0
2021-12-21 14:30:10,GET,STABLE/COOL,-166,66/187,19.0/19.75,20.0,0.0
2021-12-21 14:30:13,GET,STABLE/COOL,-165,66/190,19.75/20.25,19.25,0.0
2021-12-21 14:30:16,GET,STABLE/COOL,-140,66/193,19.0/19.5,19.25,0.0
2021-12-21 14:30:19,GET,STABLE/COOL,-132,66/196,18.75/19.25,18.5,0.0
2021-12-21 14:30:22,GET,STABLE/COOL,-116,66/199,18.5/19.0,18.75,0.0
2021-12-21 14:30:25,GET,STABLE/COOL,-120,66/202,18.5/19.25,19.5,0.0
2021-12-21 14:30:28,GET,STABLE/COOL,-160,66/205,19.5/20.75,21.25,0.0
2021-12-21 14:30:31,GET,STABLE/COOL,-181,66/208,21.0/21.5,22.0,0.0
2021-12-21 14:30:34,GET,STABLE/COOL,-215,66/211,21.5/22.25,22.25,0.0
2021-12-21 14:30:37,GET,STABLE/COOL,-225,66/214,21.75/22.75,22.5,0.0
2021-12-21 14:30:40,GET,STABLE/COOL,-246,66/217,22.0/22.25,21.75,0.0
2021-12-21 14:30:43,GET,STABLE/COOL,-255,66/220,21.75/22.5,22.0,0.0
2021-12-21 14:30:46,GET,STABLE/COOL,-255,66/223,22.0/22.25,22.5,0.0
2021-12-21 14:30:49,GET,STABLE/COOL,-255,66/226,21.75/22.5,22.25,0.0
2021-12-21 14:30:52,GET,STABLE/COOL,-255,66/229,22.0/22.5,22.25,0.0
2021-12-21 14:30:55,GET,STABLE/COOL,-255,66/232,21.75/22.5,22.5,0.0
2021-12-21 14:30:58,GET,STABLE/COOL,-255,66/235,22.25/22.5,22.0,0.0
2021-12-21 14:31:01,GET,STABLE/COOL,-255,66/238,21.75/22.25,21.75,0.0
2021-12-21 14:31:04,GET,STABLE/COOL,-255,66/241,21.5/21.75,21.5,0.0
2021-12-21 14:31:07,GET,STABLE/COOL,-255,66/244,21.0/21.5,21.25,0.0
2021-12-21 14:31:10,GET,STABLE/COOL,-255,66/247,21.0/21.5,21.25,0.0
2021-12-21 14:31:13,GET,STABLE/COOL,-255,66/250,21.25/21.25,21.0,0.0
2021-12-21 14:31:16,GET,STABLE/COOL,-255,66/253,20.75/21.5,21.25,0.0
2021-12-21 14:31:19,GET,STABLE/COOL,-255,66/256,21.0/21.5,21.0,0.0
2021-12-21 14:31:22,GET,STABLE/COOL,-255,66/259,21.0/21.5,21.0,0.0
2021-12-21 14:31:25,GET,STABLE/COOL,-255,66/262,20.75/21.0,21.25,0.0
2021-12-21 14:31:28,GET,STABLE/COOL,-255,66/265,20.75/21.25,20.5,0.0
2021-12-21 14:31:31,GET,STABLE/COOL,-255,66/268,20.5/21.0,21.0,0.0
2021-12-21 14:31:34,GET,STABLE/COOL,-255,66/271,20.5/21.25,20.5,0.0
2021-12-21 14:31:37,GET,STABLE/COOL,-255,66/274,20.5/21.5,21.5,0.0
2021-12-21 14:31:40,GET,STABLE/COOL,-255,66/277,21.25/21.5,21.25,0.0
2021-12-21 14:31:43,GET,STABLE/COOL,-255,66/280,21.0/21.5,21.25,0.0
2021-12-21 14:31:46,GET,STABLE/COOL,-255,66/283,20.75/21.25,21.25,0.0
2021-12-21 14:31:49,GET,STABLE/COOL,-255,66/286,21.0/21.75,21.75,0.0
2021-12-21 14:31:52,GET,STABLE/COOL,-255,66/289,21.25/21.75,21.5,0.0
2021-12-21 14:31:55,GET,STABLE/COOL,-255,66/292,21.5/21.75,21.5,0.0
2021-12-21 14:31:58,GET,STABLE/COOL,-255,66/295,20.5/21.5,20.75,0.0
2021-12-21 14:32:01,GET,STABLE/COOL,-255,66/298,20.5/21.0,20.25,0.0
2021-12-21 14:32:04,GET,STABLE/COOL,-238,66/301,19.0/19.75,20.25,0.0
2021-12-21 14:32:07,GET,STABLE/COOL,-255,66/304,20.25/20.75,20.75,0.0
2021-12-21 14:32:10,GET,STABLE/COOL,-255,66/307,20.5/20.75,20.75,0.0
2021-12-21 14:32:13,GET,STABLE/COOL,-255,66/310,20.25/20.75,20.0,0.0
2021-12-21 14:32:16,GET,STABLE/COOL,-255,66/313,19.75/20.25,20.75,0.0
2021-12-21 14:32:19,GET,STABLE/COOL,-255,66/316,20.5/21.0,20.75,0.0
2021-12-21 14:32:22,GET,STABLE/COOL,-255,66/319,20.5/21.0,21.0,0.0
2021-12-21 14:32:25,GET,STABLE/COOL,-255,66/322,20.75/21.0,20.5,0.0
2021-12-21 14:32:28,GET,STABLE/COOL,-255,66/325,20.25/20.5,20.5,0.0
2021-12-21 14:32:31,GET,STABLE/COOL,-255,66/328,20.0/20.75,20.25,0.0
2021-12-21 14:32:34,GET,STABLE/COOL,-255,66/331,20.25/20.5,20.5,0.0
2021-12-21 14:32:37,GET,STABLE/COOL,-255,66/334,20.25/20.5,20.25,0.0
2021-12-21 14:32:40,GET,STABLE/COOL,-255,66/337,20.0/20.5,20.0,0.0
2021-12-21 14:32:43,GET,STABLE/COOL,-255,66/340,20.0/20.75,20.5,0.0
2021-12-21 14:32:46,GET,STABLE/COOL,-255,66/343,20.0/20.75,20.25,0.0
2021-12-21 14:32:49,GET,STABLE/COOL,-255,66/346,19.75/20.25,19.75,0.0
2021-12-21 14:32:52,GET,STABLE/COOL,-255,66/349,20.25/20.75,20.5,0.0
2021-12-21 14:32:55,GET,STABLE/COOL,-255,66/352,20.0/20.75,20.75,0.0
2021-12-21 14:32:58,GET,STABLE/COOL,-255,66/355,20.25/20.75,20.25,0.0
2021-12-21 14:33:01,GET,STABLE/COOL,-255,66/358,20.25/21.0,20.75,0.0
2021-12-21 14:33:04,GET,STABLE/COOL,-255,66/361,20.5/20.75,20.25,0.0
2021-12-21 14:33:07,GET,STABLE/COOL,-255,66/364,20.25/20.75,20.75,0.0
2021-12-21 14:33:10,GET,STABLE/COOL,-255,66/367,20.5/21.0,21.0,0.0
2021-12-21 14:33:13,GET,STABLE/COOL,-255,66/370,20.25/21.0,20.5,0.0
2021-12-21 14:33:16,GET,STABLE/COOL,-255,66/373,20.25/20.75,20.5,0.0
2021-12-21 14:33:19,GET,STABLE/COOL,-255,66/376,20.0/20.5,20.75,0.0
2021-12-21 14:33:22,GET,STABLE/COOL,-255,66/379,20.25/20.75,20.25,0.0
2021-12-21 14:33:23,SET '25',CYCLE/COOL,-255,0/0,-1/-1,20.75,0.0
2021-12-21 14:33:26,GET,CYCLE/HEAT,58,0/3,-1/-1,20.5,0.0
2021-12-21 14:33:29,GET,CYCLE/HEAT,69,0/6,-1/-1,20.75,0.0
2021-12-21 14:33:32,GET,CYCLE/HEAT,82,0/9,-1/-1,20.75,0.0
2021-12-21 14:33:35,GET,CYCLE/HEAT,95,0/12,-1/-1,21.0,0.0
2021-12-21 14:33:38,GET,CYCLE/HEAT,100,0/15,-1/-1,21.5,0.0
2021-12-21 14:33:41,GET,CYCLE/HEAT,107,0/18,-1/-1,22.0,0.0
2021-12-21 14:33:44,GET,CYCLE/HEAT,105,0/21,-1/-1,22.75,0.0
2021-12-21 14:33:47,GET,CYCLE/HEAT,106,0/24,-1/-1,23.25,0.0
2021-12-21 14:33:50,GET,CYCLE/HEAT,109,0/27,-1/-1,23.75,0.0
2021-12-21 14:33:53,GET,CYCLE/HEAT,108,0/30,-1/-1,24.25,0.0
2021-12-21 14:33:56,GET,STABLE/HEAT,102,32/33,24.75/24.75,25.0,0.0
2021-12-21 14:33:59,GET,STABLE/HEAT,97,32/36,24.75/25.25,25.25,0.0
2021-12-21 14:34:02,GET,STABLE/HEAT,91,32/39,25.25/25.75,25.75,0.0
2021-12-21 14:34:05,GET,STABLE/HEAT,83,32/42,25.75/26.25,26.0,0.0
2021-12-21 14:34:08,GET,STABLE/HEAT,79,32/45,26.0/26.25,25.75,0.0
2021-12-21 14:34:11,GET,STABLE/HEAT,72,32/48,25.75/26.75,26.5,0.0
2021-12-21 14:34:14,GET,STABLE/HEAT,61,32/51,26.5/27.25,27.0,0.0
2021-12-21 14:34:17,GET,STABLE/HEAT,52,32/54,27.0/27.5,27.0,0.0
2021-12-21 14:34:20,GET,STABLE/HEAT,40,32/57,27.0/27.75,27.75,0.0
2021-12-21 14:34:23,GET,STABLE/HEAT,29,32/60,27.5/28.0,27.25,0.0
2021-12-21 14:34:26,GET,STABLE/HEAT,21,32/63,27.25/28.0,28.5,0.0
2021-12-21 14:34:28,SET 'OFF',IDLE/OFF,0,32/0,28.25/28.5,28.25,0.0
2021-12-21 14:35:50,SET '25',CYCLE/IDLE,1,0/0,-1/-1,26.75,0.0
2021-12-21 14:35:53,GET,CYCLE/COOL,-51,0/3,-1/-1,26.5,0.0
2021-12-21 14:35:56,GET,CYCLE/COOL,-77,0/6,-1/-1,27.0,0.0
2021-12-21 14:35:59,GET,CYCLE/COOL,-91,0/9,-1/-1,27.0,0.0
2021-12-21 14:36:02,GET,CYCLE/COOL,-81,0/12,-1/-1,26.25,0.0
2021-12-21 14:36:05,GET,CYCLE/COOL,-92,0/15,-1/-1,26.25,0.0
2021-12-21 14:36:08,GET,CYCLE/COOL,-109,0/18,-1/-1,26.5,0.0
2021-12-21 14:36:11,GET,CYCLE/COOL,-107,0/21,-1/-1,26.0,0.0
2021-12-21 14:36:14,GET,CYCLE/COOL,-115,0/24,-1/-1,26.0,0.0
2021-12-21 14:36:17,GET,STABLE/COOL,-115,26/27,25.5/26.0,25.75,0.0
2021-12-21 14:36:20,GET,STABLE/COOL,-107,26/30,25.25/26.25,25.25,0.0
2021-12-21 14:36:23,GET,STABLE/COOL,-109,26/33,25.0/25.75,25.25,0.0
2021-12-21 14:36:26,GET,STABLE/COOL,-126,26/36,25.25/25.75,25.75,0.0
2021-12-21 14:36:29,GET,STABLE/COOL,-115,26/39,25.0/25.5,25.25,0.0
2021-12-21 14:36:32,GET,STABLE/COOL,-103,26/42,24.75/25.5,24.75,0.0
2021-12-21 14:36:35,GET,STABLE/COOL,-96,26/45,24.5/25.0,25.0,0.0
2021-12-21 14:36:38,GET,STABLE/COOL,-101,26/48,24.75/25.0,24.75,0.0
2021-12-21 14:36:41,GET,STABLE/COOL,-99,26/51,24.5/24.75,24.75,0.0
2021-12-21 14:36:44,GET,STABLE/COOL,-87,26/54,24.25/24.75,24.5,0.0
2021-12-21 14:36:47,GET,STABLE/COOL,-83,26/57,23.75/24.75,24.5,0.0
2021-12-21 14:36:50,GET,STABLE/COOL,-78,26/60,24.0/24.75,24.5,0.0
2021-12-21 14:36:53,GET,STABLE/COOL,-73,26/63,24.5/24.75,24.5,0.0
2021-12-21 14:36:56,GET,STABLE/COOL,-74,26/66,23.75/24.75,24.75,0.0
2021-12-21 14:36:59,GET,STABLE/COOL,-54,26/69,23.75/24.75,24.25,0.0
2021-12-21 14:37:02,GET,STABLE/COOL,-57,26/72,24.25/24.5,24.5,0.0
2021-12-21 14:37:05,GET,STABLE/COOL,-38,26/75,23.5/24.5,24.0,0.0
2021-12-21 14:37:08,GET,STABLE/COOL,-38,26/78,24.0/24.5,24.25,0.0
2021-12-21 14:37:11,GET,STABLE/COOL,-45,26/81,23.75/24.75,24.75,0.0
2021-12-21 14:37:14,GET,STABLE/COOL,-35,26/84,24.0/24.5,24.5,0.0
2021-12-21 14:37:17,GET,STABLE/COOL,-22,26/87,24.0/24.5,24.25,0.0
2021-12-21 14:37:20,GET,STABLE/COOL,-16,26/90,24.25/24.5,24.25,0.0
2021-12-21 14:37:23,GET,STABLE/COOL,-11,26/93,24.0/24.5,24.25,0.0
2021-12-21 14:37:26,GET,STABLE/HEAT,5,26/96,23.5/24.5,24.5,0.0
2021-12-21 14:37:29,GET,STABLE/HEAT,4,26/99,23.75/24.75,24.75,0.0
2021-12-21 14:37:32,GET,STABLE/HEAT,6,26/102,24.25/24.75,24.75,0.0
2021-12-21 14:37:35,GET,STABLE/HEAT,7,26/105,24.25/24.75,24.75,0.0
2021-12-21 14:37:38,GET,STABLE/HEAT,9,26/108,24.25/24.75,24.75,0.0
2021-12-21 14:37:41,GET,STABLE/HEAT,9,26/111,24.0/25.0,25.0,0.0
2021-12-21 14:37:44,GET,STABLE/HEAT,9,26/114,25.0/25.0,25.0,0.0
2021-12-21 14:37:47,GET,STABLE/HEAT,11,26/117,24.5/25.25,24.75,0.0
2021-12-21 14:37:50,GET,STABLE/HEAT,11,26/120,24.75/25.25,24.75,0.0
2021-12-21 14:37:53,GET,STABLE/HEAT,4,26/123,24.75/25.25,25.25,0.0
2021-12-21 14:37:56,GET,STABLE/HEAT,2,26/126,24.75/25.5,25.5,0.0
2021-12-21 14:37:59,GET,STABLE/HEAT,10,26/129,24.75/25.75,24.75,0.0
2021-12-21 14:38:02,GET,STABLE/COOL,-8,26/132,25.25/25.75,25.25,0.0
2021-12-21 14:38:05,GET,STABLE/COOL,-23,26/135,25.5/25.75,25.75,0.0
2021-12-21 14:38:08,GET,STABLE/COOL,-13,26/138,25.25/25.75,25.25,0.0
2021-12-21 14:38:11,GET,STABLE/COOL,-31,26/141,25.25/25.75,25.75,0.0
2021-12-21 14:38:14,GET,STABLE/COOL,-35,26/144,25.25/25.75,25.75,0.0
2021-12-21 14:38:17,GET,STABLE/COOL,-41,26/147,24.75/25.75,25.75,0.0
2021-12-21 14:38:21,GET,STABLE/COOL,-37,26/150,25.5/25.75,25.5,0.0
2021-12-21 14:38:24,GET,STABLE/COOL,-34,26/153,25.25/25.75,25.25,0.0
2021-12-21 14:38:27,GET,STABLE/COOL,-44,26/156,24.75/25.75,25.5,0.0
2021-12-21 14:38:30,GET,STABLE/COOL,-54,26/159,25.25/25.75,25.75,0.0
2021-12-21 14:38:33,GET,STABLE/COOL,-51,26/162,25.5/25.75,25.5,0.0
2021-12-21 14:38:36,GET,STABLE/COOL,-54,26/165,25.25/25.5,25.5,0.0
2021-12-21 14:38:39,GET,STABLE/COOL,-57,26/168,25.0/25.5,25.5,0.0
2021-12-21 14:38:42,GET,STABLE/COOL,-60,26/171,25.0/25.5,25.0,0.0
2021-12-21 14:38:45,GET,STABLE/COOL,-56,26/174,25.0/25.5,25.25,0.0
2021-12-21 14:38:48,GET,STABLE/COOL,-59,26/177,25.0/25.5,25.0,0.0
2021-12-21 14:38:51,GET,STABLE/COOL,-60,26/180,25.0/25.25,25.0,0.0
2021-12-21 14:38:54,GET,STABLE/COOL,-69,26/183,24.75/25.5,25.5,0.0
2021-12-21 14:38:57,GET,STABLE/COOL,-62,26/187,25.0/25.25,25.0,0.0
2021-12-21 14:39:00,GET,STABLE/COOL,-49,26/190,24.75/25.25,25.0,0.0
2021-12-21 14:39:03,GET,STABLE/COOL,-64,26/193,25.0/25.25,25.0,0.0
2021-12-21 14:39:06,GET,STABLE/COOL,-64,26/196,24.25/25.25,25.0,0.0
2021-12-21 14:39:09,GET,STABLE/COOL,-41,26/199,24.5/25.0,25.0,0.0
2021-12-21 14:39:12,GET,STABLE/COOL,-48,26/202,24.5/25.0,25.0,0.0
2021-12-21 14:39:15,GET,STABLE/COOL,-46,26/205,24.5/25.0,24.75,0.0
2021-12-21 14:39:18,GET,STABLE/COOL,-45,26/208,24.75/25.25,24.75,0.0
2021-12-21 14:39:21,GET,STABLE/COOL,-36,26/211,24.25/24.75,24.5,0.0
2021-12-21 14:39:24,GET,STABLE/COOL,-41,26/214,24.75/24.75,24.75,0.0
2021-12-21 14:39:27,GET,STABLE/COOL,-40,26/217,24.75/25.0,24.75,0.0
2021-12-21 14:39:29,SET '20',CYCLE/COOL,-31,0/0,-1/-1,24.75,0.0
2021-12-21 14:39:32,GET,CYCLE/COOL,-160,0/3,-1/-1,25.0,0.0
2021-12-21 14:39:35,GET,CYCLE/COOL,-196,0/6,-1/-1,24.75,0.0
2021-12-21 14:39:38,GET,CYCLE/COOL,-225,0/9,-1/-1,24.75,0.0
2021-12-21 14:39:41,GET,CYCLE/COOL,-255,0/12,-1/-1,24.75,0.0
2021-12-21 14:39:44,GET,CYCLE/COOL,-255,0/15,-1/-1,24.75,0.0
2021-12-21 14:39:47,GET,CYCLE/COOL,-255,0/18,-1/-1,24.5,0.0
2021-12-21 14:39:50,GET,CYCLE/COOL,-255,0/21,-1/-1,23.75,0.0
2021-12-21 14:39:53,GET,CYCLE/COOL,-255,0/24,-1/-1,23.5,0.0
2021-12-21 14:39:56,GET,CYCLE/COOL,-255,0/27,-1/-1,23.25,0.0
2021-12-21 14:39:59,GET,CYCLE/COOL,-255,0/30,-1/-1,23.25,0.0
2021-12-21 14:40:02,GET,CYCLE/COOL,-255,0/33,-1/-1,22.75,0.0
2021-12-21 14:40:05,GET,CYCLE/COOL,-255,0/36,-1/-1,22.25,0.0
2021-12-21 14:40:08,GET,CYCLE/COOL,-255,0/39,-1/-1,21.75,0.0
2021-12-21 14:40:11,GET,CYCLE/COOL,-255,0/42,-1/-1,22.25,0.0
2021-12-21 14:40:14,GET,CYCLE/COOL,-255,0/45,-1/-1,21.75,0.0
2021-12-21 14:40:17,GET,CYCLE/COOL,-255,0/48,-1/-1,22.0,0.0
2021-12-21 14:40:20,GET,CYCLE/COOL,-255,0/51,-1/-1,22.25,0.0
2021-12-21 14:40:23,GET,CYCLE/COOL,-255,0/54,-1/-1,22.0,0.0
2021-12-21 14:40:26,GET,CYCLE/COOL,-255,0/57,-1/-1,21.75,0.0
2021-12-21 14:40:29,GET,CYCLE/COOL,-255,0/60,-1/-1,21.5,0.0
2021-12-21 14:40:32,GET,CYCLE/COOL,-255,0/63,-1/-1,21.75,0.0
2021-12-21 14:40:35,GET,CYCLE/COOL,-255,0/66,-1/-1,21.75,0.0
2021-12-21 14:40:38,GET,CYCLE/COOL,-255,0/69,-1/-1,21.5,0.0
2021-12-21 14:40:41,GET,CYCLE/COOL,-255,0/72,-1/-1,21.0,0.0
2021-12-21 14:40:44,GET,CYCLE/COOL,-255,0/75,-1/-1,21.25,0.0
2021-12-21 14:40:47,GET,CYCLE/COOL,-255,0/78,-1/-1,21.25,0.0
2021-12-21 14:40:50,GET,STABLE/COOL,-255,81/81,-1/-1,21.0,0.0
2021-12-21 14:40:53,GET,STABLE/COOL,-255,81/84,20.5/21.0,21.25,0.0
2021-12-21 14:40:56,GET,STABLE/COOL,-255,81/87,20.5/21.5,20.75,0.0
2021-12-21 14:40:59,GET,STABLE/COOL,-255,81/90,20.75/21.25,21.0,0.0
2021-12-21 14:41:02,GET,STABLE/COOL,-255,81/93,20.5/21.25,21.25,0.0
2021-12-21 14:41:05,GET,STABLE/COOL,-255,81/96,21.0/21.25,21.25,0.0
2021-12-21 14:41:08,GET,STABLE/COOL,-255,81/99,20.5/21.25,20.75,0.0
2021-12-21 14:41:11,GET,STABLE/COOL,-255,81/102,20.75/21.25,20.75,0.0
2021-12-21 14:41:14,GET,STABLE/COOL,-255,81/105,20.25/21.25,21.0,0.0
2021-12-21 14:41:17,GET,STABLE/COOL,-255,81/108,20.25/21.0,20.5,0.0
2021-12-21 14:41:20,GET,STABLE/COOL,-255,81/111,19.75/20.5,20.0,0.0
2021-12-21 14:41:23,GET,STABLE/COOL,-255,81/114,20.0/20.75,20.75,0.0
2021-12-21 14:41:26,GET,STABLE/COOL,-255,81/117,20.25/20.75,20.25,0.0
2021-12-21 14:41:29,SET '25',CYCLE/COOL,-255,0/0,-1/-1,20.25,0.0
2021-12-21 14:41:32,GET,CYCLE/HEAT,57,0/3,-1/-1,20.5,0.0
2021-12-21 14:41:35,GET,CYCLE/HEAT,71,0/6,-1/-1,20.0,0.0
2021-12-21 14:41:38,GET,CYCLE/HEAT,79,0/9,-1/-1,20.75,0.0
2021-12-21 14:41:41,GET,CYCLE/HEAT,87,0/12,-1/-1,20.75,0.0
2021-12-21 14:41:44,GET,CYCLE/HEAT,98,0/15,-1/-1,21.0,0.0
2021-12-21 14:41:47,GET,CYCLE/HEAT,101,0/18,-1/-1,22.0,0.0
2021-12-21 14:41:50,GET,CYCLE/HEAT,105,0/21,-1/-1,22.75,0.0
2021-12-21 14:41:53,GET,CYCLE/HEAT,104,0/24,-1/-1,23.25,0.0
2021-12-21 14:41:56,GET,CYCLE/HEAT,104,0/27,-1/-1,23.25,0.0
2021-12-21 14:41:59,GET,CYCLE/HEAT,107,0/30,-1/-1,23.75,0.0
2021-12-21 14:42:02,GET,STABLE/HEAT,103,32/33,24.5/24.5,24.75,0.0
2021-12-21 14:42:05,GET,STABLE/HEAT,101,32/36,24.75/25.0,25.25,0.0
2021-12-21 14:42:08,GET,STABLE/HEAT,89,32/39,25.25/25.75,25.75,0.0
2021-12-21 14:42:11,GET,STABLE/HEAT,94,32/42,25.25/26.0,26.0,0.0
2021-12-21 14:42:14,GET,STABLE/HEAT,77,32/45,25.5/26.5,26.75,0.0
2021-12-21 14:42:17,GET,STABLE/HEAT,66,32/48,26.75/27.0,26.75,0.0
2021-12-21 14:42:20,GET,STABLE/HEAT,54,32/51,26.75/27.5,27.5,0.0
2021-12-21 14:42:23,GET,STABLE/HEAT,45,32/54,27.0/27.75,27.75,0.0
2021-12-21 14:42:26,GET,STABLE/HEAT,43,32/57,27.25/27.75,28.0,0.0
2021-12-21 14:42:29,GET,STABLE/HEAT,26,32/60,27.75/28.0,28.25,0.0
2021-12-21 14:42:32,GET,STABLE/HEAT,14,32/63,27.75/28.25,28.25,0.0
