Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C)
2021-12-08 13:50:03,GET,CYCLE/COOL,-255,0/84,-1/-1,27.0
2021-12-08 13:50:06,GET,CYCLE/COOL,-255,0/87,-1/-1,27.25
2021-12-08 13:50:09,GET,CYCLE/COOL,-255,0/90,-1/-1,26.75
2021-12-08 13:50:12,GET,CYCLE/COOL,-255,0/93,-1/-1,27.0
2021-12-08 13:50:15,GET,CYCLE/COOL,-255,0/96,-1/-1,27.0
2021-12-08 13:50:18,GET,CYCLE/COOL,-255,0/99,-1/-1,27.0
2021-12-08 13:50:21,GET,CYCLE/COOL,-255,0/102,-1/-1,27.25
2021-12-08 13:50:24,GET,CYCLE/COOL,-255,0/105,-1/-1,27.0
2021-12-08 13:50:27,GET,CYCLE/COOL,-255,0/108,-1/-1,26.75
2021-12-08 13:50:30,GET,CYCLE/COOL,-255,0/111,-1/-1,26.25
2021-12-08 13:50:33,GET,CYCLE/COOL,-255,0/114,-1/-1,26.75
2021-12-08 13:50:36,GET,CYCLE/COOL,-255,0/117,-1/-1,26.75
2021-12-08 13:50:39,GET,CYCLE/COOL,-255,0/120,-1/-1,26.75
2021-12-08 13:50:42,GET,CYCLE/COOL,-255,0/123,-1/-1,26.5
2021-12-08 13:50:45,GET,CYCLE/COOL,-255,0/126,-1/-1,26.75
2021-12-08 13:50:48,GET,CYCLE/COOL,-255,0/129,-1/-1,26.5
2021-12-08 13:50:51,GET,CYCLE/COOL,-255,0/132,-1/-1,26.5
2021-12-08 13:50:54,GET,CYCLE/COOL,-255,0/135,-1/-1,26.0
2021-12-08 13:50:57,GET,CYCLE/COOL,-255,0/139,-1/-1,26.5
2021-12-08 13:51:00,GET,CYCLE/COOL,-255,0/142,-1/-1,26.5
2021-12-08 13:51:03,GET,CYCLE/COOL,-255,0/145,-1/-1,26.5
2021-12-08 13:51:06,GET,CYCLE/COOL,-255,0/148,-1/-1,26.25
2021-12-08 13:51:09,GET,CYCLE/COOL,-255,0/151,-1/-1,25.75
2021-12-08 13:51:12,GET,CYCLE/COOL,-255,0/154,-1/-1,26.5
2021-12-08 13:51:15,GET,CYCLE/COOL,-255,0/157,-1/-1,26.5
2021-12-08 13:51:18,GET,CYCLE/COOL,-255,0/160,-1/-1,26.5
2021-12-08 13:51:21,GET,CYCLE/COOL,-255,0/163,-1/-1,26.25
2021-12-08 13:51:24,GET,CYCLE/COOL,-255,0/166,-1/-1,26.5
2021-12-08 13:51:27,GET,CYCLE/COOL,-255,0/169,-1/-1,26.25
2021-12-08 13:51:30,GET,CYCLE/COOL,-255,0/172,-1/-1,26.25
2021-12-08 13:51:33,GET,STABLE/COOL,-255,174/175,26.25/26.25,26.25
2021-12-08 13:51:36,GET,STABLE/COOL,-255,174/178,26.0/26.5,26.25
2021-12-08 13:51:39,GET,STABLE/COOL,-255,174/181,25.5/26.25,25.75
2021-12-08 13:51:42,GET,STABLE/COOL,-255,174/184,25.75/26.25,26.25
2021-12-08 13:51:45,GET,STABLE/COOL,-255,174/187,26.0/26.25,26.0
2021-12-08 13:51:48,GET,STABLE/COOL,-255,174/190,25.75/26.25,25.75
2021-12-08 13:51:51,GET,STABLE/COOL,-255,174/193,25.75/26.25,26.0
2021-12-08 13:51:54,GET,STABLE/COOL,-255,174/196,26.0/26.0,25.5
2021-12-08 13:51:57,GET,STABLE/COOL,-255,174/199,25.25/26.25,26.0
2021-12-08 13:52:00,GET,STABLE/COOL,-255,174/202,25.5/26.25,26.0
2021-12-08 13:52:03,GET,STABLE/COOL,-255,174/205,25.5/26.0,26.0
2021-12-08 13:52:07,GET,STABLE/COOL,-255,174/208,25.5/26.0,26.25
2021-12-08 13:52:10,GET,STABLE/COOL,-255,174/211,25.5/26.25,25.5
2021-12-08 13:52:13,GET,STABLE/COOL,-255,174/214,25.5/26.0,25.5
2021-12-08 13:52:16,GET,STABLE/COOL,-255,174/217,25.5/26.0,25.75
2021-12-08 13:52:19,GET,STABLE/COOL,-255,174/220,25.25/26.0,26.0
2021-12-08 13:52:22,GET,STABLE/COOL,-255,174/223,25.5/26.0,26.0
2021-12-08 13:52:25,GET,STABLE/COOL,-255,174/226,25.5/26.0,26.0
2021-12-08 13:52:28,GET,STABLE/COOL,-255,174/229,25.5/26.25,26.25
2021-12-08 13:52:31,GET,STABLE/COOL,-255,174/232,25.75/26.25,25.75
2021-12-08 13:52:34,GET,STABLE/COOL,-255,174/235,25.75/26.0,25.75
2021-12-08 13:52:37,GET,STABLE/COOL,-255,174/238,25.25/26.0,25.75
2021-12-08 13:52:40,GET,STABLE/COOL,-255,174/241,25.25/26.0,25.75
2021-12-08 13:52:43,GET,STABLE/COOL,-255,174/244,25.5/26.0,26.0
2021-12-08 13:52:46,GET,STABLE/COOL,-255,174/247,25.75/26.0,26.0
2021-12-08 13:52:49,GET,STABLE/COOL,-255,174/250,25.5/26.0,26.0
2021-12-08 13:52:52,GET,STABLE/COOL,-255,174/253,25.75/26.0,25.75
2021-12-08 13:52:55,GET,STABLE/COOL,-255,174/256,25.75/26.0,25.5
2021-12-08 13:52:58,GET,STABLE/COOL,-255,174/259,25.5/26.0,25.5
2021-12-08 13:53:01,GET,STABLE/COOL,-255,174/262,25.5/26.0,25.25
2021-12-08 13:53:04,GET,STABLE/COOL,-255,174/265,25.25/25.75,25.75
2021-12-08 13:53:07,GET,STABLE/COOL,-255,174/268,25.25/26.0,25.5
2021-12-08 13:53:10,GET,STABLE/COOL,-255,174/271,25.5/25.75,25.25
2021-12-08 13:53:13,GET,STABLE/COOL,-255,174/274,25.25/26.0,25.5
2021-12-08 13:53:16,GET,STABLE/COOL,-255,174/277,25.25/25.75,25.5
2021-12-08 13:53:19,GET,STABLE/COOL,-255,174/280,25.5/25.75,26.0
2021-12-08 13:53:22,GET,STABLE/COOL,-255,174/283,25.5/25.75,25.75
2021-12-08 13:53:25,GET,STABLE/COOL,-255,174/286,25.25/25.75,25.75
2021-12-08 13:53:28,GET,STABLE/COOL,-255,174/289,25.25/26.0,25.25
2021-12-08 13:53:31,GET,STABLE/COOL,-255,174/292,25.25/25.75,25.25
2021-12-08 13:53:34,GET,STABLE/COOL,-255,174/295,25.25/25.75,25.25
2021-12-08 13:53:37,GET,STABLE/COOL,-255,174/298,25.0/25.75,25.5
2021-12-08 13:53:40,GET,STABLE/COOL,-255,174/301,25.0/25.75,25.0
2021-12-08 13:53:43,GET,STABLE/COOL,-255,174/304,25.5/26.0,25.75
2021-12-08 13:53:46,GET,STABLE/COOL,-255,174/307,25.25/25.75,25.75
2021-12-08 13:53:49,GET,STABLE/COOL,-255,174/310,25.25/25.75,25.25
2021-12-08 13:53:52,GET,STABLE/COOL,-255,174/313,25.25/26.0,25.25
2021-12-08 13:53:55,GET,STABLE/COOL,-255,174/316,25.25/26.0,25.5
2021-12-08 13:53:58,GET,STABLE/COOL,-255,174/319,25.25/25.75,25.25
2021-12-08 13:54:01,GET,STABLE/COOL,-255,174/322,25.25/26.0,26.0
2021-12-08 13:54:04,GET,STABLE/COOL,-255,174/325,25.5/26.0,25.75
2021-12-08 13:54:07,GET,STABLE/COOL,-255,174/328,25.25/26.0,25.25
2021-12-08 13:54:10,GET,STABLE/COOL,-255,174/331,25.0/26.0,26.0
2021-12-08 13:54:13,GET,STABLE/COOL,-255,174/334,25.0/26.0,25.75
2021-12-08 13:54:16,GET,STABLE/COOL,-255,174/337,25.0/25.75,25.75
2021-12-08 13:54:19,GET,STABLE/COOL,-255,174/340,25.5/26.0,25.75
2021-12-08 13:54:22,GET,STABLE/COOL,-255,174/343,25.25/25.75,25.75
2021-12-08 13:54:25,GET,STABLE/COOL,-255,174/346,25.25/26.0,25.75
2021-12-08 13:54:28,GET,STABLE/COOL,-255,174/349,25.0/25.75,25.75
2021-12-08 13:54:31,GET,STABLE/COOL,-255,174/352,25.5/26.0,25.75
2021-12-08 13:54:34,GET,STABLE/COOL,-255,174/355,25.25/25.75,25.75
2021-12-08 13:54:37,GET,STABLE/COOL,-255,174/358,25.25/25.75,25.25
2021-12-08 13:54:40,GET,STABLE/COOL,-255,174/361,25.5/26.0,25.75
2021-12-08 13:54:43,GET,STABLE/COOL,-255,174/364,25.25/26.0,26.0
2021-12-08 13:54:46,GET,STABLE/COOL,-255,174/367,25.25/26.0,25.75
2021-12-08 13:54:49,GET,STABLE/COOL,-255,174/370,25.5/26.0,25.75
2021-12-08 13:54:52,GET,STABLE/COOL,-255,174/373,25.5/26.0,25.75
2021-12-08 13:54:55,GET,STABLE/COOL,-255,174/376,25.5/26.0,25.5
2021-12-08 13:54:58,GET,STABLE/COOL,-255,174/379,25.5/25.75,25.5
2021-12-08 13:55:01,GET,STABLE/COOL,-255,174/382,25.5/26.0,26.0
2021-12-08 13:55:04,GET,STABLE/COOL,-255,174/385,25.5/26.0,26.0
2021-12-08 13:55:07,GET,STABLE/COOL,-255,174/388,25.25/25.75,25.75
2021-12-08 13:55:10,GET,STABLE/COOL,-255,174/391,25.75/26.0,26.0
2021-12-08 13:55:13,GET,STABLE/COOL,-255,174/394,25.0/26.0,25.5
2021-12-08 13:55:16,GET,STABLE/COOL,-255,174/397,25.5/26.0,26.0
2021-12-08 13:55:19,GET,STABLE/COOL,-255,174/400,25.25/26.0,25.75
2021-12-08 13:55:22,GET,STABLE/COOL,-255,174/403,25.5/26.0,25.75
2021-12-08 13:55:25,GET,STABLE/COOL,-255,174/407,25.5/26.0,25.5
2021-12-08 13:55:28,GET,STABLE/COOL,-255,174/410,25.75/26.0,25.5
2021-12-08 13:55:31,GET,STABLE/COOL,-255,174/413,25.75/26.0,26.0
2021-12-08 13:55:32,SET '30',CYCLE/COOL,-255,0/0,-1/-1,25.25
2021-12-08 13:55:35,GET,CYCLE/HEAT,25,0/3,-1/-1,25.5
2021-12-08 13:55:38,GET,CYCLE/HEAT,31,0/6,-1/-1,25.75
2021-12-08 13:55:41,GET,CYCLE/HEAT,34,0/9,-1/-1,26.25
2021-12-08 13:55:44,GET,CYCLE/HEAT,41,0/12,-1/-1,26.0
2021-12-08 13:55:47,GET,CYCLE/HEAT,45,0/15,-1/-1,26.25
2021-12-08 13:55:50,GET,CYCLE/HEAT,47,0/18,-1/-1,27.0
2021-12-08 13:55:53,GET,CYCLE/HEAT,54,0/21,-1/-1,27.0
2021-12-08 13:55:56,GET,CYCLE/HEAT,56,0/24,-1/-1,27.0
2021-12-08 13:55:59,GET,CYCLE/HEAT,58,0/27,-1/-1,27.5
2021-12-08 13:56:02,GET,CYCLE/HEAT,65,0/30,-1/-1,27.0
2021-12-08 13:56:05,GET,CYCLE/HEAT,65,0/33,-1/-1,27.75
2021-12-08 13:56:08,GET,CYCLE/HEAT,68,0/36,-1/-1,27.75
2021-12-08 13:56:11,GET,CYCLE/HEAT,71,0/39,-1/-1,27.75
2021-12-08 13:56:14,GET,CYCLE/HEAT,70,0/42,-1/-1,28.5
2021-12-08 13:56:17,GET,CYCLE/HEAT,74,0/45,-1/-1,28.25
2021-12-08 13:56:20,GET,CYCLE/HEAT,75,0/48,-1/-1,28.5
2021-12-08 13:56:23,GET,CYCLE/HEAT,72,0/51,-1/-1,29.25
2021-12-08 13:56:26,GET,STABLE/HEAT,73,52/54,28.75/29.5,29.25
2021-12-08 13:56:29,GET,STABLE/HEAT,72,52/57,28.5/29.75,29.75
2021-12-08 13:56:32,GET,STABLE/HEAT,73,52/60,29.0/29.75,29.75
2021-12-08 13:56:35,GET,STABLE/HEAT,74,52/63,29.0/30.0,29.75
2021-12-08 13:56:38,GET,STABLE/HEAT,75,52/66,29.5/30.0,29.5
2021-12-08 13:56:41,GET,STABLE/HEAT,71,52/69,30.0/30.5,30.25
2021-12-08 13:56:44,GET,STABLE/HEAT,71,52/72,29.75/30.25,30.25
2021-12-08 13:56:47,GET,STABLE/HEAT,71,52/75,30.0/30.5,30.25
2021-12-08 13:56:50,GET,STABLE/HEAT,73,52/78,29.75/30.5,29.75
2021-12-08 13:56:53,GET,STABLE/HEAT,68,52/81,29.75/30.5,30.5
2021-12-08 13:56:56,GET,STABLE/HEAT,68,52/84,30.25/30.5,30.25
2021-12-08 13:56:59,GET,STABLE/HEAT,67,52/87,30.25/30.75,30.75
2021-12-08 13:57:02,GET,STABLE/HEAT,65,52/90,30.0/30.75,30.5
2021-12-08 13:57:05,GET,STABLE/HEAT,63,52/93,30.5/31.0,30.75
2021-12-08 13:57:08,GET,STABLE/HEAT,63,52/96,30.25/31.25,31.0
2021-12-08 13:57:12,GET,STABLE/HEAT,59,52/99,30.75/31.25,31.0
2021-12-08 13:57:15,GET,STABLE/HEAT,60,52/102,30.75/31.5,31.25
2021-12-08 13:57:18,GET,STABLE/HEAT,53,52/105,31.0/31.75,30.75
2021-12-08 13:57:21,GET,STABLE/HEAT,54,52/108,30.75/31.5,31.75
2021-12-08 13:57:24,GET,STABLE/HEAT,51,52/111,30.75/31.75,30.75
2021-12-08 13:57:27,GET,STABLE/HEAT,49,52/114,31.0/31.75,31.5
2021-12-08 13:57:30,GET,STABLE/HEAT,45,52/117,31.0/31.75,32.0
2021-12-08 13:57:33,GET,STABLE/HEAT,42,52/120,31.0/32.0,31.25
2021-12-08 13:57:36,GET,STABLE/HEAT,38,52/123,31.75/32.0,32.0
2021-12-08 13:57:39,GET,STABLE/HEAT,38,52/126,31.5/32.0,32.0
2021-12-08 13:57:42,GET,STABLE/HEAT,36,52/129,31.5/32.0,31.5
2021-12-08 13:57:45,GET,STABLE/HEAT,33,52/132,31.5/32.0,31.75
2021-12-08 13:57:48,GET,STABLE/HEAT,28,52/135,31.5/32.25,32.25
2021-12-08 13:57:51,GET,STABLE/HEAT,25,52/139,32.0/32.0,32.25
2021-12-08 13:57:54,GET,STABLE/HEAT,23,52/142,31.75/32.0,32.0
2021-12-08 13:57:57,GET,STABLE/HEAT,19,52/145,31.75/32.25,32.25
2021-12-08 13:58:00,GET,STABLE/HEAT,15,52/148,31.75/32.25,32.0
2021-12-08 13:58:03,GET,STABLE/HEAT,15,52/151,31.5/32.0,32.25
2021-12-08 13:58:06,GET,STABLE/HEAT,11,52/154,31.25/32.25,32.25
2021-12-08 13:58:09,GET,STABLE/HEAT,6,52/157,31.75/32.25,31.75
2021-12-08 13:58:12,GET,STABLE/HEAT,4,52/160,31.5/32.25,32.25
2021-12-08 13:58:15,GET,STABLE/HEAT,3,52/163,31.75/32.25,32.25
2021-12-08 13:58:18,GET,STABLE/HEAT,3,52/166,31.5/32.25,31.75
2021-12-08 13:58:21,GET,STABLE/COOL,-54,52/169,31.5/32.25,32.25
2021-12-08 13:58:24,GET,STABLE/COOL,-69,52/172,32.0/32.25,32.0
2021-12-08 13:58:27,GET,STABLE/COOL,-84,52/175,31.75/32.0,32.0
2021-12-08 13:58:30,GET,STABLE/COOL,-99,52/178,32.0/32.0,32.0
2021-12-08 13:58:33,GET,STABLE/COOL,-104,52/181,31.0/32.0,31.5
2021-12-08 13:58:36,GET,STABLE/COOL,-103,52/184,31.25/31.5,31.25
2021-12-08 13:58:39,GET,STABLE/COOL,-120,52/187,31.0/31.75,32.0
2021-12-08 13:58:42,GET,STABLE/COOL,-124,52/190,31.0/32.0,31.5
2021-12-08 13:58:45,GET,STABLE/COOL,-127,52/193,31.0/31.5,31.5
2021-12-08 13:58:48,GET,STABLE/COOL,-150,52/196,31.0/31.5,31.5
2021-12-08 13:58:51,GET,STABLE/COOL,-154,52/199,31.25/31.5,30.75
2021-12-08 13:58:54,GET,STABLE/COOL,-155,52/202,30.75/31.25,31.0
2021-12-08 13:58:57,GET,STABLE/COOL,-163,52/205,31.0/31.0,31.0
2021-12-08 13:59:00,GET,STABLE/COOL,-156,52/208,30.5/31.0,30.75
2021-12-08 13:59:03,GET,STABLE/COOL,-167,52/211,30.25/30.75,30.75
2021-12-08 13:59:06,GET,STABLE/COOL,-172,52/214,30.5/30.75,30.75
2021-12-08 13:59:09,GET,STABLE/COOL,-171,52/217,30.5/30.75,30.5
2021-12-08 13:59:12,GET,STABLE/COOL,-174,52/220,30.0/30.5,30.5
2021-12-08 13:59:15,GET,STABLE/COOL,-169,52/223,29.75/30.5,30.5
2021-12-08 13:59:18,GET,STABLE/COOL,-170,52/226,29.75/30.5,30.25
2021-12-08 13:59:21,GET,STABLE/COOL,-170,52/229,30.0/30.25,29.75
2021-12-08 13:59:24,GET,STABLE/COOL,-157,52/232,29.5/30.0,30.0
2021-12-08 13:59:27,GET,STABLE/COOL,-149,52/235,29.5/30.25,29.5
2021-12-08 13:59:30,GET,STABLE/COOL,-147,52/238,29.5/30.25,29.5
2021-12-08 13:59:33,GET,STABLE/COOL,-144,52/241,29.5/29.75,29.75
2021-12-08 13:59:36,GET,STABLE/COOL,-141,52/244,29.5/29.75,29.5
2021-12-08 13:59:39,GET,STABLE/COOL,-130,52/247,29.0/29.75,29.0
2021-12-08 13:59:42,GET,STABLE/COOL,-126,52/250,29.25/29.75,29.5
2021-12-08 13:59:45,GET,STABLE/COOL,-129,52/253,29.5/29.75,30.0
2021-12-08 13:59:48,GET,STABLE/COOL,-132,52/256,29.25/30.0,29.5
2021-12-08 13:59:51,GET,STABLE/COOL,-115,52/259,29.25/29.75,29.25
2021-12-08 13:59:54,GET,STABLE/COOL,-115,52/262,29.0/29.5,29.5
2021-12-08 13:59:57,GET,STABLE/COOL,-96,52/265,29.0/29.5,29.0
2021-12-08 14:00:00,GET,STABLE/COOL,-97,52/268,29.0/29.5,29.25
2021-12-08 14:00:03,GET,STABLE/COOL,-98,52/271,29.0/29.5,29.25
2021-12-08 14:00:06,GET,STABLE/COOL,-86,52/274,29.25/29.25,29.25
2021-12-08 14:00:09,GET,STABLE/COOL,-73,52/277,29.0/29.0,29.0
2021-12-08 14:00:12,GET,STABLE/COOL,-72,52/280,28.75/29.25,29.25
2021-12-08 14:00:15,GET,STABLE/COOL,-60,52/283,29.0/29.5,28.75
2021-12-08 14:00:18,GET,STABLE/COOL,-68,52/286,29.25/29.5,29.5
2021-12-08 14:00:21,GET,STABLE/COOL,-49,52/289,29.0/29.5,29.25
2021-12-08 14:00:24,GET,STABLE/COOL,-49,52/292,29.0/29.25,29.25
2021-12-08 14:00:27,GET,STABLE/COOL,-49,52/295,29.0/29.5,29.5
2021-12-08 14:00:30,GET,STABLE/COOL,-43,52/298,29.0/29.5,29.25
2021-12-08 14:00:33,GET,STABLE/COOL,-44,52/301,29.0/29.75,29.75
2021-12-08 14:00:36,GET,STABLE/COOL,-40,52/304,29.0/29.75,29.75
2021-12-08 14:00:39,GET,STABLE/COOL,-24,52/307,29.25/29.75,29.25
2021-12-08 14:00:42,GET,STABLE/COOL,-25,52/310,29.0/29.5,29.5
2021-12-08 14:00:45,GET,STABLE/COOL,-14,52/313,29.25/29.5,29.25
2021-12-08 14:00:48,GET,STABLE/COOL,-23,52/316,29.25/29.75,29.75
2021-12-08 14:00:51,GET,STABLE/COOL,-14,52/319,29.0/30.0,29.0
2021-12-08 14:00:54,GET,STABLE/COOL,-15,52/322,29.25/29.75,29.75
2021-12-08 14:00:57,GET,STABLE/COOL,-6,52/325,29.5/30.0,29.5
2021-12-08 14:01:00,GET,STABLE/COOL,-24,52/328,29.5/30.25,30.25
2021-12-08 14:01:03,GET,STABLE/COOL,-3,52/331,29.5/30.0,30.0
2021-12-08 14:01:06,GET,STABLE/COOL,-22,52/334,29.75/30.25,30.0
2021-12-08 14:01:09,GET,STABLE/COOL,-23,52/337,30.0/30.25,30.0
2021-12-08 14:01:12,GET,STABLE/COOL,-2,52/340,29.5/30.0,29.5
2021-12-08 14:01:15,GET,STABLE/COOL,-8,52/343,29.75/30.0,30.0
2021-12-08 14:01:18,GET,STABLE/COOL,-9,52/346,29.75/30.25,29.75
2021-12-08 14:01:21,GET,STABLE/COOL,-23,52/349,29.75/30.25,30.25
2021-12-08 14:01:24,GET,STABLE/COOL,-11,52/352,29.5/30.5,30.5
2021-12-08 14:01:27,GET,STABLE/COOL,-26,52/355,30.25/30.5,30.5
2021-12-08 14:01:30,GET,STABLE/COOL,-30,52/358,30.25/30.5,30.5
2021-12-08 14:01:33,GET,STABLE/COOL,-39,52/361,30.0/30.5,30.5
2021-12-08 14:01:36,GET,STABLE/COOL,-41,52/364,30.0/30.5,30.25
2021-12-08 14:01:40,GET,STABLE/COOL,-39,52/367,30.25/30.75,30.0
2021-12-08 14:01:43,GET,STABLE/COOL,-48,52/370,30.0/30.5,30.0
2021-12-08 14:01:46,GET,STABLE/COOL,-50,52/373,30.0/30.5,30.0
2021-12-08 14:01:49,GET,STABLE/COOL,-52,52/376,29.75/30.5,30.25
2021-12-08 14:01:52,GET,STABLE/COOL,-55,52/379,30.0/30.5,30.5
2021-12-08 14:01:55,GET,STABLE/COOL,-55,52/382,29.5/30.5,30.25
2021-12-08 14:01:58,GET,STABLE/COOL,-58,52/385,30.0/30.5,30.25
2021-12-08 14:02:01,GET,STABLE/COOL,-60,52/388,29.75/30.5,30.25
2021-12-08 14:02:04,GET,STABLE/COOL,-64,52/391,30.5/30.5,30.5
2021-12-08 14:02:07,GET,STABLE/COOL,-59,52/394,30.0/30.5,30.25
2021-12-08 14:02:10,GET,STABLE/COOL,-67,52/397,30.0/30.5,30.5
2021-12-08 14:02:13,GET,STABLE/COOL,-63,52/400,30.0/30.5,30.0
2021-12-08 14:02:16,GET,STABLE/COOL,-71,52/403,30.0/30.5,30.25
2021-12-08 14:02:19,GET,STABLE/COOL,-68,52/407,30.25/30.5,30.5
2021-12-08 14:02:22,GET,STABLE/COOL,-70,52/410,29.75/30.5,30.5
2021-12-08 14:02:25,GET,STABLE/COOL,-78,52/413,30.0/30.5,30.25
2021-12-08 14:02:28,GET,STABLE/COOL,-81,52/416,30.25/30.5,30.0
2021-12-08 14:02:31,GET,STABLE/COOL,-76,52/419,30.0/30.25,30.0
2021-12-08 14:02:34,GET,STABLE/COOL,-79,52/422,30.25/30.5,30.5
2021-12-08 14:02:37,GET,STABLE/COOL,-78,52/425,29.75/30.25,30.25
2021-12-08 14:02:40,GET,STABLE/COOL,-79,52/428,30.0/30.25,30.5
2021-12-08 14:02:43,GET,STABLE/COOL,-88,52/431,30.0/30.5,30.0
2021-12-08 14:02:46,GET,STABLE/COOL,-83,52/434,30.0/30.5,30.25
2021-12-08 14:02:49,GET,STABLE/COOL,-85,52/437,30.0/30.5,30.0
2021-12-08 14:02:52,GET,STABLE/COOL,-86,52/440,30.0/30.25,30.25
2021-12-08 14:02:55,GET,STABLE/COOL,-88,52/443,30.0/30.25,30.5
2021-12-08 14:02:58,GET,STABLE/COOL,-76,52/446,29.75/30.5,29.75
2021-12-08 14:03:01,GET,STABLE/COOL,-90,52/449,29.75/30.25,30.5
2021-12-08 14:03:04,GET,STABLE/COOL,-77,52/452,29.75/30.5,30.25
2021-12-08 14:03:07,GET,STABLE/COOL,-92,52/455,30.25/30.5,30.25
2021-12-08 14:03:10,GET,STABLE/COOL,-94,52/458,30.25/30.25,29.75
2021-12-08 14:03:13,GET,STABLE/COOL,-95,52/461,29.75/30.25,30.25
2021-12-08 14:03:16,GET,STABLE/COOL,-76,52/464,29.5/30.25,30.25
2021-12-08 14:03:19,GET,STABLE/COOL,-97,52/467,30.25/30.25,30.0
2021-12-08 14:03:22,GET,STABLE/COOL,-97,52/470,29.75/30.25,30.25
2021-12-08 14:03:25,GET,STABLE/COOL,-99,52/473,30.0/30.25,29.75
2021-12-08 14:03:28,GET,STABLE/COOL,-86,52/476,29.75/30.25,29.75
2021-12-08 14:03:31,GET,STABLE/COOL,-99,52/479,29.75/30.25,30.5
2021-12-08 14:03:34,GET,STABLE/COOL,-81,52/482,29.5/30.5,30.0
2021-12-08 14:03:37,GET,STABLE/COOL,-99,52/485,29.75/30.25,29.75
2021-12-08 14:03:40,GET,STABLE/COOL,-100,52/488,29.75/30.25,30.0
2021-12-08 14:03:43,GET,STABLE/COOL,-100,52/491,30.0/30.25,30.25
2021-12-08 14:03:46,GET,STABLE/COOL,-102,52/494,30.0/30.25,29.75
2021-12-08 14:03:49,GET,STABLE/COOL,-101,52/497,29.5/30.25,30.0
2021-12-08 14:03:52,GET,STABLE/COOL,-101,52/500,29.75/30.25,29.5
2021-12-08 14:03:55,GET,STABLE/COOL,-102,52/503,29.75/30.25,29.75
2021-12-08 14:03:58,GET,STABLE/COOL,-89,52/506,29.75/30.0,30.0
