Date,Time,Relative_time,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation
2021-12-07,17:11:31,0.0,30.0,1603,5173780.0,0.0006841874443662688
2021-12-07,17:11:31,0.0001,30.0,1819,5173779.0,0.00048432465761789607
2021-12-07,17:11:31,0.0002,30.0,2022,5173779.0,0.0003500484478155239
2021-12-07,17:11:31,0.0004,30.0,1884,5173779.0,0.00043650186093645315
2021-12-07,17:11:31,0.0005,30.0,1702,5173779.0,0.0005839927359319444
2021-12-07,17:11:31,0.0006,30.0,1556,5173779.0,0.0007376024841024404
2021-12-07,17:11:31,0.0007,30.0,1539,5173779.0,0.0007579332468782536
2021-12-07,17:11:31,0.0009,30.0,1539,5173779.0,0.0007579332468782536
2021-12-07,17:11:31,0.001,30.0,1528,5173782.0,0.0007713860993212051
2021-12-07,17:11:31,0.0012,30.0,1527,5173779.0,0.0007726208630830285
2021-12-07,17:11:31,0.0013,30.0,1525,5173779.0,0.000775096323258498
2021-12-07,17:11:31,0.0014,30.0,1525,5173779.0,0.000775096323258498
2021-12-07,17:11:31,0.0016,30.0,1527,5173782.0,0.0007726208630830285
2021-12-07,17:11:31,0.0017,30.0,1528,5173785.0,0.0007713860993212051
2021-12-07,17:11:31,0.0018,30.0,1530,5173785.0,0.000768922488655691
2021-12-07,17:11:31,0.002,30.0,1527,5173788.0,0.0007726208630830285
2021-12-07,17:11:31,0.0021,30.0,1530,5173791.0,0.000768922488655691
2021-12-07,17:11:31,0.0022,30.0,1529,5173791.0,0.0007701533088966555
2021-12-07,17:11:31,0.0024,30.0,1527,5173794.0,0.0007726208630830285
2021-12-07,17:11:31,0.0025,30.0,1527,5173797.0,0.0007726208630830285
2021-12-07,17:11:31,0.0027,30.0,1529,5173797.0,0.0007701533088966555
2021-12-07,17:11:31,0.0028,30.0,1526,5173800.0,0.0007738576033408618
2021-12-07,17:11:31,0.0029,30.0,1526,5173803.0,0.0007738576033408618
2021-12-07,17:11:31,0.0031,30.0,1533,5173803.0,0.0007652418175729802
2021-12-07,17:11:31,0.0032,30.0,1530,5173806.0,0.000768922488655691
2021-12-07,17:11:31,0.0033,30.0,1530,5173809.0,0.000768922488655691
2021-12-07,17:11:31,0.0035,30.0,1533,5173809.0,0.0007652418175729802
2021-12-07,17:11:31,0.0036,30.0,1534,5173812.0,0.0007640188466301553
2021-12-07,17:11:31,0.0038,30.0,1533,5173815.0,0.0007652418175729802
2021-12-07,17:11:31,0.0039,30.0,1535,5173815.0,0.0007627978301779144
2021-12-07,17:11:31,0.004,30.0,1535,5173818.0,0.0007627978301779144
2021-12-07,17:11:31,0.0042,30.0,1537,5173821.0,0.0007603616482559029
2021-12-07,17:11:31,0.0043,30.0,1541,5173821.0,0.0007555126011958906
2021-12-07,17:11:31,0.0045,30.0,1535,5173824.0,0.0007627978301779144
2021-12-07,17:11:31,0.0046,30.0,1539,5173827.0,0.0007579332468782536
2021-12-07,17:11:31,0.0047,30.0,1539,5173827.0,0.0007579332468782536
2021-12-07,17:11:31,0.0049,30.0,1536,5173830.0,0.000761578765092689
2021-12-07,17:11:31,0.005,30.0,1535,5173833.0,0.0007627978301779144
2021-12-07,17:11:31,0.0051,30.0,1532,5173833.0,0.0007664667461349579
2021-12-07,17:11:31,0.0053,30.0,1534,5173836.0,0.0007640188466301553
2021-12-07,17:11:31,0.0054,30.0,1536,5173839.0,0.000761578765092689
2021-12-07,17:11:31,0.0055,30.0,1536,5173839.0,0.000761578765092689
2021-12-07,17:11:31,0.0057,30.0,1535,5173842.0,0.0007627978301779144
2021-12-07,17:11:31,0.0058,30.0,1538,5173845.0,0.0007591464765539633
2021-12-07,17:11:31,0.0059,30.0,1534,5173845.0,0.0007640188466301553
2021-12-07,17:11:31,0.0061,30.0,1533,5173848.0,0.0007652418175729802
2021-12-07,17:11:31,0.0062,30.0,1531,5173851.0,0.0007676936354496639
2021-12-07,17:11:31,0.0063,30.0,1533,5173851.0,0.0007652418175729802
2021-12-07,17:11:31,0.0065,30.0,1531,5173854.0,0.0007676936354496639
2021-12-07,17:11:31,0.0066,30.0,1533,5173857.0,0.0007652418175729802
2021-12-07,17:11:31,0.0068,30.0,1534,5173857.0,0.0007640188466301553
2021-12-07,17:11:31,0.0069,30.0,1537,5173860.0,0.0007603616482559029
2021-12-07,17:11:31,0.007,30.0,1536,5173863.0,0.000761578765092689
2021-12-07,17:11:31,0.0072,30.0,1537,5173863.0,0.0007603616482559029
2021-12-07,17:11:31,0.0073,30.0,1533,5173866.0,0.0007652418175729802
2021-12-07,17:11:31,0.0074,30.0,1537,5173869.0,0.0007603616482559029
2021-12-07,17:11:31,0.0076,30.0,1537,5173869.0,0.0007603616482559029
2021-12-07,17:11:31,0.0077,30.0,1533,5173872.0,0.0007652418175729802
2021-12-07,17:11:31,0.0079,30.0,1533,5173875.0,0.0007652418175729802
2021-12-07,17:11:31,0.008,30.0,1537,5173875.0,0.0007603616482559029
2021-12-07,17:11:31,0.0081,30.0,1533,5173878.0,0.0007652418175729802
2021-12-07,17:11:31,0.0083,30.0,1534,5173881.0,0.0007640188466301553
2021-12-07,17:11:31,0.0084,30.0,1536,5173881.0,0.000761578765092689
2021-12-07,17:11:31,0.0085,30.0,1532,5173884.0,0.0007664667461349579
2021-12-07,17:11:31,0.0087,30.0,1534,5173887.0,0.0007640188466301553
2021-12-07,17:11:31,0.0088,30.0,1535,5173887.0,0.0007627978301779144
2021-12-07,17:11:31,0.009,30.0,1534,5173890.0,0.0007640188466301553
2021-12-07,17:11:31,0.0091,30.0,1530,5173893.0,0.000768922488655691
2021-12-07,17:11:31,0.0092,30.0,1532,5173893.0,0.0007664667461349579
2021-12-07,17:11:31,0.0094,30.0,1533,5173896.0,0.0007652418175729802
2021-12-07,17:11:31,0.0095,30.0,1531,5173899.0,0.0007676936354496639
2021-12-07,17:11:31,0.0096,30.0,1532,5173899.0,0.0007664667461349579
2021-12-07,17:11:31,0.0098,30.0,1532,5173902.0,0.0007664667461349579
2021-12-07,17:11:31,0.0099,30.0,1534,5173905.0,0.0007640188466301553
2021-12-07,17:11:31,0.01,30.0,1536,5173905.0,0.000761578765092689
2021-12-07,17:11:31,0.0102,30.0,1535,5173908.0,0.0007627978301779144
2021-12-07,17:11:31,0.0103,30.0,1538,5173911.0,0.0007591464765539633
2021-12-07,17:11:31,0.0104,30.0,1533,5173911.0,0.0007652418175729802
2021-12-07,17:11:31,0.0106,30.0,1533,5173914.0,0.0007652418175729802
2021-12-07,17:11:31,0.0107,30.0,1533,5173917.0,0.0007652418175729802
2021-12-07,17:11:31,0.0109,30.0,1532,5173917.0,0.0007664667461349579
2021-12-07,17:11:31,0.011,30.0,1531,5173920.0,0.0007676936354496639
2021-12-07,17:11:31,0.0111,30.0,1532,5173923.0,0.0007664667461349579
2021-12-07,17:11:31,0.0113,30.0,1535,5173923.0,0.0007627978301779144
2021-12-07,17:11:31,0.0114,30.0,1533,5173926.0,0.0007652418175729802
2021-12-07,17:11:31,0.0116,30.0,1534,5173929.0,0.0007640188466301553
2021-12-07,17:11:31,0.0117,30.0,1533,5173929.0,0.0007652418175729802
