Date,Time,Relative_time,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation
2021-12-07,16:46:26,0.0,31.5,1705,5292502.0,0.0005811972848853561
2021-12-07,16:46:26,0.0001,31.5,1908,5292501.0,0.0004200636995220337
2021-12-07,16:46:26,0.0003,31.5,2025,5292501.0,0.0003483728391313834
2021-12-07,16:46:26,0.0004,31.5,1871,5292501.0,0.0004456728680914677
2021-12-07,16:46:26,0.0005,31.5,1674,5292501.0,0.0006107407286604213
2021-12-07,16:46:26,0.0006,31.5,1549,5292501.0,0.0007459070812101092
2021-12-07,16:46:26,0.0008,31.5,1552,5292501.0,0.000742336580067661
2021-12-07,16:46:26,0.0009,31.5,1551,5292501.0,0.000743524844036833
2021-12-07,16:46:26,0.0011,31.5,1527,5292504.0,0.0007726208630830285
2021-12-07,16:46:26,0.0012,31.5,1529,5292507.0,0.0007701533088966555
2021-12-07,16:46:26,0.0013,31.5,1530,5292507.0,0.000768922488655691
2021-12-07,16:46:26,0.0015,31.5,1532,5292510.0,0.0007664667461349579
2021-12-07,16:46:26,0.0016,31.5,1532,5292513.0,0.0007664667461349579
2021-12-07,16:46:26,0.0018,31.5,1546,5292513.0,0.0007494947558002233
2021-12-07,16:46:26,0.0019,31.5,1533,5292516.0,0.0007652418175729802
2021-12-07,16:46:26,0.0021,31.5,1535,5292519.0,0.0007627978301779144
2021-12-07,16:46:26,0.0022,31.5,1549,5292519.0,0.0007459070812101092
2021-12-07,16:46:26,0.0024,31.5,1546,5292522.0,0.0007494947558002233
2021-12-07,16:46:26,0.0025,31.5,1535,5292525.0,0.0007627978301779144
2021-12-07,16:46:26,0.0026,31.5,1540,5292525.0,0.0007567219561251256
2021-12-07,16:46:26,0.0028,31.5,1524,5292528.0,0.0007763370260047934
2021-12-07,16:46:26,0.0029,31.5,1521,5292531.0,0.0007800710629803421
2021-12-07,16:46:26,0.003,31.5,1533,5292531.0,0.0007652418175729802
2021-12-07,16:46:26,0.0032,31.5,1529,5292534.0,0.0007701533088966555
2021-12-07,16:46:26,0.0033,31.5,1536,5292537.0,0.000761578765092689
2021-12-07,16:46:26,0.0035,31.5,1541,5292537.0,0.0007555126011958906
2021-12-07,16:46:26,0.0036,31.5,1526,5292540.0,0.0007738576033408618
2021-12-07,16:46:26,0.0038,31.5,1530,5292543.0,0.000768922488655691
2021-12-07,16:46:26,0.0039,31.5,1539,5292543.0,0.0007579332468782536
2021-12-07,16:46:26,0.0041,31.5,1544,5292546.0,0.0007518961204388937
2021-12-07,16:46:26,0.0042,31.5,1533,5292549.0,0.0007652418175729802
2021-12-07,16:46:26,0.0043,31.5,1528,5292549.0,0.0007713860993212051
2021-12-07,16:46:26,0.0045,31.5,1547,5292552.0,0.000748296951018657
2021-12-07,16:46:26,0.0046,31.5,1550,5292555.0,0.0007447150100694331
2021-12-07,16:46:26,0.0048,31.5,1539,5292555.0,0.0007579332468782536
2021-12-07,16:46:26,0.0049,31.5,1533,5292558.0,0.0007652418175729802
2021-12-07,16:46:26,0.0051,31.5,1539,5292561.0,0.0007579332468782536
2021-12-07,16:46:26,0.0052,31.5,1546,5292561.0,0.0007494947558002233
2021-12-07,16:46:26,0.0053,31.5,1542,5292564.0,0.000754305178996812
2021-12-07,16:46:26,0.0055,31.5,1550,5292567.0,0.0007447150100694331
2021-12-07,16:46:26,0.0056,31.5,1553,5292567.0,0.0007411502151221356
2021-12-07,16:46:26,0.0058,31.5,1541,5292570.0,0.0007555126011958906
2021-12-07,16:46:26,0.0059,31.5,1537,5292573.0,0.0007603616482559029
2021-12-07,16:46:26,0.006,31.5,1542,5292573.0,0.000754305178996812
