Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C),Ambient(C)
2022-01-13 12:11:11,GET,STABLE/COOL,-67,42/106,18.84/19.12,18.93,24.38
2022-01-13 12:11:14,GET,STABLE/COOL,-66,42/109,18.77/19.1,19.1,24.31
2022-01-13 12:11:17,GET,STABLE/COOL,-66,42/112,19.17/19.25,19.25,24.31
2022-01-13 12:11:20,GET,STABLE/COOL,-65,42/116,18.87/19.2,19.2,24.31
2022-01-13 12:11:23,GET,STABLE/COOL,-65,42/119,18.9/19.24,19.08,24.38
2022-01-13 12:12:42,SET 'OFF',AUTO/OFF,0,42/0,18.83/19.59,20.25,24.06
2022-01-13 12:12:59,SET '20',CYCLE/IDLE,1,0/0,60.0/-1,21.0,24.06
2022-01-13 12:13:02,GET,CYCLE/COOL,-75,0/3,60.0/-1,21.77,24.06
2022-01-13 12:13:04,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,21.88,24.12
2022-01-13 12:13:08,SET '20',CYCLE/COOL,-1,0/0,60.0/-1,22.5,24.12
2022-01-13 12:13:11,GET,CYCLE/COOL,-75,0/3,60.0/-1,22.02,24.12
2022-01-13 12:13:14,GET,CYCLE/COOL,-76,0/6,60.0/-1,22.3,24.12
2022-01-13 12:13:17,GET,CYCLE/COOL,-77,0/9,60.0/-1,21.88,24.12
2022-01-13 12:13:20,GET,CYCLE/COOL,-78,0/12,60.0/-1,22.2,24.12
2022-01-13 12:13:23,GET,CYCLE/COOL,-78,0/15,60.0/-1,22.0,24.12
2022-01-13 12:13:26,GET,CYCLE/COOL,-79,0/18,60.0/-1,21.96,24.12
2022-01-13 12:13:29,GET,CYCLE/COOL,-79,0/21,60.0/-1,21.37,24.19
2022-01-13 12:13:32,GET,CYCLE/COOL,-80,0/24,60.0/-1,21.44,24.12
2022-01-13 12:13:35,GET,CYCLE/COOL,-80,0/27,60.0/-1,21.3,24.12
2022-01-13 12:13:38,GET,CYCLE/COOL,-81,0/30,60.0/-1,20.91,24.12
2022-01-13 12:13:41,GET,CYCLE/COOL,-81,0/33,60.0/-1,20.78,24.12
2022-01-13 12:13:44,GET,STABLE/COOL,-75,34/36,20.72/20.97,20.97,24.12
2022-01-13 12:13:47,GET,STABLE/COOL,-75,34/40,20.4/20.86,20.68,24.19
2022-01-13 12:13:50,GET,STABLE/COOL,-75,34/43,20.12/20.67,20.12,24.19
2022-01-13 12:13:53,GET,STABLE/COOL,-75,34/46,20.3/20.45,20.4,24.12
2022-01-13 12:13:56,GET,STABLE/COOL,-75,34/49,19.96/20.43,20.43,24.12
2022-01-13 12:14:00,GET,STABLE/COOL,-75,34/52,20.03/20.47,20.19,24.12
2022-01-13 12:14:03,GET,STABLE/COOL,-75,34/55,20.06/20.25,20.06,24.12
2022-01-13 12:14:06,GET,STABLE/COOL,-74,34/58,19.59/20.14,19.59,24.19
2022-01-13 12:14:09,GET,STABLE/COOL,-74,34/61,19.64/19.89,19.64,24.12
2022-01-13 12:14:12,GET,STABLE/COOL,-74,34/64,19.5/19.74,19.5,24.12
2022-01-13 12:14:15,GET,STABLE/COOL,-74,34/67,19.53/19.81,19.57,24.12
2022-01-13 12:14:18,GET,STABLE/COOL,-74,34/70,19.66/19.87,19.81,24.06
2022-01-13 12:14:21,GET,STABLE/COOL,-74,34/73,19.38/19.78,19.69,24.06
2022-01-13 12:14:24,GET,STABLE/COOL,-74,34/76,19.43/19.74,19.74,24.19
2022-01-13 12:14:27,GET,STABLE/COOL,-74,34/79,19.47/19.75,19.49,24.12
2022-01-13 12:14:30,GET,STABLE/COOL,-74,34/82,19.39/19.62,19.57,24.12
2022-01-13 12:14:33,GET,STABLE/COOL,-74,34/85,19.18/19.71,19.23,24.06
2022-01-13 12:14:36,GET,STABLE/COOL,-74,34/88,19.12/19.31,19.13,24.06
2022-01-13 12:14:39,GET,STABLE/COOL,-74,34/91,19.08/19.46,19.35,24.06
2022-01-13 12:14:42,GET,STABLE/COOL,-74,34/94,19.36/19.59,19.42,24.06
2022-01-13 12:14:45,GET,STABLE/COOL,-74,34/97,19.33/19.52,19.47,24.06
2022-01-13 12:14:48,GET,STABLE/COOL,-74,34/100,19.07/19.62,19.07,24.06
2022-01-13 12:14:51,GET,STABLE/COOL,-74,34/103,18.89/19.46,19.46,24.06
2022-01-13 12:14:54,GET,STABLE/COOL,-74,34/106,19.31/19.58,19.58,24.06
2022-01-13 12:14:57,GET,STABLE/COOL,-74,34/109,19.16/19.4,19.29,24.06
2022-01-13 12:15:00,GET,STABLE/COOL,-74,34/113,19.25/19.38,19.31,24.06
2022-01-13 12:15:03,GET,STABLE/COOL,-74,34/116,19.32/19.53,19.33,24.06
2022-01-13 12:15:06,GET,STABLE/COOL,-74,34/119,19.16/19.61,19.61,24.0
2022-01-13 12:15:09,GET,STABLE/COOL,-74,34/122,19.13/19.56,19.13,24.06
2022-01-13 12:15:13,GET,STABLE/COOL,-74,34/125,18.99/19.24,19.19,24.06
2022-01-13 12:15:16,GET,STABLE/COOL,-74,34/128,19.08/19.4,19.29,24.06
2022-01-13 12:15:19,GET,STABLE/COOL,-73,34/131,19.19/19.42,19.42,24.0
2022-01-13 12:15:22,GET,STABLE/COOL,-73,34/134,18.96/19.36,19.31,24.0
2022-01-13 12:15:25,GET,STABLE/COOL,-73,34/137,19.28/19.48,19.48,24.0
2022-01-13 12:15:28,GET,STABLE/COOL,-73,34/140,19.17/19.37,19.34,24.0
2022-01-13 12:15:31,GET,STABLE/COOL,-72,34/143,19.11/19.46,19.11,24.0
2022-01-13 12:15:34,GET,STABLE/COOL,-72,34/146,19.09/19.23,19.11,24.0
2022-01-13 12:15:37,GET,STABLE/COOL,-72,34/149,18.93/19.48,19.31,24.0
2022-01-13 12:15:40,GET,STABLE/COOL,-72,34/152,19.14/19.41,19.17,24.0
2022-01-13 12:15:43,GET,STABLE/COOL,-71,34/155,19.21/19.37,19.37,24.0
2022-01-13 12:15:46,GET,STABLE/COOL,-71,34/158,19.08/19.31,19.23,24.0
2022-01-13 12:15:49,GET,STABLE/COOL,-71,34/161,19.08/19.37,19.29,23.94
2022-01-13 12:15:52,GET,STABLE/COOL,-70,34/164,19.13/19.32,19.32,24.0
2022-01-13 12:15:55,GET,STABLE/COOL,-70,34/167,18.97/19.38,18.97,23.94
2022-01-13 12:15:58,GET,STABLE/COOL,-70,34/170,19.12/19.24,19.24,23.94
2022-01-13 12:16:01,GET,STABLE/COOL,-70,34/173,19.25/19.37,19.26,23.94
2022-01-13 12:16:04,GET,STABLE/COOL,-69,34/176,19.03/19.27,19.27,23.94
2022-01-13 12:16:07,GET,STABLE/COOL,-74,34/179,19.32/19.64,19.64,23.88
2022-01-13 12:16:10,GET,STABLE/COOL,-74,34/182,19.19/19.57,19.47,23.88
2022-01-13 12:16:13,GET,STABLE/COOL,-74,34/185,19.11/19.36,19.21,23.94
2022-01-13 12:16:16,GET,STABLE/COOL,-74,34/188,18.98/19.24,19.24,23.94
2022-01-13 12:16:19,GET,STABLE/COOL,-73,34/192,18.85/19.41,19.05,23.88
2022-01-13 12:16:22,GET,STABLE/COOL,-73,34/195,18.9/19.39,19.39,23.94
2022-01-13 12:16:25,GET,STABLE/COOL,-73,34/198,19.19/19.49,19.19,23.94
2022-01-13 12:16:29,GET,STABLE/COOL,-73,34/201,19.22/19.4,19.33,23.94
2022-01-13 12:16:32,GET,STABLE/COOL,-72,34/204,19.05/19.45,19.15,23.94
2022-01-13 12:16:35,GET,STABLE/COOL,-72,34/207,19.07/19.45,19.3,23.88
2022-01-13 12:16:38,GET,STABLE/COOL,-72,34/210,19.15/19.41,19.36,23.88
2022-01-13 12:16:41,GET,STABLE/COOL,-74,34/213,19.2/19.55,19.22,23.94
2022-01-13 12:16:44,GET,STABLE/COOL,-74,34/216,19.2/19.4,19.24,23.88
2022-01-13 12:16:47,GET,STABLE/COOL,-74,34/219,19.24/19.37,19.28,23.88
2022-01-13 12:16:50,GET,STABLE/COOL,-74,34/222,19.13/19.27,19.13,23.94
2022-01-13 12:16:53,GET,STABLE/COOL,-73,34/225,19.13/19.41,19.13,23.88
2022-01-13 12:16:56,GET,STABLE/COOL,-73,34/228,18.95/19.17,19.17,23.94
2022-01-13 12:16:59,GET,STABLE/COOL,-73,34/231,19.09/19.45,19.45,23.94
2022-01-13 12:17:02,GET,STABLE/COOL,-72,34/234,19.26/19.42,19.26,23.88
2022-01-13 12:17:05,GET,STABLE/COOL,-72,34/237,19.25/19.38,19.25,23.88
2022-01-13 12:17:06,SET 'OFF',IDLE/OFF,0,34/0,19.06/19.38,19.06,23.88
2022-01-13 12:17:19,SET '20',CYCLE/IDLE,1,0/0,60.0/-1,19.5,23.88
2022-01-13 12:17:22,GET,STABLE/HEAT,1,0/3,19.44/19.65,19.65,23.88
2022-01-13 12:17:25,GET,STABLE/COOL,-75,0/6,19.7/20.25,20.25,23.88
2022-01-13 12:17:28,GET,STABLE/COOL,-75,0/9,20.25/20.41,20.41,23.88
2022-01-13 12:17:31,GET,STABLE/COOL,-75,0/12,20.45/20.89,20.82,23.94
2022-01-13 12:17:34,GET,STABLE/COOL,-75,0/15,20.63/20.85,20.67,23.94
2022-01-13 12:17:37,GET,STABLE/COOL,-75,0/18,20.58/20.91,20.58,23.94
2022-01-13 12:17:40,GET,STABLE/COOL,-76,0/21,20.77/20.95,20.77,23.94
2022-01-13 12:17:43,GET,STABLE/COOL,-76,0/24,20.67/20.94,20.92,23.94
2022-01-13 12:17:46,GET,STABLE/COOL,-76,0/27,20.72/20.95,20.74,23.94
2022-01-13 12:17:49,GET,STABLE/COOL,-77,0/30,20.66/20.9,20.71,23.94
2022-01-13 12:17:52,GET,STABLE/COOL,-77,0/33,20.48/20.73,20.49,23.94
2022-01-13 12:17:55,GET,STABLE/COOL,-77,0/36,20.25/20.69,20.67,23.94
2022-01-13 12:17:58,GET,STABLE/COOL,-77,0/40,20.38/20.59,20.38,23.94
2022-01-13 12:18:01,GET,STABLE/COOL,-77,0/43,20.44/20.5,20.5,23.94
2022-01-13 12:18:04,GET,STABLE/COOL,-77,0/46,20.12/20.5,20.22,23.94
2022-01-13 12:18:07,GET,STABLE/COOL,-78,0/49,19.97/20.23,20.18,23.94
2022-01-13 12:18:10,GET,STABLE/COOL,-78,0/52,19.84/20.21,20.21,24.0
2022-01-13 12:18:13,GET,STABLE/COOL,-78,0/55,19.89/20.11,19.97,24.0
2022-01-13 12:18:16,GET,STABLE/COOL,-77,0/58,19.69/19.99,19.84,23.94
2022-01-13 12:18:19,GET,STABLE/COOL,-77,0/61,19.73/19.92,19.81,24.0
2022-01-13 12:18:23,GET,STABLE/COOL,-77,0/64,19.58/19.91,19.67,23.94
2022-01-13 12:18:26,GET,STABLE/COOL,-77,0/67,19.62/19.75,19.62,24.0
2022-01-13 12:18:29,GET,STABLE/COOL,-77,0/70,19.4/19.84,19.4,24.0
2022-01-13 12:18:32,GET,STABLE/COOL,-77,0/73,19.43/19.71,19.71,23.94
2022-01-13 12:18:35,GET,STABLE/COOL,-77,0/76,19.42/19.84,19.42,23.94
2022-01-13 12:18:38,GET,STABLE/COOL,-77,0/79,19.46/19.6,19.51,23.94
2022-01-13 12:18:41,GET,STABLE/COOL,-76,0/82,19.19/19.42,19.29,23.94
2022-01-13 12:18:44,GET,STABLE/COOL,-76,0/85,19.15/19.62,19.43,24.0
2022-01-13 12:18:47,GET,STABLE/COOL,-76,0/88,19.33/19.59,19.42,23.94
2022-01-13 12:18:50,GET,STABLE/COOL,-76,0/91,19.18/19.46,19.43,23.94
2022-01-13 12:18:53,GET,STABLE/COOL,-75,0/94,18.94/19.54,19.22,23.94
2022-01-13 12:18:56,GET,STABLE/COOL,-75,0/97,19.05/19.36,19.05,23.94
2022-01-13 12:18:59,GET,STABLE/COOL,-75,0/100,19.03/19.52,19.52,23.94
2022-01-13 12:19:02,GET,STABLE/COOL,-75,0/103,19.25/19.38,19.31,23.94
2022-01-13 12:19:05,GET,STABLE/COOL,-74,0/106,19.0/19.25,19.0,23.94
2022-01-13 12:19:08,GET,STABLE/COOL,-74,0/109,19.0/19.25,19.25,23.94
2022-01-13 12:19:11,GET,STABLE/COOL,-74,0/112,19.11/19.22,19.21,23.94
2022-01-13 12:19:14,GET,STABLE/COOL,-73,0/116,19.21/19.46,19.46,23.94
2022-01-13 12:19:17,GET,STABLE/COOL,-73,0/119,19.16/19.37,19.16,24.0
2022-01-13 12:19:20,GET,STABLE/COOL,-73,0/122,19.2/19.43,19.36,23.94
2022-01-13 12:19:23,GET,STABLE/COOL,-73,0/125,19.14/19.4,19.2,23.94
2022-01-13 12:19:26,GET,STABLE/COOL,-72,0/128,19.05/19.35,19.27,23.94
2022-01-13 12:19:29,GET,STABLE/COOL,-72,0/131,18.85/19.38,18.85,23.94
2022-01-13 12:19:32,GET,STABLE/COOL,-72,0/134,19.05/19.24,19.24,23.94
2022-01-13 12:19:35,GET,STABLE/COOL,-72,0/137,19.06/19.35,19.3,23.94
2022-01-13 12:19:39,GET,STABLE/COOL,-71,0/140,19.18/19.46,19.18,23.94
2022-01-13 12:19:42,GET,STABLE/COOL,-71,0/143,19.12/19.31,19.26,23.88
2022-01-13 12:19:45,GET,STABLE/COOL,-71,0/146,19.13/19.37,19.31,23.94
2022-01-13 12:19:48,GET,STABLE/COOL,-71,0/149,19.32/19.58,19.32,23.94
2022-01-13 12:19:51,GET,STABLE/COOL,-70,0/152,19.16/19.37,19.31,23.94
2022-01-13 12:19:54,GET,STABLE/COOL,-70,0/155,19.27/19.44,19.27,23.94
2022-01-13 12:19:57,GET,STABLE/COOL,-70,0/158,19.14/19.39,19.22,23.94
2022-01-13 12:20:00,GET,STABLE/COOL,-70,0/161,19.0/19.37,19.37,23.94
2022-01-13 12:20:03,GET,STABLE/COOL,-69,0/164,19.3/19.45,19.35,23.88
2022-01-13 12:20:06,GET,STABLE/COOL,-69,0/167,19.13/19.3,19.19,23.88
2022-01-13 12:20:09,GET,STABLE/COOL,-69,0/170,19.02/19.6,19.6,23.94
2022-01-13 12:20:12,GET,STABLE/COOL,-69,0/173,19.36/19.67,19.54,23.88
2022-01-13 12:20:15,GET,STABLE/COOL,-68,0/176,19.31/19.52,19.41,23.94
2022-01-13 12:20:18,GET,STABLE/COOL,-68,0/179,19.27/19.51,19.31,23.94
2022-01-13 12:20:21,GET,STABLE/COOL,-68,0/182,19.12/19.49,19.12,23.94
2022-01-13 12:20:24,GET,STABLE/COOL,-68,0/185,19.09/19.48,19.09,23.94
2022-01-13 12:20:27,GET,STABLE/COOL,-67,0/188,19.29/19.42,19.29,23.94
2022-01-13 12:20:30,GET,STABLE/COOL,-67,0/192,19.13/19.58,19.41,23.88
2022-01-13 12:20:33,GET,STABLE/COOL,-67,0/195,19.24/19.62,19.56,23.94
2022-01-13 12:20:36,GET,STABLE/COOL,-67,0/198,19.52/19.66,19.52,23.94
2022-01-13 12:20:39,GET,STABLE/COOL,-67,0/201,19.53/19.7,19.6,23.94
2022-01-13 12:20:42,GET,STABLE/COOL,-67,0/204,19.41/19.65,19.48,23.94
2022-01-13 12:20:45,GET,STABLE/COOL,-66,0/207,19.36/19.7,19.68,23.88
2022-01-13 12:20:48,GET,STABLE/COOL,-66,0/210,19.34/19.6,19.34,23.94
2022-01-13 12:20:52,GET,STABLE/COOL,-66,0/213,19.42/19.69,19.69,23.94
2022-01-13 12:20:55,GET,STABLE/COOL,-66,0/216,19.48/19.72,19.62,23.94
2022-01-13 12:20:55,SET '15',CYCLE/COOL,-66,0/0,60.0/-1,19.56,23.88
2022-01-13 12:20:58,GET,CYCLE/COOL,-151,0/3,60.0/-1,19.48,23.94
2022-01-13 12:21:01,GET,CYCLE/COOL,-153,0/6,60.0/-1,19.42,23.94
2022-01-13 12:21:04,GET,CYCLE/COOL,-154,0/9,60.0/-1,19.27,23.94
2022-01-13 12:21:07,GET,CYCLE/COOL,-156,0/12,60.0/-1,19.55,23.94
2022-01-13 12:21:10,GET,CYCLE/COOL,-158,0/15,60.0/-1,19.24,23.94
2022-01-13 12:21:13,GET,CYCLE/COOL,-159,0/18,60.0/-1,18.77,24.0
2022-01-13 12:21:16,GET,CYCLE/COOL,-160,0/21,60.0/-1,18.49,23.88
2022-01-13 12:21:19,GET,CYCLE/COOL,-161,0/24,60.0/-1,17.96,23.94
2022-01-13 12:21:22,GET,CYCLE/COOL,-163,0/27,60.0/-1,17.88,23.94
2022-01-13 12:21:25,GET,CYCLE/COOL,-164,0/30,60.0/-1,17.63,23.94
2022-01-13 12:21:29,GET,CYCLE/COOL,-164,0/33,60.0/-1,17.39,23.88
2022-01-13 12:21:32,GET,CYCLE/COOL,-165,0/36,60.0/-1,16.97,23.88
2022-01-13 12:21:35,GET,CYCLE/COOL,-166,0/40,60.0/-1,16.8,23.81
2022-01-13 12:21:38,GET,CYCLE/COOL,-166,0/43,60.0/-1,16.52,23.88
2022-01-13 12:21:41,GET,CYCLE/COOL,-167,0/46,60.0/-1,16.23,23.88
2022-01-13 12:21:44,GET,CYCLE/COOL,-167,0/49,60.0/-1,16.1,23.81
2022-01-13 12:21:47,GET,CYCLE/COOL,-168,0/52,60.0/-1,15.98,23.81
2022-01-13 12:21:50,GET,CYCLE/COOL,-168,0/55,60.0/-1,15.68,23.81
2022-01-13 12:21:53,GET,STABLE/COOL,-150,57/58,60.0/-1,15.38,23.75
2022-01-13 12:21:56,GET,STABLE/COOL,-150,57/61,15.27/15.59,15.27,23.75
2022-01-13 12:21:59,GET,STABLE/COOL,-150,57/64,15.22/15.44,15.22,23.75
2022-01-13 12:22:02,GET,STABLE/COOL,-150,57/67,14.87/15.3,15.3,23.69
2022-01-13 12:22:05,GET,STABLE/COOL,-150,57/70,14.97/15.27,14.99,23.69
2022-01-13 12:22:08,GET,STABLE/COOL,-150,57/73,14.75/14.99,14.99,23.69
2022-01-13 12:22:11,GET,STABLE/COOL,-150,57/76,14.55/15.12,14.55,23.69
2022-01-13 12:22:14,GET,STABLE/COOL,-150,57/79,14.78/14.99,14.99,23.69
2022-01-13 12:22:17,GET,STABLE/COOL,-150,57/82,14.81/15.0,14.81,23.62
2022-01-13 12:22:20,GET,STABLE/COOL,-150,57/85,14.82/15.08,14.82,23.62
2022-01-13 12:22:23,GET,STABLE/COOL,-150,57/88,14.74/14.98,14.81,23.62
2022-01-13 12:22:26,GET,STABLE/COOL,-150,57/91,14.4/14.83,14.4,23.62
2022-01-13 12:22:29,GET,STABLE/COOL,-149,57/94,14.4/14.6,14.6,23.56
2022-01-13 12:22:32,GET,STABLE/COOL,-149,57/97,14.67/14.93,14.79,23.5
2022-01-13 12:22:35,GET,STABLE/COOL,-149,57/100,14.75/14.94,14.94,23.5
2022-01-13 12:22:38,GET,STABLE/COOL,-149,57/103,14.4/14.96,14.4,23.5
2022-01-13 12:22:41,GET,STABLE/COOL,-149,57/106,14.62/14.9,14.9,23.5
2022-01-13 12:22:44,GET,STABLE/COOL,-149,57/109,14.52/14.83,14.75,23.5
2022-01-13 12:22:48,GET,STABLE/COOL,-149,57/112,14.47/14.8,14.8,23.44
2022-01-13 12:22:51,GET,STABLE/COOL,-149,57/116,14.76/14.91,14.91,23.44
2022-01-13 12:22:54,GET,STABLE/COOL,-149,57/119,14.56/14.88,14.56,23.44
2022-01-13 12:22:57,GET,STABLE/COOL,-148,57/122,14.33/14.71,14.49,23.44
2022-01-13 12:23:00,GET,STABLE/COOL,-148,57/125,14.37/14.73,14.73,23.38
2022-01-13 12:23:03,GET,STABLE/COOL,-148,57/128,14.69/14.86,14.86,23.38
2022-01-13 12:23:06,GET,STABLE/COOL,-148,57/131,14.33/14.96,14.33,23.38
2022-01-13 12:23:09,GET,STABLE/COOL,-148,57/134,14.54/14.71,14.71,23.38
2022-01-13 12:23:12,GET,STABLE/COOL,-148,57/137,14.73/14.75,14.75,23.31
2022-01-13 12:23:15,GET,STABLE/COOL,-148,57/140,14.67/14.94,14.71,23.31
2022-01-13 12:23:18,GET,STABLE/COOL,-148,57/143,14.47/14.74,14.48,23.31
2022-01-13 12:23:21,GET,STABLE/COOL,-148,57/146,14.49/14.72,14.68,23.31
2022-01-13 12:23:24,GET,STABLE/COOL,-147,57/149,14.51/14.84,14.69,23.25
2022-01-13 12:23:27,GET,STABLE/COOL,-147,57/152,14.61/14.8,14.8,23.31
2022-01-13 12:23:30,GET,STABLE/COOL,-147,57/155,14.53/14.85,14.85,23.25
2022-01-13 12:23:33,GET,STABLE/COOL,-147,57/158,14.41/14.8,14.67,23.25
2022-01-13 12:23:36,GET,STABLE/COOL,-147,57/161,14.33/14.85,14.67,23.25
2022-01-13 12:23:39,GET,STABLE/COOL,-147,57/164,14.46/14.73,14.62,23.25
2022-01-13 12:23:42,GET,STABLE/COOL,-147,57/167,14.42/14.73,14.62,23.25
2022-01-13 12:23:45,GET,STABLE/COOL,-147,57/170,14.45/14.62,14.62,23.19
2022-01-13 12:23:48,GET,STABLE/COOL,-146,57/173,14.46/14.83,14.48,23.19
2022-01-13 12:23:51,GET,STABLE/COOL,-146,57/176,14.36/14.9,14.57,23.19
2022-01-13 12:23:54,GET,STABLE/COOL,-146,57/179,14.5/14.79,14.5,23.25
2022-01-13 12:23:58,GET,STABLE/COOL,-146,57/182,14.53/14.88,14.88,23.12
2022-01-13 12:24:01,GET,STABLE/COOL,-146,57/186,14.61/14.95,14.61,23.12
2022-01-13 12:24:04,GET,STABLE/COOL,-146,57/189,14.56/14.78,14.63,23.12
2022-01-13 12:24:07,GET,STABLE/COOL,-146,57/192,14.56/14.79,14.57,23.12
2022-01-13 12:24:10,GET,STABLE/COOL,-146,57/195,14.6/14.89,14.71,23.12
2022-01-13 12:24:13,GET,STABLE/COOL,-145,57/198,14.36/14.74,14.36,23.12
2022-01-13 12:24:16,GET,STABLE/COOL,-145,57/201,14.43/14.81,14.81,23.19
2022-01-13 12:24:19,GET,STABLE/COOL,-145,57/204,14.63/14.95,14.95,23.12
2022-01-13 12:24:22,GET,STABLE/COOL,-145,57/207,14.65/14.99,14.7,23.12
2022-01-13 12:24:25,GET,STABLE/COOL,-145,57/210,14.76/14.94,14.94,23.12
2022-01-13 12:24:28,GET,STABLE/COOL,-145,57/213,14.51/14.85,14.51,23.12
