Date,Time,Relative_time,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation
2021-12-08,13:24:53,0.1349,32.75,1726,5171643.0,0.0005620002366617173
2021-12-08,13:24:53,0.1353,32.75,1618,5171645.0,0.0006679681553390948
2021-12-08,13:24:53,0.1354,32.75,1508,5171641.0,0.0007964605401859252
2021-12-08,13:24:53,0.1356,32.75,1509,5171638.0,0.0007951876770524864
2021-12-08,13:24:53,0.1357,32.75,1510,5171641.0,0.0007939168481448192
2021-12-08,13:24:53,0.1359,32.75,1509,5171638.0,0.0007951876770524864
2021-12-08,13:24:53,0.1361,32.75,1509,5171638.0,0.0007951876770524864
2021-12-08,13:24:53,0.1362,32.75,1506,5171641.0,0.0007990123821601318
2021-12-08,13:24:53,0.1364,32.75,1503,5171641.0,0.000802855483389325
2021-12-08,13:24:53,0.1366,32.75,1503,5171638.0,0.000802855483389325
2021-12-08,13:24:53,0.1367,32.75,1508,5171641.0,0.0007964605401859252
2021-12-08,13:24:53,0.1369,32.75,1506,5171641.0,0.0007990123821601318
2021-12-08,13:24:53,0.1371,32.75,1505,5171644.0,0.0008002913675289472
2021-12-08,13:24:53,0.1373,32.75,1508,5171644.0,0.0007964605401859252
2021-12-08,13:24:53,0.1374,32.75,1509,5171644.0,0.0007951876770524864
2021-12-08,13:24:53,0.1376,32.75,1507,5171641.0,0.0007977354408013356
2021-12-08,13:24:53,0.1379,32.75,1506,5171641.0,0.0007990123821601318
2021-12-08,13:24:53,0.1381,32.75,1508,5171638.0,0.0007964605401859252
2021-12-08,13:24:53,0.1382,32.75,1511,5171629.0,0.0007926480502119256
2021-12-08,13:24:53,0.1384,32.75,1510,5171629.0,0.0007939168481448192
2021-12-08,13:24:53,0.1386,32.75,1507,5171629.0,0.0007977354408013356
2021-12-08,13:24:53,0.1388,32.75,1510,5171629.0,0.0007939168481448192
2021-12-08,13:24:53,0.1389,32.75,1510,5171632.0,0.0007939168481448192
2021-12-08,13:24:53,0.1391,32.75,1510,5171629.0,0.0007939168481448192
2021-12-08,13:24:53,0.1392,32.75,1509,5171632.0,0.0007951876770524864
2021-12-08,13:24:53,0.1394,32.75,1508,5171632.0,0.0007964605401859252
2021-12-08,13:24:53,0.1396,32.75,1508,5171629.0,0.0007964605401859252
2021-12-08,13:24:53,0.1397,32.75,1511,5171632.0,0.0007926480502119256
2021-12-08,13:24:53,0.1399,32.75,1510,5171635.0,0.0007939168481448192
2021-12-08,13:24:53,0.1401,32.75,1508,5171635.0,0.0007964605401859252
2021-12-08,13:24:53,0.1402,32.75,1509,5171638.0,0.0007951876770524864
2021-12-08,13:24:53,0.1404,32.75,1508,5171635.0,0.0007964605401859252
2021-12-08,13:24:53,0.1406,32.75,1505,5171629.0,0.0008002913675289472
2021-12-08,13:24:53,0.1407,32.75,1505,5171632.0,0.0008002913675289472
2021-12-08,13:24:53,0.1409,32.75,1508,5171632.0,0.0007964605401859252
2021-12-08,13:24:53,0.141,32.75,1508,5171629.0,0.0007964605401859252
2021-12-08,13:24:53,0.1412,32.75,1505,5171629.0,0.0008002913675289472
2021-12-08,13:24:53,0.1414,32.75,1506,5171626.0,0.0007990123821601318
2021-12-08,13:24:53,0.1416,32.75,1508,5171626.0,0.0007964605401859252
2021-12-08,13:24:53,0.1418,32.75,1507,5171623.0,0.0007977354408013356
2021-12-08,13:24:53,0.142,32.75,1506,5171623.0,0.0007990123821601318
2021-12-08,13:24:53,0.1422,32.75,1505,5171629.0,0.0008002913675289472
2021-12-08,13:24:53,0.1423,32.75,1507,5171626.0,0.0007977354408013356
2021-12-08,13:24:53,0.1425,32.75,1510,5171629.0,0.0007939168481448192
2021-12-08,13:24:53,0.1426,32.75,1507,5171629.0,0.0007977354408013356
2021-12-08,13:24:53,0.1428,32.75,1507,5171632.0,0.0007977354408013356
2021-12-08,13:24:53,0.143,32.75,1511,5171632.0,0.0007926480502119256
2021-12-08,13:24:53,0.1432,32.75,1509,5171632.0,0.0007951876770524864
2021-12-08,13:24:53,0.1433,32.75,1510,5171635.0,0.0007939168481448192
2021-12-08,13:24:53,0.1435,32.75,1507,5171635.0,0.0007977354408013356
2021-12-08,13:24:53,0.1437,32.75,1509,5171632.0,0.0007951876770524864
2021-12-08,13:24:53,0.1438,32.75,1507,5171635.0,0.0007977354408013356
2021-12-08,13:24:53,0.144,32.75,1507,5171632.0,0.0007977354408013356
2021-12-08,13:24:53,0.1442,32.75,1506,5171632.0,0.0007990123821601318
2021-12-08,13:24:53,0.1444,32.75,1504,5171632.0,0.0008015724001796449
2021-12-08,13:24:53,0.1446,32.75,1506,5171635.0,0.0007990123821601318
2021-12-08,13:24:53,0.1448,32.75,1506,5171635.0,0.0007990123821601318
2021-12-08,13:24:53,0.145,32.75,1508,5171635.0,0.0007964605401859252
2021-12-08,13:24:53,0.1452,32.75,1510,5171632.0,0.0007939168481448192
2021-12-08,13:24:53,0.1454,32.75,1504,5171629.0,0.0008015724001796449
2021-12-08,13:24:53,0.1456,32.75,1506,5171626.0,0.0007990123821601318
2021-12-08,13:24:53,0.1457,32.75,1506,5171629.0,0.0007990123821601318
2021-12-08,13:24:53,0.1459,32.75,1508,5171629.0,0.0007964605401859252
2021-12-08,13:24:53,0.146,32.75,1506,5171626.0,0.0007990123821601318
2021-12-08,13:24:53,0.1462,32.75,1507,5171623.0,0.0007977354408013356
2021-12-08,13:24:53,0.1464,32.75,1509,5171623.0,0.0007951876770524864
2021-12-08,13:24:53,0.1466,32.75,1510,5171620.0,0.0007939168481448192
2021-12-08,13:24:53,0.1468,32.75,1509,5171623.0,0.0007951876770524864
2021-12-08,13:24:53,0.147,32.75,1508,5171620.0,0.0007964605401859252
2021-12-08,13:24:53,0.1472,32.75,1511,5171623.0,0.0007926480502119256
2021-12-08,13:24:53,0.1474,32.75,1508,5171629.0,0.0007964605401859252
2021-12-08,13:24:53,0.1476,32.75,1505,5171626.0,0.0008002913675289472
2021-12-08,13:24:53,0.1477,32.75,1506,5171629.0,0.0007990123821601318
2021-12-08,13:24:53,0.1479,32.75,1506,5171629.0,0.0007990123821601318
2021-12-08,13:24:53,0.148,32.75,1506,5171626.0,0.0007990123821601318
2021-12-08,13:24:53,0.1482,32.75,1505,5171623.0,0.0008002913675289472
2021-12-08,13:24:53,0.1484,32.75,1504,5171626.0,0.0008015724001796449
2021-12-08,13:24:53,0.1486,32.75,1505,5171623.0,0.0008002913675289472
2021-12-08,13:24:53,0.1488,32.75,1506,5171623.0,0.0007990123821601318
2021-12-08,13:24:53,0.149,32.75,1507,5171623.0,0.0007977354408013356
2021-12-08,13:24:53,0.1492,32.75,1506,5171626.0,0.0007990123821601318
2021-12-08,13:24:53,0.1494,32.75,1507,5171632.0,0.0007977354408013356
2021-12-08,13:24:53,0.1496,32.75,1509,5171629.0,0.0007951876770524864
2021-12-08,13:24:53,0.1498,32.75,1508,5171626.0,0.0007964605401859252
2021-12-08,13:24:53,0.1499,32.75,1508,5171623.0,0.0007964605401859252
2021-12-08,13:24:53,0.1501,32.75,1510,5171623.0,0.0007939168481448192
2021-12-08,13:24:53,0.1503,32.75,1509,5171626.0,0.0007951876770524864
2021-12-08,13:24:53,0.1504,32.75,1510,5171629.0,0.0007939168481448192
2021-12-08,13:24:53,0.1506,32.75,1508,5171632.0,0.0007964605401859252
2021-12-08,13:24:53,0.1508,32.75,1508,5171635.0,0.0007964605401859252
2021-12-08,13:24:53,0.1509,32.75,1512,5171635.0,0.0007913812800080042
2021-12-08,13:24:53,0.1511,32.75,1511,5171638.0,0.0007926480502119256
2021-12-08,13:24:53,0.1512,32.75,1510,5171641.0,0.0007939168481448192
2021-12-08,13:24:53,0.1514,32.75,1512,5171641.0,0.0007913812800080042
2021-12-08,13:24:53,0.1516,32.75,1511,5171644.0,0.0007926480502119256
2021-12-08,13:24:53,0.1518,32.75,1509,5171641.0,0.0007951876770524864
2021-12-08,13:24:53,0.152,32.75,1511,5171644.0,0.0007926480502119256
2021-12-08,13:24:53,0.1523,32.75,1510,5171644.0,0.0007939168481448192
2021-12-08,13:24:53,0.1524,32.75,1506,5171632.0,0.0007990123821601318
2021-12-08,13:24:53,0.1525,32.75,1505,5171632.0,0.0008002913675289472
2021-12-08,13:24:53,0.1527,32.75,1506,5171632.0,0.0007990123821601318
2021-12-08,13:24:53,0.1528,32.75,1505,5171632.0,0.0008002913675289472
2021-12-08,13:24:53,0.1529,32.75,1504,5171632.0,0.0008015724001796449
2021-12-08,13:24:53,0.1531,32.75,1504,5171632.0,0.0008015724001796449
2021-12-08,13:24:53,0.1532,32.75,1504,5171635.0,0.0008015724001796449
2021-12-08,13:24:53,0.1534,32.75,1509,5171635.0,0.0007951876770524864
2021-12-08,13:24:53,0.1535,32.75,1512,5171632.0,0.0007913812800080042
2021-12-08,13:24:53,0.1537,32.75,1511,5171629.0,0.0007926480502119256
2021-12-08,13:24:53,0.1539,32.75,1511,5171629.0,0.0007926480502119256
2021-12-08,13:24:53,0.1541,32.75,1510,5171626.0,0.0007939168481448192
2021-12-08,13:24:53,0.1542,32.75,1510,5171626.0,0.0007939168481448192
2021-12-08,13:24:53,0.1544,32.75,1509,5171632.0,0.0007951876770524864
2021-12-08,13:24:53,0.1545,32.75,1507,5171635.0,0.0007977354408013356
2021-12-08,13:24:53,0.1547,32.75,1509,5171635.0,0.0007951876770524864
2021-12-08,13:24:53,0.1548,32.75,1510,5171632.0,0.0007939168481448192
2021-12-08,13:24:53,0.155,32.75,1511,5171629.0,0.0007926480502119256
2021-12-08,13:24:53,0.1552,32.75,1513,5171629.0,0.0007901165342924407
2021-12-08,13:24:53,0.1553,32.75,1511,5171629.0,0.0007926480502119256
