Date,Time,Relative_time,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation
2021-12-07,17:10:52,0.1349,29.5,1670,5168172.0,0.0006146605978062873
2021-12-07,17:10:52,0.1352,29.5,1605,5168174.0,0.0006820023239879852
2021-12-07,17:10:52,0.1354,29.5,1535,5168164.0,0.0007627978301779144
2021-12-07,17:10:52,0.1356,29.5,1535,5168155.0,0.0007627978301779144
2021-12-07,17:10:52,0.1358,29.5,1539,5168158.0,0.0007579332468782536
2021-12-07,17:10:52,0.136,29.5,1539,5168158.0,0.0007579332468782536
2021-12-07,17:10:52,0.1361,29.5,1537,5168152.0,0.0007603616482559029
2021-12-07,17:10:52,0.1363,29.5,1534,5168155.0,0.0007640188466301553
2021-12-07,17:10:52,0.1364,29.5,1536,5168161.0,0.000761578765092689
2021-12-07,17:10:52,0.1366,29.5,1539,5168161.0,0.0007579332468782536
2021-12-07,17:10:52,0.1368,29.5,1537,5168161.0,0.0007603616482559029
2021-12-07,17:10:52,0.1369,29.5,1537,5168167.0,0.0007603616482559029
2021-12-07,17:10:52,0.1371,29.5,1536,5168170.0,0.000761578765092689
2021-12-07,17:10:52,0.1373,29.5,1534,5168167.0,0.0007640188466301553
2021-12-07,17:10:52,0.1375,29.5,1536,5168170.0,0.000761578765092689
2021-12-07,17:10:52,0.1377,29.5,1538,5168170.0,0.0007591464765539633
2021-12-07,17:10:52,0.1379,29.5,1536,5168170.0,0.000761578765092689
2021-12-07,17:10:52,0.1381,29.5,1534,5168176.0,0.0007640188466301553
2021-12-07,17:10:52,0.1382,29.5,1536,5168176.0,0.000761578765092689
2021-12-07,17:10:52,0.1384,29.5,1538,5168176.0,0.0007591464765539633
2021-12-07,17:10:52,0.1385,29.5,1534,5168176.0,0.0007640188466301553
2021-12-07,17:10:52,0.1387,29.5,1534,5168176.0,0.0007640188466301553
2021-12-07,17:10:52,0.1389,29.5,1537,5168182.0,0.0007603616482559029
2021-12-07,17:10:52,0.1392,29.5,1590,5168176.0,0.0006985623841069443
2021-12-07,17:10:52,0.1394,29.5,1641,5168173.0,0.0006438421938859258
2021-12-07,17:10:52,0.1396,29.5,1653,5168170.0,0.0006316026757832152
2021-12-07,17:10:52,0.1398,29.5,1652,5168164.0,0.0006326136871258022
2021-12-07,17:10:52,0.1401,29.5,1642,5168164.0,0.0006428132377091914
2021-12-07,17:10:52,0.1402,29.5,1643,5168161.0,0.0006417859259584105
2021-12-07,17:10:52,0.1404,29.5,1643,5168161.0,0.0006417859259584105
2021-12-07,17:10:52,0.1407,29.5,1647,5168170.0,0.0006376930707170075
2021-12-07,17:10:52,0.1409,29.5,1654,5168176.0,0.0006305932801880514
2021-12-07,17:10:52,0.141,29.5,1657,5168170.0,0.0006275747620856639
2021-12-07,17:10:52,0.1412,29.5,1655,5168173.0,0.0006295854977581044
2021-12-07,17:10:52,0.1413,29.5,1648,5168173.0,0.0006366739417593126
2021-12-07,17:10:52,0.1415,29.5,1642,5168170.0,0.0006428132377091914
2021-12-07,17:10:52,0.1416,29.5,1646,5168173.0,0.0006387138310023951
2021-12-07,17:10:52,0.1419,29.5,1649,5168170.0,0.0006356564415222044
