Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C),Ambient(C)
2022-03-14 14:39:48,GET,STABLE/COOL,-107,105/140,25.34/25.49,25.42,28.06
2022-03-14 14:39:52,GET,STABLE/COOL,-107,105/143,24.98/25.42,25.12,28.06
2022-03-14 14:39:55,GET,STABLE/COOL,-107,105/146,25.05/25.41,25.41,28.06
2022-03-14 14:39:58,GET,STABLE/COOL,-107,105/149,24.96/25.33,25.09,28.12
2022-03-14 14:40:01,GET,STABLE/COOL,-111,105/152,24.96/25.23,24.99,28.06
2022-03-14 14:40:04,GET,STABLE/COOL,-107,105/155,24.99/25.47,25.36,28.06
2022-03-14 14:40:07,GET,STABLE/COOL,-107,105/158,24.96/25.4,25.33,28.12
2022-03-14 14:40:10,GET,STABLE/COOL,-111,105/161,24.95/25.33,24.99,28.12
2022-03-14 14:40:13,GET,STABLE/COOL,-111,105/164,24.94/25.14,25.14,28.12
2022-03-14 14:40:16,GET,STABLE/COOL,-111,105/167,25.09/25.22,25.17,28.06
2022-03-14 14:40:19,GET,STABLE/COOL,-108,105/170,24.93/25.23,25.12,28.06
2022-03-14 14:40:22,GET,STABLE/COOL,-108,105/174,24.86/25.22,25.17,28.06
2022-03-14 14:40:26,GET,STABLE/COOL,-108,105/177,25.02/25.17,24.78,28.12
2022-03-14 14:40:29,GET,STABLE/COOL,-111,105/180,24.78/24.99,24.87,28.06
2022-03-14 14:40:32,GET,STABLE/COOL,-108,105/183,24.78/25.13,24.78,28.06
2022-03-14 14:40:35,GET,STABLE/COOL,-108,105/186,24.89/25.21,25.05,28.06
2022-03-14 14:40:38,GET,STABLE/COOL,-108,105/189,25.1/25.23,25.23,28.06
2022-03-14 14:40:41,GET,STABLE/COOL,-108,105/192,25.06/25.25,25.16,28.06
2022-03-14 14:40:44,GET,STABLE/COOL,-108,105/195,24.85/25.2,24.99,28.06
2022-03-14 14:40:47,GET,STABLE/COOL,-108,105/198,24.86/25.22,24.84,28.06
2022-03-14 14:40:50,GET,STABLE/COOL,-108,105/201,24.84/24.98,24.84,28.12
2022-03-14 14:40:53,GET,STABLE/COOL,-111,105/204,24.67/24.9,24.9,28.06
2022-03-14 14:40:56,GET,STABLE/COOL,-107,105/207,24.7/25.05,25.05,28.06
2022-03-14 14:40:59,GET,STABLE/COOL,-107,105/211,24.69/24.89,24.77,28.06
2022-03-14 14:41:03,GET,STABLE/COOL,-107,105/214,24.51/24.82,24.75,28.06
2022-03-14 14:41:06,GET,STABLE/COOL,-107,105/217,24.68/24.97,24.84,28.06
2022-03-14 14:41:09,GET,STABLE/COOL,-107,105/220,24.65/24.84,24.76,28.12
2022-03-14 14:41:12,GET,STABLE/COOL,-111,105/223,24.72/24.94,24.87,28.06
2022-03-14 14:41:15,GET,STABLE/COOL,-107,105/226,24.7/24.97,24.7,28.06
2022-03-14 14:41:18,GET,STABLE/COOL,-107,105/229,24.72/24.93,24.74,28.06
2022-03-14 14:41:21,GET,STABLE/COOL,-107,105/232,24.77/25.13,25.13,28.06
2022-03-14 14:41:24,GET,STABLE/COOL,-107,105/235,24.76/25.11,24.76,28.06
2022-03-14 14:41:27,GET,STABLE/COOL,-106,105/238,24.63/25.12,24.94,28.06
2022-03-14 14:41:30,GET,STABLE/COOL,-106,105/241,24.78/25.01,25.01,28.12
2022-03-14 14:41:33,GET,STABLE/COOL,-110,105/244,24.81/25.01,24.95,28.06
2022-03-14 14:41:36,GET,STABLE/COOL,-106,105/248,24.97/25.18,25.11,28.12
2022-03-14 14:41:40,GET,STABLE/COOL,-110,105/251,24.97/25.19,24.99,28.12
2022-03-14 14:41:43,GET,STABLE/COOL,-110,105/254,24.65/24.95,24.8,28.06
2022-03-14 14:41:46,GET,STABLE/COOL,-106,105/257,24.66/25.01,24.83,28.06
2022-03-14 14:41:49,GET,STABLE/COOL,-106,105/260,24.79/25.07,24.85,28.06
2022-03-14 14:41:52,GET,STABLE/COOL,-106,105/263,24.67/24.98,24.62,28.06
2022-03-14 14:41:55,GET,STABLE/COOL,-106,105/266,24.62/24.84,24.72,28.12
2022-03-14 14:41:58,GET,STABLE/COOL,-109,105/269,24.74/24.98,24.87,28.06
2022-03-14 14:42:01,GET,STABLE/COOL,-106,105/272,24.79/25.07,24.89,28.06
2022-03-14 14:42:04,GET,STABLE/COOL,-106,105/275,24.92/25.17,24.92,28.06
2022-03-14 14:42:07,GET,STABLE/COOL,-106,105/278,25.08/25.23,25.18,28.06
2022-03-14 14:42:10,GET,STABLE/COOL,-106,105/281,24.87/25.0,24.94,28.06
2022-03-14 14:42:13,GET,STABLE/COOL,-106,105/284,24.94/25.24,25.12,28.06
2022-03-14 14:42:17,GET,STABLE/COOL,-106,105/288,25.0/25.24,25.0,28.12
2022-03-14 14:42:20,GET,STABLE/COOL,-110,105/291,24.87/25.2,25.2,28.12
2022-03-14 14:42:23,GET,STABLE/COOL,-109,105/294,24.74/24.97,24.81,28.06
2022-03-14 14:42:26,GET,STABLE/COOL,-106,105/297,24.78/25.13,25.03,28.12
2022-03-14 14:42:29,GET,STABLE/COOL,-109,105/300,24.78/25.02,24.95,28.06
2022-03-14 14:42:32,GET,STABLE/COOL,-106,105/303,24.8/25.1,24.95,28.12
2022-03-14 14:42:35,GET,STABLE/COOL,-109,105/306,24.95/25.0,24.87,28.12
2022-03-14 14:42:38,GET,STABLE/COOL,-109,105/309,24.87/25.11,25.11,28.12
2022-03-14 14:42:41,GET,STABLE/COOL,-109,105/312,24.78/25.11,25.11,28.12
2022-03-14 14:42:44,GET,STABLE/COOL,-109,105/315,24.93/25.12,25.03,28.12
2022-03-14 14:42:47,GET,STABLE/COOL,-109,105/318,24.81/24.97,24.9,28.12
2022-03-14 14:42:50,GET,STABLE/COOL,-109,105/322,24.95/25.14,25.07,28.06
2022-03-14 14:42:54,GET,STABLE/COOL,-106,105/325,24.64/25.07,25.1,28.12
2022-03-14 14:42:57,GET,STABLE/COOL,-109,105/328,24.95/25.18,25.18,28.12
2022-03-14 14:43:00,GET,STABLE/COOL,-109,105/331,25.09/25.23,25.23,28.12
2022-03-14 14:43:03,GET,STABLE/COOL,-109,105/334,24.87/25.34,25.3,28.12
2022-03-14 14:43:06,GET,STABLE/COOL,-110,105/337,25.05/25.45,25.39,28.19
2022-03-14 14:43:09,GET,STABLE/COOL,-110,105/340,25.19/25.71,25.71,28.19
2022-03-14 14:43:12,GET,STABLE/COOL,-111,105/343,25.85/26.3,26.64,28.19
2022-03-14 14:43:15,GET,STABLE/COOL,-114,105/346,26.64/26.97,26.98,28.25
