Date,Time,Relative_time,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Left,Right
2022-08-30,16:03:50,0.0694,25.25,2809,5029667.0,9.941685724921752e-05,451.0,452.0
2022-08-30,16:03:50,0.0725,25.25,2808,5029663.0,9.957599459010775e-05,456.0,456.0
2022-08-30,16:03:50,0.0754,25.25,2809,5029669.0,9.941685724921752e-05,462.0,462.0
2022-08-30,16:03:50,0.0783,25.25,2810,5029678.0,9.925797423361282e-05,453.0,453.0
2022-08-30,16:03:50,0.0813,25.25,2811,5029675.0,9.909934513684398e-05,450.0,450.0
2022-08-30,16:03:50,0.0844,25.25,2810,5029658.0,9.925797423361282e-05,466.0,467.0
2022-08-30,16:03:50,0.0874,25.25,2806,5029654.0,9.989503387679871e-05,462.0,462.0
2022-08-30,16:03:50,0.0905,25.25,2806,5029655.0,9.989503387679871e-05,460.0,461.0
2022-08-30,16:03:50,0.0934,25.25,2809,5029657.0,9.941685724921752e-05,462.0,462.0
2022-08-30,16:03:50,0.0964,25.25,2811,5029667.0,9.909934513684398e-05,451.0,452.0
2022-08-30,16:03:50,0.0993,25.25,2810,5029664.0,9.925797423361282e-05,448.0,449.0
2022-08-30,16:03:50,0.1023,25.25,2810,5029652.0,9.925797423361282e-05,460.0,461.0
2022-08-30,16:03:50,0.1055,25.25,2810,5029658.0,9.925797423361282e-05,466.0,467.0
2022-08-30,16:03:50,0.1086,25.25,2809,5029669.0,9.941685724921752e-05,456.0,456.0
2022-08-30,16:03:50,0.1116,25.25,2811,5029667.0,9.909934513684398e-05,454.0,455.0
2022-08-30,16:03:50,0.1145,25.25,2813,5029670.0,9.878284707726082e-05,451.0,452.0
2022-08-30,16:03:50,0.1174,25.25,2814,5029670.0,9.862497730479046e-05,451.0,452.0
2022-08-30,16:03:50,0.1203,25.25,2814,5029670.0,9.862497730479046e-05,451.0,452.0
2022-08-30,16:03:50,0.1234,25.25,2810,5029666.0,9.925797423361282e-05,447.0,447.0
2022-08-30,16:03:50,0.1264,25.25,2809,5029655.0,9.941685724921752e-05,457.0,458.0
2022-08-30,16:03:50,0.1293,25.25,2811,5029661.0,9.909934513684398e-05,463.0,464.0
2022-08-30,16:03:50,0.1324,25.25,2812,5029669.0,9.894096955311051e-05,456.0,456.0
2022-08-30,16:03:50,0.1354,25.25,2812,5029664.0,9.894096955311051e-05,451.0,452.0
2022-08-30,16:03:50,0.1384,25.25,2813,5029669.0,9.878284707726082e-05,447.0,447.0
2022-08-30,16:03:50,0.1412,25.25,2813,5029672.0,9.878284707726082e-05,450.0,450.0
2022-08-30,16:03:50,0.1442,25.25,2811,5029658.0,9.909934513684398e-05,463.0,464.0
2022-08-30,16:03:50,0.1473,25.25,2811,5029652.0,9.909934513684398e-05,457.0,458.0
2022-08-30,16:03:50,0.1503,25.25,2813,5029654.0,9.878284707726082e-05,456.0,456.0
2022-08-30,16:03:50,0.1533,25.25,2815,5029657.0,9.846735983184179e-05,459.0,459.0
2022-08-30,16:03:50,0.1563,25.25,2813,5029660.0,9.878284707726082e-05,456.0,456.0
2022-08-30,16:03:50,0.1593,25.25,2813,5029652.0,9.878284707726082e-05,448.0,449.0
2022-08-30,16:03:50,0.1622,25.25,2814,5029658.0,9.862497730479046e-05,442.0,443.0
2022-08-30,16:03:50,0.1651,25.25,2815,5029664.0,9.846735983184179e-05,448.0,449.0
2022-08-30,16:03:50,0.1681,25.25,2813,5029652.0,9.878284707726082e-05,460.0,461.0
2022-08-30,16:03:50,0.1709,25.25,2813,5029651.0,9.878284707726082e-05,459.0,459.0
2022-08-30,16:03:50,0.174,25.25,2813,5029648.0,9.878284707726082e-05,462.0,462.0
2022-08-30,16:03:50,0.1771,25.25,2813,5029654.0,9.878284707726082e-05,468.0,468.0
2022-08-30,16:03:50,0.1802,25.25,2813,5029660.0,9.878284707726082e-05,462.0,462.0
2022-08-30,16:03:50,0.1831,25.25,2813,5029652.0,9.878284707726082e-05,454.0,455.0
2022-08-30,16:03:50,0.1861,25.25,2814,5029652.0,9.862497730479046e-05,454.0,455.0
2022-08-30,16:03:50,0.1891,25.25,2813,5029658.0,9.878284707726082e-05,460.0,461.0
2022-08-30,16:03:50,0.1921,25.25,2815,5029663.0,9.846735983184179e-05,456.0,456.0
2022-08-30,16:03:50,0.1952,25.25,2817,5029660.0,9.815288017230398e-05,453.0,453.0
2022-08-30,16:03:50,0.1982,25.25,2817,5029675.0,9.815288017230398e-05,438.0,438.0
2022-08-30,16:03:50,0.2012,25.25,2815,5029669.0,9.846735983184179e-05,432.0,432.0
2022-08-30,16:03:50,0.204,25.25,2815,5029646.0,9.846735983184179e-05,454.0,455.0
2022-08-30,16:03:50,0.2069,25.25,2815,5029652.0,9.846735983184179e-05,460.0,461.0
2022-08-30,16:03:50,0.2099,25.25,2815,5029664.0,9.846735983184179e-05,448.0,449.0
2022-08-30,16:03:50,0.2127,25.25,2813,5029667.0,9.878284707726082e-05,451.0,452.0
2022-08-30,16:03:50,0.2157,25.25,2816,5029664.0,9.830999425520223e-05,454.0,455.0
2022-08-30,16:03:50,0.2187,25.25,2818,5029666.0,9.799601718122223e-05,456.0,456.0
2022-08-30,16:03:50,0.2216,25.25,2819,5029658.0,9.783940488067483e-05,463.0,464.0
2022-08-30,16:03:50,0.2247,25.25,2818,5029657.0,9.799601718122223e-05,462.0,462.0
2022-08-30,16:03:50,0.2278,25.25,2815,5029661.0,9.846735983184179e-05,457.0,458.0
2022-08-30,16:03:50,0.2309,25.25,2814,5029658.0,9.862497730479046e-05,454.0,455.0
2022-08-30,16:03:50,0.2339,25.25,2814,5029655.0,9.862497730479046e-05,457.0,458.0
2022-08-30,16:03:50,0.2369,25.25,2816,5029655.0,9.830999425520223e-05,457.0,458.0
2022-08-30,16:03:50,0.2399,25.25,2817,5029652.0,9.815288017230398e-05,460.0,461.0
2022-08-30,16:03:50,0.2428,25.25,2819,5029648.0,9.783940488067483e-05,456.0,456.0
2022-08-30,16:03:50,0.2458,25.25,2818,5029657.0,9.799601718122223e-05,447.0,447.0
2022-08-30,16:03:50,0.2488,25.25,2815,5029666.0,9.846735983184179e-05,456.0,456.0
2022-08-30,16:03:50,0.2518,25.25,2817,5029664.0,9.815288017230398e-05,457.0,458.0
2022-08-30,16:03:50,0.2548,25.25,2818,5029661.0,9.799601718122223e-05,454.0,455.0
2022-08-30,16:03:50,0.2577,25.25,2819,5029664.0,9.783940488067483e-05,451.0,452.0
2022-08-30,16:03:50,0.2606,25.25,2818,5029664.0,9.799601718122223e-05,451.0,452.0
2022-08-30,16:03:50,0.2635,25.25,2817,5029658.0,9.815288017230398e-05,457.0,458.0
2022-08-30,16:03:50,0.2666,25.25,2816,5029655.0,9.830999425520223e-05,454.0,455.0
2022-08-30,16:03:50,0.2696,25.25,2817,5029655.0,9.815288017230398e-05,454.0,455.0
2022-08-30,16:03:50,0.2726,25.25,2820,5029652.0,9.768304287002061e-05,451.0,452.0
2022-08-30,16:03:50,0.2756,25.25,2818,5029660.0,9.799601718122223e-05,444.0,444.0
2022-08-30,16:03:50,0.2785,25.25,2817,5029657.0,9.815288017230398e-05,441.0,441.0
2022-08-30,16:03:50,0.2813,25.25,2817,5029645.0,9.815288017230398e-05,453.0,453.0
2022-08-30,16:03:50,0.2843,25.25,2817,5029655.0,9.815288017230398e-05,463.0,464.0
2022-08-30,16:03:50,0.2875,25.25,2815,5029658.0,9.846735983184179e-05,460.0,461.0
2022-08-30,16:03:50,0.2904,25.25,2815,5029655.0,9.846735983184179e-05,457.0,458.0
2022-08-30,16:03:50,0.2934,25.25,2819,5029655.0,9.783940488067483e-05,457.0,458.0
2022-08-30,16:03:50,0.2965,25.25,2818,5029652.0,9.799601718122223e-05,454.0,455.0
2022-08-30,16:03:50,0.2994,25.25,2815,5029658.0,9.846735983184179e-05,448.0,449.0
2022-08-30,16:03:50,0.3024,25.25,2816,5029664.0,9.830999425520223e-05,454.0,455.0
2022-08-30,16:03:50,0.3054,25.25,2817,5029663.0,9.815288017230398e-05,456.0,456.0
2022-08-30,16:03:50,0.3083,25.25,2817,5029663.0,9.815288017230398e-05,456.0,456.0
2022-08-30,16:03:50,0.3113,25.25,2818,5029664.0,9.799601718122223e-05,454.0,455.0
2022-08-30,16:03:50,0.3143,25.25,2820,5029664.0,9.768304287002061e-05,454.0,455.0
2022-08-30,16:03:50,0.3173,25.25,2820,5029669.0,9.768304287002061e-05,450.0,450.0
2022-08-30,16:03:50,0.3203,25.25,2820,5029669.0,9.768304287002061e-05,450.0,450.0
2022-08-30,16:03:50,0.3233,25.25,2817,5029666.0,9.815288017230398e-05,453.0,453.0
2022-08-30,16:03:50,0.3263,25.25,2815,5029660.0,9.846735983184179e-05,447.0,447.0
2022-08-30,16:03:50,0.3292,25.25,2817,5029655.0,9.815288017230398e-05,451.0,452.0
2022-08-30,16:03:50,0.332,25.25,2818,5029655.0,9.799601718122223e-05,451.0,452.0
2022-08-30,16:03:50,0.3351,25.25,2819,5029661.0,9.783940488067483e-05,445.0,446.0
2022-08-30,16:03:50,0.338,25.25,2818,5029658.0,9.799601718122223e-05,442.0,443.0
2022-08-30,16:03:50,0.3408,25.25,2818,5029643.0,9.799601718122223e-05,457.0,458.0
2022-08-30,16:03:50,0.344,25.25,2816,5029655.0,9.830999425520223e-05,469.0,470.0
2022-08-30,16:03:50,0.3471,25.25,2815,5029660.0,9.846735983184179e-05,465.0,465.0
2022-08-30,16:03:50,0.35,25.25,2816,5029657.0,9.830999425520223e-05,462.0,462.0
2022-08-30,16:03:50,0.3529,25.25,2818,5029660.0,9.799601718122223e-05,459.0,459.0
2022-08-30,16:03:50,0.3559,25.25,2818,5029660.0,9.799601718122223e-05,459.0,459.0
2022-08-30,16:03:50,0.3589,25.25,2816,5029657.0,9.830999425520223e-05,462.0,462.0
2022-08-30,16:03:50,0.3621,25.25,2816,5029652.0,9.830999425520223e-05,457.0,458.0
2022-08-30,16:03:50,0.3651,25.25,2816,5029655.0,9.830999425520223e-05,454.0,455.0
2022-08-30,16:03:50,0.3681,25.25,2818,5029655.0,9.799601718122223e-05,454.0,455.0
2022-08-30,16:03:50,0.3712,25.25,2820,5029648.0,9.768304287002061e-05,462.0,462.0
2022-08-30,16:03:50,0.3742,25.25,2820,5029645.0,9.768304287002061e-05,459.0,459.0
2022-08-30,16:03:50,0.3771,25.25,2819,5029655.0,9.783940488067483e-05,448.0,449.0
2022-08-30,16:03:50,0.3801,25.25,2819,5029658.0,9.783940488067483e-05,451.0,452.0
2022-08-30,16:03:50,0.383,25.25,2819,5029663.0,9.783940488067483e-05,447.0,447.0
2022-08-30,16:03:50,0.3859,25.25,2819,5029661.0,9.783940488067483e-05,445.0,446.0
2022-08-30,16:03:50,0.3889,25.25,2820,5029654.0,9.768304287002061e-05,453.0,453.0
2022-08-30,16:03:50,0.3918,25.25,2820,5029658.0,9.768304287002061e-05,457.0,458.0
2022-08-30,16:03:50,0.3948,25.25,2819,5029654.0,9.783940488067483e-05,462.0,462.0
2022-08-30,16:03:50,0.398,25.25,2818,5029648.0,9.799601718122223e-05,456.0,456.0
2022-08-30,16:03:50,0.4009,25.25,2820,5029652.0,9.768304287002061e-05,451.0,452.0
2022-08-30,16:03:50,0.4039,25.25,2819,5029651.0,9.783940488067483e-05,450.0,450.0
2022-08-30,16:03:50,0.4068,25.25,2818,5029652.0,9.799601718122223e-05,448.0,449.0
2022-08-30,16:03:50,0.4096,25.25,2818,5029657.0,9.799601718122223e-05,453.0,453.0
2022-08-30,16:03:50,0.4126,25.25,2819,5029667.0,9.783940488067483e-05,442.0,443.0
2022-08-30,16:03:50,0.4155,25.25,2820,5029661.0,9.768304287002061e-05,436.0,437.0
2022-08-30,16:03:50,0.4184,25.25,2820,5029646.0,9.768304287002061e-05,451.0,452.0
2022-08-30,16:03:50,0.4214,25.25,2820,5029652.0,9.768304287002061e-05,457.0,458.0
2022-08-30,16:03:50,0.4245,25.25,2819,5029660.0,9.783940488067483e-05,450.0,450.0
2022-08-30,16:03:50,0.4274,25.25,2821,5029658.0,9.752693074925908e-05,448.0,449.0
2022-08-30,16:03:50,0.4304,25.25,2821,5029658.0,9.752693074925908e-05,448.0,449.0
2022-08-30,16:03:50,0.4334,25.25,2820,5029660.0,9.768304287002061e-05,450.0,450.0
2022-08-30,16:03:50,0.4363,25.25,2820,5029651.0,9.768304287002061e-05,459.0,459.0
2022-08-30,16:03:50,0.4393,25.25,2820,5029654.0,9.768304287002061e-05,462.0,462.0
2022-08-30,16:03:50,0.4423,25.25,2820,5029651.0,9.768304287002061e-05,465.0,465.0
2022-08-30,16:03:50,0.4454,25.25,2820,5029649.0,9.768304287002061e-05,463.0,464.0
2022-08-30,16:03:50,0.4484,25.25,2823,5029664.0,9.72154545806061e-05,448.0,449.0
2022-08-30,16:03:50,0.4513,25.25,2822,5029658.0,9.737106811902857e-05,442.0,443.0
2022-08-30,16:03:50,0.4541,25.25,2821,5029646.0,9.752693074925908e-05,454.0,455.0
2022-08-30,16:03:50,0.4573,25.25,2821,5029648.0,9.752693074925908e-05,456.0,456.0
2022-08-30,16:03:50,0.4602,25.25,2819,5029651.0,9.783940488067483e-05,453.0,453.0
2022-08-30,16:03:50,0.463,25.25,2821,5029648.0,9.752693074925908e-05,450.0,450.0
2022-08-30,16:03:50,0.466,25.25,2821,5029646.0,9.752693074925908e-05,451.0,452.0
2022-08-30,16:03:50,0.469,25.25,2821,5029652.0,9.752693074925908e-05,457.0,458.0
2022-08-30,16:03:50,0.472,25.25,2821,5029663.0,9.752693074925908e-05,447.0,447.0
2022-08-30,16:03:50,0.475,25.25,2821,5029661.0,9.752693074925908e-05,445.0,446.0
2022-08-30,16:03:50,0.478,25.25,2821,5029652.0,9.752693074925908e-05,454.0,455.0
2022-08-30,16:03:50,0.481,25.25,2822,5029649.0,9.737106811902857e-05,451.0,452.0
2022-08-30,16:03:50,0.4839,25.25,2823,5029661.0,9.72154545806061e-05,439.0,440.0
2022-08-30,16:03:50,0.4868,25.25,2823,5029661.0,9.72154545806061e-05,439.0,440.0
2022-08-30,16:03:50,0.4897,25.25,2822,5029649.0,9.737106811902857e-05,451.0,452.0
2022-08-30,16:03:50,0.4926,25.25,2823,5029651.0,9.72154545806061e-05,453.0,453.0
2022-08-30,16:03:50,0.4956,25.25,2823,5029651.0,9.72154545806061e-05,453.0,453.0
2022-08-30,16:03:50,0.4986,25.25,2822,5029652.0,9.737106811902857e-05,454.0,455.0
2022-08-30,16:03:50,0.5016,25.25,2823,5029661.0,9.72154545806061e-05,445.0,446.0
2022-08-30,16:03:50,0.5045,25.25,2821,5029654.0,9.752693074925908e-05,438.0,438.0
2022-08-30,16:03:50,0.5074,25.25,2820,5029639.0,9.768304287002061e-05,453.0,453.0
2022-08-30,16:03:50,0.5104,25.25,2821,5029639.0,9.752693074925908e-05,453.0,453.0
2022-08-30,16:03:50,0.5134,25.25,2822,5029642.0,9.737106811902857e-05,450.0,450.0
2022-08-30,16:03:50,0.5163,25.25,2821,5029648.0,9.752693074925908e-05,456.0,456.0
2022-08-30,16:03:50,0.5192,25.25,2821,5029654.0,9.752693074925908e-05,450.0,450.0
2022-08-30,16:03:51,0.5221,25.25,2824,5029655.0,9.706008973590551e-05,451.0,452.0
2022-08-30,16:03:51,0.5252,25.25,2825,5029654.0,9.690497318747714e-05,453.0,453.0
2022-08-30,16:03:51,0.5282,25.25,2822,5029649.0,9.737106811902857e-05,448.0,449.0
2022-08-30,16:03:51,0.5312,25.25,2820,5029651.0,9.768304287002061e-05,447.0,447.0
2022-08-30,16:03:51,0.5341,25.25,2819,5029657.0,9.783940488067483e-05,453.0,453.0
2022-08-30,16:03:51,0.5371,25.25,2822,5029660.0,9.737106811902857e-05,450.0,450.0
2022-08-30,16:03:51,0.5401,25.25,2823,5029657.0,9.72154545806061e-05,447.0,447.0
2022-08-30,16:03:51,0.543,25.25,2822,5029652.0,9.737106811902857e-05,451.0,452.0
2022-08-30,16:03:51,0.5459,25.25,2820,5029655.0,9.768304287002061e-05,454.0,455.0
2022-08-30,16:03:51,0.5489,25.25,2820,5029649.0,9.768304287002061e-05,460.0,461.0
2022-08-30,16:03:51,0.5519,25.25,2824,5029643.0,9.706008973590551e-05,454.0,455.0
2022-08-30,16:03:51,0.5547,25.25,2823,5029651.0,9.72154545806061e-05,447.0,447.0
2022-08-30,16:03:51,0.5577,25.25,2823,5029654.0,9.72154545806061e-05,450.0,450.0
2022-08-30,16:03:51,0.5607,25.25,2823,5029654.0,9.72154545806061e-05,450.0,450.0
2022-08-30,16:03:51,0.5637,25.25,2822,5029654.0,9.737106811902857e-05,450.0,450.0
2022-08-30,16:03:51,0.5667,25.25,2821,5029657.0,9.752693074925908e-05,447.0,447.0
2022-08-30,16:03:51,0.5696,25.25,2823,5029655.0,9.72154545806061e-05,445.0,446.0
2022-08-30,16:03:51,0.5725,25.25,2822,5029642.0,9.737106811902857e-05,459.0,459.0
2022-08-30,16:03:51,0.5756,25.25,2819,5029646.0,9.783940488067483e-05,463.0,464.0
2022-08-30,16:03:51,0.5786,25.25,2822,5029657.0,9.737106811902857e-05,453.0,453.0
2022-08-30,16:03:51,0.5815,25.25,2822,5029646.0,9.737106811902857e-05,442.0,443.0
2022-08-30,16:03:51,0.5844,25.25,2823,5029652.0,9.72154545806061e-05,436.0,437.0
2022-08-30,16:03:51,0.5873,25.25,2825,5029652.0,9.690497318747714e-05,436.0,437.0
2022-08-30,16:03:51,0.5901,25.25,2822,5029643.0,9.737106811902857e-05,445.0,446.0
2022-08-30,16:03:51,0.593,25.25,2822,5029649.0,9.737106811902857e-05,451.0,452.0
2022-08-30,16:03:51,0.596,25.25,2823,5029649.0,9.72154545806061e-05,451.0,452.0
2022-08-30,16:03:51,0.599,25.25,2823,5029645.0,9.72154545806061e-05,447.0,447.0
2022-08-30,16:03:51,0.6019,25.25,2822,5029648.0,9.737106811902857e-05,444.0,444.0
2022-08-30,16:03:51,0.6048,25.25,2819,5029649.0,9.783940488067483e-05,445.0,446.0
2022-08-30,16:03:51,0.6079,25.25,2818,5029640.0,9.799601718122223e-05,454.0,455.0
2022-08-30,16:03:51,0.611,25.25,2818,5029652.0,9.799601718122223e-05,466.0,467.0
2022-08-30,16:03:51,0.614,25.25,2819,5029660.0,9.783940488067483e-05,459.0,459.0
2022-08-30,16:03:51,0.6168,25.25,2822,5029651.0,9.737106811902857e-05,450.0,450.0
2022-08-30,16:03:51,0.6198,25.25,2820,5029648.0,9.768304287002061e-05,453.0,453.0
2022-08-30,16:03:51,0.6228,25.25,2820,5029651.0,9.768304287002061e-05,456.0,456.0
2022-08-30,16:03:51,0.6257,25.25,2823,5029648.0,9.72154545806061e-05,459.0,459.0
2022-08-30,16:03:51,0.6288,25.25,2824,5029646.0,9.706008973590551e-05,457.0,458.0
2022-08-30,16:03:51,0.6319,25.25,2823,5029654.0,9.72154545806061e-05,450.0,450.0
2022-08-30,16:03:51,0.6348,25.25,2823,5029655.0,9.72154545806061e-05,451.0,452.0
2022-08-30,16:03:51,0.6377,25.25,2824,5029661.0,9.706008973590551e-05,445.0,446.0
2022-08-30,16:03:51,0.6406,25.25,2824,5029658.0,9.706008973590551e-05,442.0,443.0
2022-08-30,16:03:51,0.6435,25.25,2822,5029655.0,9.737106811902857e-05,445.0,446.0
2022-08-30,16:03:51,0.6464,25.25,2821,5029654.0,9.752693074925908e-05,444.0,444.0
2022-08-30,16:03:51,0.6494,25.25,2824,5029649.0,9.706008973590551e-05,448.0,449.0
2022-08-30,16:03:51,0.6524,25.25,2824,5029654.0,9.706008973590551e-05,453.0,453.0
2022-08-30,16:03:51,0.6554,25.25,2822,5029654.0,9.737106811902857e-05,453.0,453.0
2022-08-30,16:03:51,0.6583,25.25,2823,5029654.0,9.72154545806061e-05,453.0,453.0
2022-08-30,16:03:51,0.6612,25.25,2823,5029648.0,9.72154545806061e-05,459.0,459.0
2022-08-30,16:03:51,0.6642,25.25,2823,5029646.0,9.72154545806061e-05,457.0,458.0
2022-08-30,16:03:51,0.6674,25.25,2822,5029645.0,9.737106811902857e-05,459.0,459.0
2022-08-30,16:03:51,0.6704,25.25,2822,5029646.0,9.737106811902857e-05,460.0,461.0
2022-08-30,16:03:51,0.6733,25.25,2825,5029664.0,9.690497318747714e-05,442.0,443.0
2022-08-30,16:03:51,0.6762,25.25,2826,5029661.0,9.675010453850625e-05,439.0,440.0
2022-08-30,16:03:51,0.6791,25.25,2822,5029649.0,9.737106811902857e-05,451.0,452.0
2022-08-30,16:03:51,0.682,25.25,2822,5029649.0,9.737106811902857e-05,451.0,452.0
2022-08-30,16:03:51,0.685,25.25,2824,5029655.0,9.706008973590551e-05,445.0,446.0
2022-08-30,16:03:51,0.6879,25.25,2824,5029655.0,9.706008973590551e-05,445.0,446.0
2022-08-30,16:03:51,0.6908,25.25,2824,5029654.0,9.706008973590551e-05,447.0,447.0
2022-08-30,16:03:51,0.6938,25.25,2827,5029655.0,9.659548339281259e-05,448.0,449.0
2022-08-30,16:03:51,0.6968,25.25,2825,5029648.0,9.690497318747714e-05,456.0,456.0
2022-08-30,16:03:51,0.6997,25.25,2822,5029643.0,9.737106811902857e-05,451.0,452.0
2022-08-30,16:03:51,0.7026,25.25,2821,5029646.0,9.752693074925908e-05,448.0,449.0
2022-08-30,16:03:51,0.7056,25.25,2823,5029643.0,9.72154545806061e-05,445.0,446.0
2022-08-30,16:03:51,0.7086,25.25,2827,5029640.0,9.659548339281259e-05,448.0,449.0
2022-08-30,16:03:51,0.7115,25.25,2827,5029642.0,9.659548339281259e-05,450.0,450.0
2022-08-30,16:03:51,0.7144,25.25,2827,5029646.0,9.659548339281259e-05,445.0,446.0
2022-08-30,16:03:51,0.7174,25.25,2823,5029646.0,9.72154545806061e-05,445.0,446.0
2022-08-30,16:03:51,0.7204,25.25,2821,5029649.0,9.752693074925908e-05,442.0,443.0
2022-08-30,16:03:51,0.7232,25.25,2822,5029652.0,9.737106811902857e-05,445.0,446.0
2022-08-30,16:03:51,0.7261,25.25,2824,5029648.0,9.706008973590551e-05,450.0,450.0
2022-08-30,16:03:51,0.729,25.25,2826,5029649.0,9.675010453850625e-05,451.0,452.0
2022-08-30,16:03:51,0.732,25.25,2823,5029643.0,9.72154545806061e-05,457.0,458.0
2022-08-30,16:03:51,0.735,25.25,2823,5029640.0,9.72154545806061e-05,454.0,455.0
2022-08-30,16:03:51,0.7381,25.25,2827,5029652.0,9.659548339281259e-05,442.0,443.0
2022-08-30,16:03:51,0.741,25.25,2825,5029652.0,9.690497318747714e-05,442.0,443.0
2022-08-30,16:03:51,0.7439,25.25,2822,5029649.0,9.737106811902857e-05,445.0,446.0
2022-08-30,16:03:51,0.7467,25.25,2824,5029654.0,9.706008973590551e-05,450.0,450.0
2022-08-30,16:03:51,0.7497,25.25,2826,5029655.0,9.675010453850625e-05,448.0,449.0
2022-08-30,16:03:51,0.7527,25.25,2825,5029649.0,9.690497318747714e-05,442.0,443.0
2022-08-30,16:03:51,0.7556,25.25,2825,5029646.0,9.690497318747714e-05,445.0,446.0
2022-08-30,16:03:51,0.7584,25.25,2823,5029646.0,9.72154545806061e-05,445.0,446.0
2022-08-30,16:03:51,0.7613,25.25,2823,5029640.0,9.72154545806061e-05,451.0,452.0
2022-08-30,16:03:51,0.7644,25.25,2825,5029640.0,9.690497318747714e-05,451.0,452.0
2022-08-30,16:03:51,0.7675,25.25,2824,5029648.0,9.706008973590551e-05,444.0,444.0
2022-08-30,16:03:51,0.7703,25.25,2823,5029652.0,9.72154545806061e-05,448.0,449.0
2022-08-30,16:03:51,0.7731,25.25,2823,5029649.0,9.72154545806061e-05,451.0,452.0
2022-08-30,16:03:51,0.7761,25.25,2824,5029649.0,9.706008973590551e-05,451.0,452.0
2022-08-30,16:03:51,0.7791,25.25,2823,5029646.0,9.72154545806061e-05,454.0,455.0
2022-08-30,16:03:51,0.7822,25.25,2823,5029643.0,9.72154545806061e-05,451.0,452.0
2022-08-30,16:03:51,0.7851,25.25,2825,5029645.0,9.690497318747714e-05,450.0,450.0
2022-08-30,16:03:51,0.7879,25.25,2828,5029642.0,9.644110935484867e-05,447.0,447.0
2022-08-30,16:03:51,0.7909,25.25,2829,5029645.0,9.628698202969958e-05,444.0,444.0
2022-08-30,16:03:51,0.7939,25.25,2827,5029651.0,9.659548339281259e-05,450.0,450.0
2022-08-30,16:03:51,0.7968,25.25,2826,5029648.0,9.675010453850625e-05,453.0,453.0
2022-08-30,16:03:51,0.7998,25.25,2826,5029648.0,9.675010453850625e-05,453.0,453.0
2022-08-30,16:03:51,0.8028,25.25,2826,5029648.0,9.675010453850625e-05,453.0,453.0
2022-08-30,16:03:51,0.8058,25.25,2825,5029642.0,9.690497318747714e-05,447.0,447.0
2022-08-30,16:03:51,0.8088,25.25,2824,5029643.0,9.706008973590551e-05,445.0,446.0
2022-08-30,16:03:51,0.8117,25.25,2824,5029649.0,9.706008973590551e-05,451.0,452.0
2022-08-30,16:03:51,0.8146,25.25,2826,5029642.0,9.675010453850625e-05,459.0,459.0
2022-08-30,16:03:51,0.8176,25.25,2825,5029642.0,9.690497318747714e-05,459.0,459.0
