Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C),Ambient(C)
2022-03-14 14:50:58,GET,STABLE/HEAT,150,105/809,27.83/28.19,28.19,28.44
2022-03-14 14:51:01,GET,STABLE/HEAT,150,105/812,28.12/28.25,28.12,28.44
2022-03-14 14:51:04,GET,STABLE/HEAT,150,105/815,28.02/28.14,28.02,28.44
2022-03-14 14:51:07,GET,STABLE/HEAT,150,105/818,27.75/28.09,28.09,28.44
2022-03-14 14:51:10,GET,STABLE/HEAT,150,105/821,28.04/28.21,28.21,28.44
2022-03-14 14:51:13,GET,STABLE/HEAT,150,105/824,28.12/28.24,28.23,28.5
2022-03-14 14:51:16,GET,STABLE/HEAT,150,105/827,27.76/28.06,27.76,28.5
2022-03-14 14:51:19,GET,STABLE/HEAT,150,105/831,27.75/28.13,28.06,28.44
2022-03-14 14:51:23,GET,STABLE/HEAT,150,105/834,27.64/28.08,27.79,28.44
2022-03-14 14:51:26,GET,STABLE/HEAT,150,105/837,27.72/28.01,27.73,28.44
2022-03-14 14:51:29,GET,STABLE/HEAT,150,105/840,27.78/28.01,28.0,28.44
2022-03-14 14:51:32,GET,STABLE/HEAT,150,105/843,27.54/28.06,27.54,28.44
2022-03-14 14:51:35,GET,STABLE/HEAT,150,105/846,27.82/28.11,28.11,28.44
2022-03-14 14:51:38,GET,STABLE/HEAT,150,105/849,27.77/28.07,27.77,28.44
2022-03-14 14:51:41,GET,STABLE/HEAT,150,105/852,27.63/27.98,27.98,28.44
2022-03-14 14:51:44,GET,STABLE/HEAT,150,105/855,27.67/28.0,27.67,28.44
2022-03-14 14:51:47,GET,STABLE/HEAT,150,105/858,27.79/27.95,27.95,28.44
2022-03-14 14:51:50,GET,STABLE/HEAT,150,105/861,27.61/28.05,27.89,28.44
2022-03-14 14:51:53,GET,STABLE/HEAT,150,105/864,27.72/28.15,27.95,28.44
2022-03-14 14:51:57,GET,STABLE/HEAT,150,105/868,27.83/28.05,27.89,28.44
2022-03-14 14:52:00,GET,STABLE/HEAT,150,105/871,27.79/28.15,27.79,28.44
2022-03-14 14:52:03,GET,STABLE/HEAT,150,105/874,28.01/28.23,28.23,28.38
2022-03-14 14:52:06,GET,STABLE/HEAT,150,105/877,27.93/28.29,28.29,28.44
2022-03-14 14:52:09,GET,STABLE/HEAT,150,105/880,28.0/28.27,28.19,28.44
2022-03-14 14:52:12,GET,STABLE/HEAT,150,105/883,27.84/28.17,28.17,28.44
2022-03-14 14:52:15,GET,STABLE/HEAT,150,105/886,27.92/28.17,28.11,28.38
2022-03-14 14:52:18,GET,STABLE/HEAT,150,105/889,27.96/28.18,28.18,28.38
2022-03-14 14:52:21,GET,STABLE/HEAT,150,105/892,28.11/28.23,28.11,28.44
2022-03-14 14:52:24,GET,STABLE/HEAT,150,105/895,27.9/28.1,28.03,28.44
2022-03-14 14:52:27,GET,STABLE/HEAT,150,105/898,27.81/28.01,27.91,28.44
2022-03-14 14:52:30,GET,STABLE/HEAT,150,105/902,27.84/28.11,28.05,28.44
2022-03-14 14:52:34,GET,STABLE/HEAT,150,105/905,27.65/28.15,27.95,28.44
2022-03-14 14:52:37,GET,STABLE/HEAT,150,105/908,27.68/27.98,27.68,28.38
2022-03-14 14:52:40,GET,STABLE/HEAT,150,105/911,27.68/28.08,28.08,28.38
2022-03-14 14:52:43,GET,STABLE/HEAT,150,105/914,27.68/28.21,27.92,28.44
2022-03-14 14:52:46,GET,STABLE/HEAT,150,105/917,27.9/28.1,28.1,28.38
2022-03-14 14:52:49,GET,STABLE/HEAT,150,105/920,27.86/28.18,27.86,28.44
2022-03-14 14:52:52,GET,STABLE/HEAT,150,105/923,27.7/28.12,28.12,28.38
2022-03-14 14:52:55,GET,STABLE/HEAT,150,105/926,27.82/28.08,28.04,28.38
2022-03-14 14:52:58,GET,STABLE/HEAT,150,105/929,28.01/28.16,28.08,28.44
2022-03-14 14:53:01,GET,STABLE/HEAT,150,105/932,28.02/28.19,28.17,28.38
2022-03-14 14:53:04,GET,STABLE/HEAT,150,105/935,27.96/28.12,28.06,28.44
2022-03-14 14:53:08,GET,STABLE/HEAT,150,105/939,27.7/28.05,28.01,28.38
2022-03-14 14:53:11,GET,STABLE/HEAT,150,105/942,27.68/28.07,27.68,28.38
2022-03-14 14:53:14,GET,STABLE/HEAT,150,105/945,27.76/28.08,27.76,28.38
2022-03-14 14:53:17,GET,STABLE/HEAT,150,105/948,27.87/27.98,27.93,28.38
2022-03-14 14:53:20,GET,STABLE/HEAT,150,105/951,27.74/27.97,27.74,28.38
2022-03-14 14:53:23,GET,STABLE/HEAT,150,105/954,27.49/28.05,28.05,28.38
2022-03-14 14:53:26,GET,STABLE/HEAT,150,105/957,28.05/28.2,28.2,28.44
2022-03-14 14:53:29,GET,STABLE/HEAT,150,105/960,28.03/28.24,28.14,28.44
2022-03-14 14:53:32,GET,STABLE/HEAT,150,105/963,27.79/28.16,27.79,28.38
2022-03-14 14:53:35,GET,STABLE/HEAT,150,105/966,27.64/28.1,27.98,28.31
2022-03-14 14:53:38,GET,STABLE/HEAT,150,105/969,27.83/28.12,27.83,28.44
2022-03-14 14:53:41,GET,STABLE/HEAT,150,105/973,27.9/28.11,27.9,28.38
2022-03-14 14:53:45,GET,STABLE/HEAT,150,105/976,27.71/28.08,27.93,28.38
2022-03-14 14:53:48,GET,STABLE/HEAT,150,105/979,28.01/28.17,28.01,28.38
2022-03-14 14:53:51,GET,STABLE/HEAT,150,105/982,28.0/28.2,28.2,28.38
2022-03-14 14:53:54,GET,STABLE/HEAT,150,105/985,27.61/28.1,27.81,28.38
2022-03-14 14:53:57,GET,STABLE/HEAT,150,105/988,28.01/28.24,28.24,28.38
2022-03-14 14:54:00,GET,STABLE/HEAT,150,105/991,28.12/28.25,28.25,28.38
2022-03-14 14:54:03,GET,STABLE/HEAT,150,105/994,27.86/28.25,27.93,28.38
2022-03-14 14:54:06,GET,STABLE/HEAT,150,105/997,27.84/28.2,27.99,28.38
2022-03-14 14:54:09,GET,STABLE/HEAT,150,105/1000,27.98/28.22,28.18,28.38
2022-03-14 14:54:12,GET,STABLE/HEAT,150,105/1003,28.03/28.23,28.14,28.38
2022-03-14 14:54:15,GET,STABLE/HEAT,150,105/1006,27.93/28.19,27.93,28.38
2022-03-14 14:54:19,GET,STABLE/HEAT,150,105/1010,27.99/28.23,28.12,28.44
2022-03-14 14:54:22,GET,STABLE/HEAT,150,105/1013,27.9/28.18,28.16,28.38
2022-03-14 14:54:25,GET,STABLE/HEAT,150,105/1016,28.01/28.23,28.01,28.38
2022-03-14 14:54:28,GET,STABLE/HEAT,150,105/1019,28.07/28.35,28.18,28.38
2022-03-14 14:54:31,GET,STABLE/HEAT,150,105/1022,27.84/28.11,28.02,28.38
2022-03-14 14:54:34,GET,STABLE/HEAT,150,105/1025,28.14/28.25,28.25,28.38
2022-03-14 14:54:37,GET,STABLE/HEAT,150,105/1028,28.0/28.25,28.19,28.31
2022-03-14 14:54:40,GET,STABLE/HEAT,150,105/1031,27.8/28.22,28.1,28.38
2022-03-14 14:54:43,GET,STABLE/HEAT,150,105/1034,27.76/28.18,27.76,28.38
2022-03-14 14:54:46,GET,STABLE/HEAT,150,105/1037,27.88/28.0,27.98,28.38
2022-03-14 14:54:49,GET,STABLE/HEAT,150,105/1040,27.67/28.18,27.67,28.38
2022-03-14 14:54:52,GET,STABLE/HEAT,150,105/1044,27.83/28.04,28.01,28.38
2022-03-14 14:54:56,GET,STABLE/HEAT,150,105/1047,27.88/28.13,27.94,28.38
2022-03-14 14:54:59,GET,STABLE/HEAT,150,105/1050,27.92/28.21,28.12,28.38
2022-03-14 14:55:02,GET,STABLE/HEAT,150,105/1053,27.55/28.06,27.65,28.31
2022-03-14 14:55:05,GET,STABLE/HEAT,150,105/1056,27.7/28.05,28.05,28.38
2022-03-14 14:55:08,GET,STABLE/HEAT,150,105/1059,27.88/28.1,27.92,28.38
2022-03-14 14:55:11,GET,STABLE/HEAT,150,105/1062,27.77/28.09,27.89,28.31
2022-03-14 14:55:14,GET,STABLE/HEAT,150,105/1065,27.66/28.06,28.03,28.38
2022-03-14 14:55:17,GET,STABLE/HEAT,150,105/1068,27.75/28.01,27.84,28.31
2022-03-14 14:55:20,GET,STABLE/HEAT,150,105/1071,27.8/27.98,27.98,28.31
2022-03-14 14:55:23,GET,STABLE/HEAT,150,105/1074,27.82/28.12,27.82,28.38
2022-03-14 14:55:26,GET,STABLE/HEAT,150,105/1078,27.64/27.87,27.87,28.38
2022-03-14 14:55:30,GET,STABLE/HEAT,150,105/1081,27.72/28.06,27.72,28.38
2022-03-14 14:55:33,GET,STABLE/HEAT,150,105/1084,27.68/28.17,28.17,28.31
2022-03-14 14:55:36,GET,STABLE/HEAT,150,105/1087,27.83/28.08,27.83,28.38
2022-03-14 14:55:39,GET,STABLE/HEAT,150,105/1090,27.69/28.04,27.69,28.38
2022-03-14 14:55:42,GET,STABLE/HEAT,150,105/1093,27.97/28.22,27.98,28.38
2022-03-14 14:55:45,GET,STABLE/HEAT,150,105/1096,27.74/28.02,28.01,28.38
2022-03-14 14:55:48,GET,STABLE/HEAT,150,105/1099,27.94/28.21,28.21,28.38
2022-03-14 14:55:51,GET,STABLE/HEAT,150,105/1102,27.8/28.21,28.14,28.31
2022-03-14 14:55:54,GET,STABLE/HEAT,150,105/1105,27.81/28.12,27.9,28.38
2022-03-14 14:55:57,GET,STABLE/HEAT,150,105/1108,27.81/28.24,27.9,28.38
2022-03-14 14:56:00,GET,STABLE/HEAT,150,105/1111,27.79/28.02,27.94,28.31
2022-03-14 14:56:04,GET,STABLE/HEAT,150,105/1115,27.72/27.97,27.97,28.31
2022-03-14 14:56:07,GET,STABLE/HEAT,150,105/1118,27.92/28.18,28.17,28.31
2022-03-14 14:56:10,GET,STABLE/HEAT,150,105/1121,27.65/28.21,27.89,28.31
2022-03-14 14:56:13,GET,STABLE/HEAT,150,105/1124,27.94/28.12,27.94,28.31
2022-03-14 14:56:16,GET,STABLE/HEAT,150,105/1127,27.97/28.2,28.1,28.38
2022-03-14 14:56:19,GET,STABLE/HEAT,150,105/1130,27.78/28.24,28.24,28.31
2022-03-14 14:56:22,GET,STABLE/HEAT,150,105/1133,27.87/28.09,28.09,28.38
2022-03-14 14:56:25,GET,STABLE/HEAT,150,105/1136,27.9/28.23,27.9,28.31
2022-03-14 14:56:28,GET,STABLE/HEAT,150,105/1139,27.93/28.16,27.96,28.31
2022-03-14 14:56:31,GET,STABLE/HEAT,150,105/1142,27.73/28.14,28.14,28.38
2022-03-14 14:56:34,GET,STABLE/HEAT,150,105/1145,27.89/28.2,27.94,28.31
2022-03-14 14:56:38,GET,STABLE/HEAT,150,105/1149,27.67/28.04,28.01,28.38
2022-03-14 14:56:41,GET,STABLE/HEAT,150,105/1152,27.75/28.01,28.0,28.31
2022-03-14 14:56:44,GET,STABLE/HEAT,150,105/1155,27.88/28.0,27.99,28.31
2022-03-14 14:56:47,GET,STABLE/HEAT,150,105/1158,27.69/28.0,27.96,28.31
2022-03-14 14:56:50,GET,STABLE/HEAT,150,105/1161,27.69/27.98,27.84,28.25
2022-03-14 14:56:53,GET,STABLE/HEAT,150,105/1164,27.65/28.03,28.03,28.31
2022-03-14 14:56:56,GET,STABLE/HEAT,150,105/1167,27.92/28.19,27.92,28.38
2022-03-14 14:56:59,GET,STABLE/HEAT,150,105/1170,27.69/28.12,27.69,28.31
2022-03-14 14:57:02,GET,STABLE/HEAT,150,105/1173,27.97/28.0,28.0,28.31
2022-03-14 14:57:05,GET,STABLE/HEAT,150,105/1176,28.0/28.21,28.21,28.31
2022-03-14 14:57:08,GET,STABLE/HEAT,150,105/1179,28.02/28.23,28.02,28.38
2022-03-14 14:57:11,GET,STABLE/HEAT,150,105/1182,27.69/28.01,27.93,28.38
2022-03-14 14:57:14,GET,STABLE/HEAT,150,105/1186,27.87/27.98,27.98,28.31
2022-03-14 14:57:18,GET,STABLE/HEAT,150,105/1189,27.59/28.12,27.59,28.31
2022-03-14 14:57:21,GET,STABLE/HEAT,150,105/1192,27.55/28.01,27.91,28.38
2022-03-14 14:57:24,GET,STABLE/HEAT,150,105/1195,27.61/27.98,27.98,28.31
2022-03-14 14:57:27,GET,STABLE/HEAT,150,105/1198,27.62/28.12,28.06,28.31
2022-03-14 14:57:30,GET,STABLE/HEAT,150,105/1201,27.78/28.13,28.08,28.31
2022-03-14 14:57:33,GET,STABLE/HEAT,150,105/1204,27.56/28.04,27.91,28.38
2022-03-14 14:57:36,GET,STABLE/HEAT,150,105/1207,27.9/28.16,27.95,28.31
2022-03-14 14:57:39,GET,STABLE/HEAT,150,105/1210,27.86/28.07,28.07,28.31
2022-03-14 14:57:42,GET,STABLE/HEAT,150,105/1213,27.59/27.98,27.59,28.38
2022-03-14 14:57:45,GET,STABLE/HEAT,150,105/1216,27.51/27.91,27.91,28.31
2022-03-14 14:57:48,GET,STABLE/HEAT,150,105/1219,27.79/28.13,28.03,28.31
2022-03-14 14:57:52,GET,STABLE/HEAT,150,105/1223,27.52/27.98,27.98,28.31
2022-03-14 14:57:55,GET,STABLE/HEAT,150,105/1226,27.87/28.0,28.0,28.31
2022-03-14 14:57:58,GET,STABLE/HEAT,150,105/1229,27.48/28.12,27.48,28.25
2022-03-14 14:58:01,GET,STABLE/HEAT,150,105/1232,27.62/28.09,27.92,28.31
2022-03-14 14:58:04,GET,STABLE/HEAT,150,105/1235,27.73/27.96,27.87,28.38
2022-03-14 14:58:07,GET,STABLE/HEAT,150,105/1238,27.65/27.95,27.65,28.31
2022-03-14 14:58:10,GET,STABLE/HEAT,150,105/1241,27.83/27.99,27.99,28.38
2022-03-14 14:58:13,GET,STABLE/HEAT,150,105/1244,27.72/28.0,27.99,28.31
2022-03-14 14:58:16,GET,STABLE/HEAT,150,105/1247,27.84/28.0,27.84,28.31
2022-03-14 14:58:19,GET,STABLE/HEAT,150,105/1250,27.8/28.04,28.04,28.31
2022-03-14 14:58:22,GET,STABLE/HEAT,150,105/1253,28.04/28.16,28.15,28.31
2022-03-14 14:58:25,GET,STABLE/HEAT,150,105/1256,27.87/28.06,28.06,28.31
2022-03-14 14:58:28,GET,STABLE/HEAT,150,105/1259,27.82/28.16,27.91,28.31
2022-03-14 14:58:32,GET,STABLE/HEAT,150,105/1263,28.0/28.08,28.0,28.31
2022-03-14 14:58:35,GET,STABLE/HEAT,150,105/1266,27.7/27.93,27.93,28.31
2022-03-14 14:58:38,GET,STABLE/HEAT,150,105/1269,27.78/27.96,27.94,28.31
2022-03-14 14:58:41,GET,STABLE/HEAT,150,105/1272,27.84/27.99,27.84,28.31
2022-03-14 14:58:44,GET,STABLE/HEAT,150,105/1275,27.77/27.94,27.8,28.25
2022-03-14 14:58:47,GET,STABLE/HEAT,150,105/1278,27.59/27.9,27.9,28.31
2022-03-14 14:58:50,GET,IDLE/OFF,0,0/0,0.0/-1,27.25,28.31
2022-03-14 15:04:34,SET '25',CYCLE/IDLE,1,0/0,60.0/-1,27.25,28.25
2022-03-14 15:04:37,GET,CYCLE/COOL,-52,0/3,60.0/-1,27.13,28.31
2022-03-14 15:04:38,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,27.07,28.25
2022-03-14 15:25:54,SET '25',CYCLE/IDLE,1,0/0,60.0/-1,27.5,28.94
2022-03-14 15:25:57,GET,CYCLE/COOL,-64,0/3,60.0/-1,27.48,28.94
2022-03-14 15:26:00,GET,CYCLE/COOL,-67,0/6,60.0/-1,26.98,28.94
2022-03-14 15:26:03,GET,CYCLE/COOL,-71,0/9,60.0/-1,27.36,29.0
