Date,Time,Relative_time,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Left,Right
2022-08-30,16:04:12,1.832,25.13,2837,5029627.0,9.506279790782941e-05,448.0,449.0
2022-08-30,16:04:12,1.8351,25.13,2839,5029627.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,1.838,25.13,2837,5029636.0,9.506279790782941e-05,457.0,458.0
2022-08-30,16:04:12,1.841,25.13,2836,5029642.0,9.521496567188087e-05,451.0,452.0
2022-08-30,16:04:12,1.8439,25.13,2835,5029633.0,9.536737701206235e-05,442.0,443.0
2022-08-30,16:04:12,1.8468,25.13,2835,5029633.0,9.536737701206235e-05,442.0,443.0
2022-08-30,16:04:12,1.8497,25.13,2839,5029632.0,9.475919155165392e-05,441.0,441.0
2022-08-30,16:04:12,1.8527,25.13,2838,5029626.0,9.49108733306367e-05,447.0,447.0
2022-08-30,16:04:12,1.8556,25.13,2836,5029626.0,9.521496567188087e-05,447.0,447.0
2022-08-30,16:04:12,1.8586,25.13,2838,5029629.0,9.49108733306367e-05,444.0,444.0
2022-08-30,16:04:12,1.8614,25.13,2838,5029630.0,9.49108733306367e-05,445.0,446.0
2022-08-30,16:04:12,1.8643,25.13,2838,5029629.0,9.49108733306367e-05,447.0,447.0
2022-08-30,16:04:12,1.8674,25.13,2838,5029629.0,9.49108733306367e-05,447.0,447.0
2022-08-30,16:04:12,1.8703,25.13,2837,5029632.0,9.506279790782941e-05,444.0,444.0
2022-08-30,16:04:12,1.873,25.13,2839,5029636.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,1.876,25.13,2838,5029639.0,9.49108733306367e-05,445.0,446.0
2022-08-30,16:04:12,1.879,25.13,2839,5029632.0,9.475919155165392e-05,438.0,438.0
2022-08-30,16:04:12,1.8818,25.13,2840,5029623.0,9.460775218285304e-05,447.0,447.0
2022-08-30,16:04:12,1.8848,25.13,2836,5029624.0,9.521496567188087e-05,448.0,449.0
2022-08-30,16:04:12,1.8878,25.13,2836,5029633.0,9.521496567188087e-05,439.0,440.0
2022-08-30,16:04:12,1.8907,25.13,2837,5029630.0,9.506279790782941e-05,436.0,437.0
2022-08-30,16:04:12,1.8935,25.13,2836,5029621.0,9.521496567188087e-05,445.0,446.0
2022-08-30,16:04:12,1.8965,25.13,2837,5029630.0,9.506279790782941e-05,454.0,455.0
2022-08-30,16:04:12,1.8995,25.13,2839,5029639.0,9.475919155165392e-05,445.0,446.0
2022-08-30,16:04:12,1.9024,25.13,2838,5029639.0,9.49108733306367e-05,445.0,446.0
2022-08-30,16:04:12,1.9053,25.13,2835,5029629.0,9.536737701206235e-05,456.0,456.0
2022-08-30,16:04:12,1.9082,25.13,2837,5029621.0,9.506279790782941e-05,448.0,449.0
2022-08-30,16:04:12,1.9112,25.13,2838,5029627.0,9.49108733306367e-05,442.0,443.0
2022-08-30,16:04:12,1.9141,25.13,2837,5029630.0,9.506279790782941e-05,445.0,446.0
2022-08-30,16:04:12,1.917,25.13,2839,5029627.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,1.92,25.13,2840,5029627.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:12,1.923,25.13,2838,5029623.0,9.49108733306367e-05,453.0,453.0
2022-08-30,16:04:12,1.9259,25.13,2836,5029618.0,9.521496567188087e-05,448.0,449.0
2022-08-30,16:04:12,1.9288,25.13,2838,5029627.0,9.49108733306367e-05,439.0,440.0
2022-08-30,16:04:12,1.9319,25.13,2839,5029636.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,1.9348,25.13,2837,5029630.0,9.506279790782941e-05,454.0,455.0
2022-08-30,16:04:12,1.9377,25.13,2837,5029621.0,9.506279790782941e-05,445.0,446.0
2022-08-30,16:04:12,1.9406,25.13,2839,5029624.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:12,1.9435,25.13,2838,5029627.0,9.49108733306367e-05,445.0,446.0
2022-08-30,16:04:12,1.9466,25.13,2836,5029630.0,9.521496567188087e-05,442.0,443.0
2022-08-30,16:04:12,1.9495,25.13,2838,5029630.0,9.49108733306367e-05,442.0,443.0
2022-08-30,16:04:12,1.9524,25.13,2839,5029630.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:12,1.9552,25.13,2839,5029635.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:12,1.9581,25.13,2839,5029633.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,1.961,25.13,2839,5029636.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:12,1.964,25.13,2837,5029629.0,9.506279790782941e-05,459.0,459.0
2022-08-30,16:04:12,1.967,25.13,2836,5029627.0,9.521496567188087e-05,457.0,458.0
2022-08-30,16:04:12,1.97,25.13,2838,5029635.0,9.49108733306367e-05,450.0,450.0
2022-08-30,16:04:12,1.973,25.13,2838,5029627.0,9.49108733306367e-05,442.0,443.0
2022-08-30,16:04:12,1.9759,25.13,2837,5029624.0,9.506279790782941e-05,445.0,446.0
2022-08-30,16:04:12,1.9788,25.13,2837,5029627.0,9.506279790782941e-05,448.0,449.0
2022-08-30,16:04:12,1.9818,25.13,2838,5029630.0,9.49108733306367e-05,445.0,446.0
2022-08-30,16:04:12,1.9848,25.13,2839,5029629.0,9.475919155165392e-05,444.0,444.0
2022-08-30,16:04:12,1.9876,25.19,2839,5029633.0,9.475919155165392e-05,439.0,440.0
2022-08-30,16:04:12,1.9905,25.19,2840,5029630.0,9.460775218285304e-05,436.0,437.0
2022-08-30,16:04:12,1.9934,25.19,2838,5029618.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:12,1.9964,25.19,2838,5029618.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:12,1.9993,25.19,2840,5029630.0,9.460775218285304e-05,436.0,437.0
2022-08-30,16:04:12,2.0022,25.19,2838,5029641.0,9.49108733306367e-05,447.0,447.0
2022-08-30,16:04:12,2.005,25.19,2837,5029633.0,9.506279790782941e-05,454.0,455.0
2022-08-30,16:04:12,2.008,25.19,2839,5029627.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,2.011,25.19,2839,5029629.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:12,2.0139,25.19,2839,5029632.0,9.475919155165392e-05,450.0,450.0
2022-08-30,16:04:12,2.0169,25.19,2840,5029632.0,9.460775218285304e-05,450.0,450.0
2022-08-30,16:04:12,2.0198,25.19,2840,5029626.0,9.460775218285304e-05,444.0,444.0
2022-08-30,16:04:12,2.0227,25.19,2840,5029621.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:12,2.0256,25.19,2841,5029624.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:12,2.0285,25.19,2839,5029627.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,2.0316,25.19,2835,5029633.0,9.536737701206235e-05,454.0,455.0
2022-08-30,16:04:12,2.0346,25.19,2836,5029638.0,9.521496567188087e-05,450.0,450.0
2022-08-30,16:04:12,2.0375,25.19,2840,5029632.0,9.460775218285304e-05,444.0,444.0
2022-08-30,16:04:12,2.0406,25.19,2838,5029629.0,9.49108733306367e-05,447.0,447.0
2022-08-30,16:04:12,2.0434,25.19,2835,5029624.0,9.536737701206235e-05,442.0,443.0
2022-08-30,16:04:12,2.0462,25.19,2836,5029624.0,9.521496567188087e-05,442.0,443.0
2022-08-30,16:04:12,2.0491,25.19,2838,5029627.0,9.49108733306367e-05,445.0,446.0
2022-08-30,16:04:12,2.052,25.19,2840,5029633.0,9.460775218285304e-05,439.0,440.0
2022-08-30,16:04:12,2.055,25.19,2838,5029633.0,9.49108733306367e-05,439.0,440.0
2022-08-30,16:04:12,2.0579,25.19,2837,5029629.0,9.506279790782941e-05,444.0,444.0
2022-08-30,16:04:12,2.0609,25.19,2836,5029632.0,9.521496567188087e-05,447.0,447.0
2022-08-30,16:04:12,2.0638,25.19,2839,5029638.0,9.475919155165392e-05,441.0,441.0
2022-08-30,16:04:12,2.0665,25.19,2841,5029633.0,9.445655483682644e-05,436.0,437.0
2022-08-30,16:04:12,2.0694,25.19,2838,5029620.0,9.49108733306367e-05,450.0,450.0
2022-08-30,16:04:12,2.0724,25.19,2838,5029626.0,9.49108733306367e-05,456.0,456.0
2022-08-30,16:04:12,2.0754,25.19,2838,5029626.0,9.49108733306367e-05,456.0,456.0
2022-08-30,16:04:12,2.0783,25.19,2839,5029623.0,9.475919155165392e-05,453.0,453.0
2022-08-30,16:04:12,2.0813,25.19,2839,5029633.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:12,2.0842,25.19,2837,5029633.0,9.506279790782941e-05,442.0,443.0
2022-08-30,16:04:12,2.0872,25.19,2837,5029632.0,9.506279790782941e-05,444.0,444.0
2022-08-30,16:04:12,2.0902,25.19,2840,5029635.0,9.460775218285304e-05,447.0,447.0
2022-08-30,16:04:12,2.0929,25.19,2839,5029629.0,9.475919155165392e-05,453.0,453.0
2022-08-30,16:04:12,2.0959,25.19,2839,5029632.0,9.475919155165392e-05,456.0,456.0
2022-08-30,16:04:12,2.099,25.19,2839,5029632.0,9.475919155165392e-05,456.0,456.0
2022-08-30,16:04:12,2.102,25.19,2838,5029629.0,9.49108733306367e-05,453.0,453.0
2022-08-30,16:04:12,2.105,25.19,2837,5029626.0,9.506279790782941e-05,456.0,456.0
2022-08-30,16:04:12,2.1081,25.19,2837,5029621.0,9.506279790782941e-05,451.0,452.0
2022-08-30,16:04:12,2.111,25.19,2839,5029630.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:12,2.1138,25.19,2840,5029635.0,9.460775218285304e-05,447.0,447.0
2022-08-30,16:04:12,2.1167,25.19,2839,5029635.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:12,2.1197,25.19,2839,5029633.0,9.475919155165392e-05,445.0,446.0
2022-08-30,16:04:12,2.1226,25.19,2839,5029630.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,2.1255,25.19,2838,5029629.0,9.49108733306367e-05,447.0,447.0
2022-08-30,16:04:12,2.1285,25.19,2838,5029626.0,9.49108733306367e-05,450.0,450.0
2022-08-30,16:04:12,2.1316,25.19,2840,5029621.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:12,2.1344,25.19,2843,5029620.0,9.41548846665596e-05,447.0,447.0
2022-08-30,16:04:12,2.1373,25.19,2843,5029627.0,9.41548846665596e-05,454.0,455.0
2022-08-30,16:04:12,2.1404,25.19,2839,5029627.0,9.475919155165392e-05,454.0,455.0
2022-08-30,16:04:12,2.1434,25.19,2837,5029627.0,9.506279790782941e-05,454.0,455.0
2022-08-30,16:04:12,2.1462,25.19,2836,5029638.0,9.521496567188087e-05,444.0,444.0
2022-08-30,16:04:12,2.1491,25.19,2836,5029632.0,9.521496567188087e-05,438.0,438.0
2022-08-30,16:04:12,2.1519,25.19,2837,5029627.0,9.506279790782941e-05,442.0,443.0
2022-08-30,16:04:12,2.1548,25.19,2838,5029633.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:12,2.1579,25.19,2839,5029632.0,9.475919155165392e-05,450.0,450.0
2022-08-30,16:04:12,2.1609,25.19,2839,5029626.0,9.475919155165392e-05,444.0,444.0
2022-08-30,16:04:12,2.1639,25.19,2837,5029627.0,9.506279790782941e-05,442.0,443.0
2022-08-30,16:04:12,2.1667,25.19,2839,5029627.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:12,2.1696,25.19,2841,5029624.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:12,2.1725,25.19,2841,5029624.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:12,2.1754,25.19,2840,5029633.0,9.460775218285304e-05,436.0,437.0
2022-08-30,16:04:12,2.1783,25.19,2840,5029630.0,9.460775218285304e-05,433.0,434.0
2022-08-30,16:04:12,2.1813,25.19,2838,5029624.0,9.49108733306367e-05,439.0,440.0
2022-08-30,16:04:12,2.1841,25.19,2838,5029630.0,9.49108733306367e-05,445.0,446.0
2022-08-30,16:04:12,2.1868,25.19,2842,5029627.0,9.430559912678541e-05,448.0,449.0
2022-08-30,16:04:12,2.1899,25.19,2843,5029630.0,9.41548846665596e-05,451.0,452.0
2022-08-30,16:04:12,2.1929,25.19,2841,5029626.0,9.445655483682644e-05,456.0,456.0
2022-08-30,16:04:12,2.1959,25.19,2839,5029618.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,2.1989,25.19,2839,5029618.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,2.2017,25.19,2839,5029621.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:12,2.2047,25.19,2839,5029630.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:12,2.2077,25.19,2836,5029630.0,9.521496567188087e-05,442.0,443.0
2022-08-30,16:04:12,2.2105,25.19,2837,5029623.0,9.506279790782941e-05,450.0,450.0
2022-08-30,16:04:12,2.2134,25.19,2839,5029627.0,9.475919155165392e-05,454.0,455.0
2022-08-30,16:04:12,2.2164,25.19,2838,5029633.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:12,2.2195,25.19,2840,5029632.0,9.460775218285304e-05,447.0,447.0
2022-08-30,16:04:12,2.2225,25.19,2840,5029630.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:12,2.2254,25.19,2841,5029626.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:12,2.2282,25.19,2841,5029626.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:12,2.2311,25.19,2839,5029626.0,9.475919155165392e-05,444.0,444.0
2022-08-30,16:04:12,2.2341,25.19,2837,5029621.0,9.506279790782941e-05,448.0,449.0
2022-08-30,16:04:12,2.237,25.19,2840,5029618.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:12,2.2399,25.19,2842,5029617.0,9.430559912678541e-05,447.0,447.0
2022-08-30,16:04:12,2.2428,25.19,2840,5029620.0,9.460775218285304e-05,450.0,450.0
2022-08-30,16:04:12,2.2458,25.19,2838,5029627.0,9.49108733306367e-05,442.0,443.0
2022-08-30,16:04:12,2.2487,25.19,2838,5029624.0,9.49108733306367e-05,439.0,440.0
2022-08-30,16:04:12,2.2516,25.19,2840,5029624.0,9.460775218285304e-05,439.0,440.0
2022-08-30,16:04:12,2.2546,25.19,2837,5029635.0,9.506279790782941e-05,450.0,450.0
2022-08-30,16:04:12,2.2575,25.19,2839,5029635.0,9.475919155165392e-05,450.0,450.0
2022-08-30,16:04:12,2.2604,25.19,2842,5029630.0,9.430559912678541e-05,445.0,446.0
2022-08-30,16:04:12,2.2634,25.19,2839,5029623.0,9.475919155165392e-05,453.0,453.0
2022-08-30,16:04:12,2.2663,25.19,2839,5029624.0,9.475919155165392e-05,454.0,455.0
2022-08-30,16:04:12,2.2693,25.19,2840,5029629.0,9.460775218285304e-05,450.0,450.0
2022-08-30,16:04:12,2.2722,25.19,2840,5029626.0,9.460775218285304e-05,447.0,447.0
2022-08-30,16:04:12,2.275,25.19,2840,5029633.0,9.460775218285304e-05,439.0,440.0
2022-08-30,16:04:12,2.2779,25.19,2838,5029633.0,9.49108733306367e-05,439.0,440.0
2022-08-30,16:04:12,2.2809,25.19,2839,5029630.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:12,2.2839,25.19,2838,5029636.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:12,2.2869,25.19,2838,5029636.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:12,2.2898,25.19,2839,5029633.0,9.475919155165392e-05,445.0,446.0
2022-08-30,16:04:12,2.2927,25.19,2837,5029627.0,9.506279790782941e-05,451.0,452.0
2022-08-30,16:04:12,2.2956,25.19,2838,5029624.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:12,2.2985,25.19,2841,5029630.0,9.445655483682644e-05,442.0,443.0
2022-08-30,16:04:12,2.3014,25.19,2842,5029624.0,9.430559912678541e-05,436.0,437.0
2022-08-30,16:04:12,2.3043,25.19,2840,5029618.0,9.460775218285304e-05,442.0,443.0
2022-08-30,16:04:12,2.3073,25.19,2838,5029627.0,9.49108733306367e-05,451.0,452.0
2022-08-30,16:04:12,2.3103,25.19,2839,5029627.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:12,2.3131,25.19,2839,5029624.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,2.3161,25.19,2839,5029630.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:12,2.319,25.19,2841,5029635.0,9.445655483682644e-05,447.0,447.0
2022-08-30,16:04:12,2.3218,25.19,2841,5029635.0,9.445655483682644e-05,447.0,447.0
2022-08-30,16:04:12,2.3248,25.19,2841,5029633.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:12,2.3278,25.19,2840,5029639.0,9.460775218285304e-05,439.0,440.0
2022-08-30,16:04:12,2.3306,25.19,2838,5029630.0,9.49108733306367e-05,430.0,431.0
2022-08-30,16:04:12,2.3335,25.19,2839,5029615.0,9.475919155165392e-05,445.0,446.0
2022-08-30,16:04:12,2.3364,25.19,2840,5029623.0,9.460775218285304e-05,453.0,453.0
2022-08-30,16:04:12,2.3394,25.19,2838,5029623.0,9.49108733306367e-05,453.0,453.0
2022-08-30,16:04:12,2.3423,25.19,2837,5029626.0,9.506279790782941e-05,456.0,456.0
2022-08-30,16:04:12,2.3453,25.19,2838,5029630.0,9.49108733306367e-05,451.0,452.0
2022-08-30,16:04:12,2.3484,25.19,2840,5029632.0,9.460775218285304e-05,453.0,453.0
2022-08-30,16:04:12,2.3514,25.19,2839,5029629.0,9.475919155165392e-05,456.0,456.0
2022-08-30,16:04:12,2.3543,25.19,2839,5029618.0,9.475919155165392e-05,445.0,446.0
2022-08-30,16:04:12,2.3572,25.19,2838,5029623.0,9.49108733306367e-05,441.0,441.0
2022-08-30,16:04:12,2.3601,25.19,2838,5029624.0,9.49108733306367e-05,442.0,443.0
2022-08-30,16:04:12,2.3631,25.19,2839,5029626.0,9.475919155165392e-05,441.0,441.0
2022-08-30,16:04:12,2.366,25.19,2839,5029633.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,2.3689,25.19,2839,5029635.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:12,2.3719,25.19,2838,5029633.0,9.49108733306367e-05,445.0,446.0
2022-08-30,16:04:12,2.3748,25.19,2838,5029630.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:12,2.3777,25.19,2841,5029626.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:12,2.3807,25.19,2841,5029626.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:12,2.3835,25.19,2838,5029627.0,9.49108733306367e-05,445.0,446.0
2022-08-30,16:04:12,2.3865,25.19,2838,5029630.0,9.49108733306367e-05,442.0,443.0
2022-08-30,16:04:12,2.3893,25.19,2840,5029630.0,9.460775218285304e-05,442.0,443.0
2022-08-30,16:04:12,2.3922,25.19,2842,5029630.0,9.430559912678541e-05,442.0,443.0
2022-08-30,16:04:12,2.3952,25.19,2840,5029630.0,9.460775218285304e-05,442.0,443.0
2022-08-30,16:04:12,2.3981,25.19,2837,5029626.0,9.506279790782941e-05,447.0,447.0
2022-08-30,16:04:12,2.401,25.19,2839,5029627.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,2.4039,25.19,2840,5029629.0,9.460775218285304e-05,447.0,447.0
2022-08-30,16:04:12,2.4069,25.19,2839,5029633.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:12,2.4099,25.19,2839,5029635.0,9.475919155165392e-05,450.0,450.0
2022-08-30,16:04:12,2.4128,25.19,2837,5029630.0,9.506279790782941e-05,445.0,446.0
2022-08-30,16:04:12,2.4158,25.19,2837,5029627.0,9.506279790782941e-05,448.0,449.0
2022-08-30,16:04:12,2.4187,25.19,2839,5029630.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:12,2.4216,25.19,2838,5029626.0,9.49108733306367e-05,456.0,456.0
2022-08-30,16:04:12,2.4247,25.19,2837,5029626.0,9.506279790782941e-05,456.0,456.0
2022-08-30,16:04:12,2.4277,25.19,2837,5029626.0,9.506279790782941e-05,456.0,456.0
2022-08-30,16:04:12,2.4306,25.19,2837,5029627.0,9.506279790782941e-05,457.0,458.0
2022-08-30,16:04:12,2.4335,25.19,2838,5029632.0,9.49108733306367e-05,453.0,453.0
2022-08-30,16:04:12,2.4365,25.19,2839,5029621.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:12,2.4395,25.19,2841,5029621.0,9.445655483682644e-05,442.0,443.0
2022-08-30,16:04:12,2.4423,25.19,2840,5029624.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:12,2.4452,25.19,2839,5029626.0,9.475919155165392e-05,444.0,444.0
2022-08-30,16:04:12,2.4482,25.19,2840,5029629.0,9.460775218285304e-05,447.0,447.0
2022-08-30,16:04:12,2.4511,25.19,2839,5029623.0,9.475919155165392e-05,453.0,453.0
2022-08-30,16:04:12,2.454,25.19,2837,5029626.0,9.506279790782941e-05,456.0,456.0
2022-08-30,16:04:12,2.4571,25.19,2836,5029629.0,9.521496567188087e-05,453.0,453.0
2022-08-30,16:04:12,2.4602,25.19,2837,5029618.0,9.506279790782941e-05,442.0,443.0
2022-08-30,16:04:12,2.4631,25.19,2839,5029618.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:12,2.466,25.19,2838,5029632.0,9.49108733306367e-05,456.0,456.0
2022-08-30,16:04:12,2.469,25.19,2839,5029636.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:12,2.472,25.19,2839,5029632.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:12,2.4749,25.19,2837,5029627.0,9.506279790782941e-05,451.0,452.0
2022-08-30,16:04:12,2.4779,25.19,2837,5029630.0,9.506279790782941e-05,454.0,455.0
2022-08-30,16:04:12,2.4808,25.19,2838,5029633.0,9.49108733306367e-05,451.0,452.0
2022-08-30,16:04:12,2.4837,25.19,2838,5029633.0,9.49108733306367e-05,451.0,452.0
2022-08-30,16:04:12,2.4867,25.19,2837,5029627.0,9.506279790782941e-05,457.0,458.0
2022-08-30,16:04:12,2.4897,25.19,2838,5029624.0,9.49108733306367e-05,454.0,455.0
2022-08-30,16:04:12,2.4927,25.19,2838,5029629.0,9.49108733306367e-05,450.0,450.0
2022-08-30,16:04:12,2.4955,25.19,2839,5029623.0,9.475919155165392e-05,444.0,444.0
2022-08-30,16:04:12,2.4984,25.19,2838,5029618.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:12,2.5015,25.19,2839,5029627.0,9.475919155165392e-05,457.0,458.0
2022-08-30,16:04:12,2.5046,25.19,2839,5029638.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:12,2.5074,25.19,2838,5029632.0,9.49108733306367e-05,441.0,441.0
2022-08-30,16:04:12,2.5103,25.19,2837,5029620.0,9.506279790782941e-05,453.0,453.0
2022-08-30,16:04:12,2.5134,25.19,2835,5029621.0,9.536737701206235e-05,454.0,455.0
2022-08-30,16:04:12,2.5163,25.19,2839,5029633.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:12,2.5192,25.19,2842,5029632.0,9.430559912678541e-05,441.0,441.0
2022-08-30,16:04:12,2.5221,25.19,2841,5029624.0,9.445655483682644e-05,448.0,449.0
2022-08-30,16:04:12,2.5251,25.19,2838,5029633.0,9.49108733306367e-05,457.0,458.0
2022-08-30,16:04:12,2.528,25.19,2838,5029636.0,9.49108733306367e-05,454.0,455.0
2022-08-30,16:04:12,2.5309,25.19,2840,5029627.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:12,2.5339,25.19,2839,5029627.0,9.475919155165392e-05,445.0,446.0
2022-08-30,16:04:12,2.5369,25.19,2836,5029633.0,9.521496567188087e-05,451.0,452.0
2022-08-30,16:04:12,2.5397,25.19,2837,5029630.0,9.506279790782941e-05,454.0,455.0
2022-08-30,16:04:12,2.5427,25.19,2839,5029627.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:12,2.5457,25.19,2837,5029626.0,9.506279790782941e-05,453.0,453.0
2022-08-30,16:04:12,2.5487,25.19,2839,5029621.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,2.5517,25.19,2840,5029630.0,9.460775218285304e-05,439.0,440.0
2022-08-30,16:04:12,2.5546,25.19,2839,5029629.0,9.475919155165392e-05,438.0,438.0
2022-08-30,16:04:12,2.5574,25.19,2840,5029623.0,9.460775218285304e-05,444.0,444.0
2022-08-30,16:04:12,2.5603,25.19,2841,5029630.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:12,2.5632,25.19,2842,5029633.0,9.430559912678541e-05,448.0,449.0
2022-08-30,16:04:12,2.5663,25.19,2839,5029633.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,2.5693,25.19,2840,5029626.0,9.460775218285304e-05,456.0,456.0
2022-08-30,16:04:12,2.5723,25.19,2841,5029621.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:12,2.5752,25.19,2841,5029629.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:12,2.5781,25.19,2841,5029629.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:12,2.5811,25.19,2839,5029629.0,9.475919155165392e-05,444.0,444.0
2022-08-30,16:04:12,2.584,25.19,2840,5029633.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:12,2.5869,25.19,2840,5029626.0,9.460775218285304e-05,456.0,456.0
2022-08-30,16:04:12,2.5898,25.19,2841,5029620.0,9.445655483682644e-05,450.0,450.0
2022-08-30,16:04:12,2.5927,25.19,2842,5029621.0,9.430559912678541e-05,448.0,449.0
2022-08-30,16:04:12,2.5957,25.19,2839,5029627.0,9.475919155165392e-05,454.0,455.0
2022-08-30,16:04:12,2.5988,25.19,2837,5029627.0,9.506279790782941e-05,454.0,455.0
2022-08-30,16:04:12,2.6017,25.19,2837,5029621.0,9.506279790782941e-05,448.0,449.0
2022-08-30,16:04:12,2.6046,25.19,2838,5029627.0,9.49108733306367e-05,442.0,443.0
2022-08-30,16:04:12,2.6076,25.19,2837,5029633.0,9.506279790782941e-05,448.0,449.0
2022-08-30,16:04:12,2.6106,25.19,2836,5029636.0,9.521496567188087e-05,445.0,446.0
2022-08-30,16:04:12,2.6136,25.19,2838,5029630.0,9.49108733306367e-05,439.0,440.0
2022-08-30,16:04:12,2.6164,25.19,2842,5029633.0,9.430559912678541e-05,436.0,437.0
2022-08-30,16:04:12,2.6192,25.19,2842,5029636.0,9.430559912678541e-05,439.0,440.0
2022-08-30,16:04:12,2.622,25.19,2840,5029627.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:12,2.6249,25.19,2841,5029621.0,9.445655483682644e-05,442.0,443.0
2022-08-30,16:04:12,2.6279,25.19,2839,5029627.0,9.475919155165392e-05,436.0,437.0
2022-08-30,16:04:12,2.6307,25.19,2839,5029630.0,9.475919155165392e-05,439.0,440.0
2022-08-30,16:04:12,2.6336,25.19,2839,5029621.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:12,2.6366,25.19,2839,5029624.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:12,2.6395,25.19,2840,5029627.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:12,2.6426,25.19,2841,5029627.0,9.445655483682644e-05,448.0,449.0
2022-08-30,16:04:12,2.6456,25.19,2839,5029626.0,9.475919155165392e-05,450.0,450.0
2022-08-30,16:04:12,2.6485,25.19,2841,5029618.0,9.445655483682644e-05,442.0,443.0
