Relative_time,Resonance_Frequency,Dissipation,target
0.0542,15000772.0,2.857825560649389e-05,0
0.0822,15001122.0,2.988719478693625e-05,0
0.1129,15001026.0,2.880771621657395e-05,0
0.1175,15001027.0,2.908550219758169e-05,0
0.1221,15001028.0,2.903901921242816e-05,0
0.1266,15001028.0,2.903901921242816e-05,0
0.1311,15001028.0,2.899261051404105e-05,0
0.1358,15001028.0,2.899261051404105e-05,0
0.1403,15001028.0,2.899261051404105e-05,0
0.1448,15001028.0,2.903901921242816e-05,0
0.1494,15001027.0,2.908550219758169e-05,0
0.154,15001027.0,2.903901921242816e-05,0
0.1585,15001028.0,2.899261051404105e-05,0
0.1631,15001028.0,2.899261051404105e-05,0
0.1677,15001028.0,2.903901921242816e-05,0
0.1722,15001028.0,2.908550219758169e-05,0
0.1768,15001028.0,2.903901921242816e-05,0
0.1814,15001028.0,2.899261051404105e-05,0
0.1859,15001027.0,2.903901921242816e-05,0
0.1905,15001027.0,2.903901921242816e-05,0
0.195,15001028.0,2.903901921242816e-05,0
0.1996,15001028.0,2.903901921242816e-05,0
0.2042,15001028.0,2.899261051404105e-05,0
0.2088,15001028.0,2.899261051404105e-05,0
0.2133,15001029.0,2.899261051404105e-05,0
0.2178,15001029.0,2.903901921242816e-05,0
0.2224,15001027.0,2.908550219758169e-05,0
0.227,15001027.0,2.903901921242816e-05,0
0.2315,15001028.0,2.899261051404105e-05,0
0.2361,15001028.0,2.903901921242816e-05,0
0.2407,15001028.0,2.903901921242816e-05,0
0.2452,15001028.0,2.899261051404105e-05,0
0.2497,15001028.0,2.899261051404105e-05,0
0.2542,15001028.0,2.899261051404105e-05,0
0.2588,15001027.0,2.903901921242816e-05,0
0.2634,15001028.0,2.903901921242816e-05,0
0.268,15001028.0,2.899261051404105e-05,0
0.2726,15001028.0,2.899261051404105e-05,0
0.2772,15001028.0,2.899261051404105e-05,0
0.2817,15001028.0,2.899261051404105e-05,0
0.2863,15001029.0,2.899261051404105e-05,0
0.2908,15001028.0,2.899261051404105e-05,0
0.2954,15001027.0,2.903901921242816e-05,0
0.3,15001027.0,2.903901921242816e-05,0
0.3045,15001028.0,2.903901921242816e-05,0
0.3091,15001028.0,2.908550219758169e-05,0
0.3136,15001028.0,2.908550219758169e-05,0
0.3182,15001027.0,2.903901921242816e-05,0
0.3227,15001028.0,2.899261051404105e-05,0
0.3272,15001028.0,2.903901921242816e-05,0
0.3318,15001027.0,2.908550219758169e-05,0
0.341,15001028.0,2.899261051404105e-05,0
0.3455,15001028.0,2.903901921242816e-05,0
0.3501,15001027.0,2.908550219758169e-05,0
0.3547,15001027.0,2.903901921242816e-05,0
0.3592,15001028.0,2.899261051404105e-05,0
0.3637,15001028.0,2.899261051404105e-05,0
0.3683,15001027.0,2.903901921242816e-05,0
0.3729,15001027.0,2.903901921242816e-05,0
0.3774,15001028.0,2.899261051404105e-05,0
0.382,15001028.0,2.903901921242816e-05,0
0.3866,15001027.0,2.903901921242816e-05,0
0.3911,15001027.0,2.899261051404105e-05,0
0.3957,15001028.0,2.899261051404105e-05,0
0.4002,15001028.0,2.899261051404105e-05,0
0.4048,15001027.0,2.903901921242816e-05,0
0.4094,15001027.0,2.903901921242816e-05,0
0.4139,15001028.0,2.899261051404105e-05,0
0.4185,15001028.0,2.899261051404105e-05,0
0.4231,15001028.0,2.899261051404105e-05,0
0.4276,15001028.0,2.899261051404105e-05,0
0.4322,15001028.0,2.899261051404105e-05,0
0.4367,15001028.0,2.903901921242816e-05,0
0.4413,15001027.0,2.908550219758169e-05,0
0.4459,15001027.0,2.903901921242816e-05,0
0.4504,15001028.0,2.899261051404105e-05,0
0.4549,15001028.0,2.903901921242816e-05,0
0.4595,15001027.0,2.908550219758169e-05,0
0.4641,15001027.0,2.903901921242816e-05,0
0.4686,15001028.0,2.899261051404105e-05,0
0.4731,15001028.0,2.899261051404105e-05,0
0.4822,15001029.0,2.908550219758169e-05,0
0.4868,15001028.0,2.903901921242816e-05,0
0.4913,15001028.0,2.899261051404105e-05,0
0.4959,15001028.0,2.899261051404105e-05,0
0.5005,15001028.0,2.903901921242816e-05,0
0.505,15001028.0,2.908550219758169e-05,0
0.5096,15001027.0,2.903901921242816e-05,0
0.5142,15001028.0,2.899261051404105e-05,0
0.5187,15001029.0,2.903901921242816e-05,0
0.5233,15001028.0,2.899261051404105e-05,0
0.5278,15001028.0,2.894627598369905e-05,0
0.5323,15001028.0,2.903901921242816e-05,0
0.5369,15001028.0,2.908550219758169e-05,0
0.5415,15001028.0,2.903901921242816e-05,0
0.5461,15001028.0,2.899261051404105e-05,0
0.5506,15001028.0,2.903901921242816e-05,0
0.5552,15001028.0,2.903901921242816e-05,0
0.5598,15001028.0,2.899261051404105e-05,0
0.5643,15001028.0,2.903901921242816e-05,0
0.5688,15001028.0,2.908550219758169e-05,0
0.5734,15001028.0,2.908550219758169e-05,0
0.578,15001028.0,2.903901921242816e-05,0
0.5826,15001028.0,2.899261051404105e-05,0
0.5871,15001028.0,2.903901921242816e-05,0
0.5917,15001028.0,2.908550219758169e-05,0
0.5963,15001028.0,2.903901921242816e-05,0
0.6008,15001028.0,2.903901921242816e-05,0
0.6053,15001029.0,2.903901921242816e-05,0
0.6099,15001028.0,2.903901921242816e-05,0
0.6145,15001028.0,2.903901921242816e-05,0
0.6235,15001027.0,2.899261051404105e-05,0
0.6281,15001028.0,2.903901921242816e-05,0
0.6327,15001028.0,2.903901921242816e-05,0
0.6372,15001028.0,2.899261051404105e-05,0
0.6417,15001028.0,2.899261051404105e-05,0
0.6463,15001028.0,2.899261051404105e-05,0
0.6509,15001027.0,2.899261051404105e-05,0
0.6555,15001027.0,2.899261051404105e-05,0
0.66,15001028.0,2.899261051404105e-05,0
0.6646,15001028.0,2.903901921242816e-05,0
0.6692,15001028.0,2.899261051404105e-05,0
0.6737,15001028.0,2.899261051404105e-05,0
0.6783,15001028.0,2.903901921242816e-05,0
0.6828,15001028.0,2.899261051404105e-05,0
0.6874,15001027.0,2.899261051404105e-05,0
0.692,15001027.0,2.894627598369905e-05,0
0.6965,15001028.0,2.894627598369905e-05,0
0.7011,15001028.0,2.899261051404105e-05,0
0.7057,15001027.0,2.899261051404105e-05,0
0.7102,15001027.0,2.899261051404105e-05,0
0.7147,15001028.0,2.899261051404105e-05,0
0.7194,15001028.0,2.903901921242816e-05,0
0.7239,15001027.0,2.908550219758169e-05,0
0.7284,15001027.0,2.903901921242816e-05,0
0.733,15001028.0,2.899261051404105e-05,0
0.7375,15001028.0,2.903901921242816e-05,0
0.7421,15001027.0,2.903901921242816e-05,0
0.7467,15001027.0,2.899261051404105e-05,0
0.7512,15001028.0,2.899261051404105e-05,0
0.7557,15001027.0,2.899261051404105e-05,0
0.7603,15001026.0,2.908550219758169e-05,0
