Relative_time,Resonance_Frequency,Dissipation,target
0.0528,15002270.0,2.62975525628629e-05,0
0.0807,15002593.0,2.61298454326664e-05,0
0.1118,15002537.0,2.381489766364291e-05,0
0.1175,15002537.0,2.37388389481256e-05,0
0.1233,15002537.0,2.37388389481256e-05,0
0.1291,15002537.0,2.377683789327991e-05,0
0.1348,15002537.0,2.377683789327991e-05,0
0.1406,15002537.0,2.377683789327991e-05,0
0.1463,15002537.0,2.377683789327991e-05,0
0.1521,15002537.0,2.377683789327991e-05,0
0.158,15002536.0,2.377683789327991e-05,0
0.1639,15002537.0,2.377683789327991e-05,0
0.1696,15002537.0,2.381489766364291e-05,0
0.1754,15002537.0,2.381489766364291e-05,0
0.1811,15002537.0,2.377683789327991e-05,0
0.1869,15002537.0,2.377683789327991e-05,0
0.1927,15002537.0,2.377683789327991e-05,0
0.1984,15002537.0,2.377683789327991e-05,0
0.2042,15002537.0,2.377683789327991e-05,0
0.2099,15002537.0,2.377683789327991e-05,0
0.2157,15002537.0,2.377683789327991e-05,0
0.2215,15002537.0,2.377683789327991e-05,0
0.2274,15002537.0,2.377683789327991e-05,0
0.2331,15002537.0,2.37388389481256e-05,0
0.2389,15002537.0,2.37388389481256e-05,0
0.2446,15002537.0,2.377683789327991e-05,0
0.2504,15002538.0,2.377683789327991e-05,0
0.2563,15002538.0,2.377683789327991e-05,0
0.262,15002537.0,2.377683789327991e-05,0
0.2678,15002537.0,2.377683789327991e-05,0
0.2736,15002537.0,2.377683789327991e-05,0
0.2793,15002537.0,2.37388389481256e-05,0
0.2851,15002537.0,2.37388389481256e-05,0
0.2908,15002537.0,2.37388389481256e-05,0
0.2966,15002537.0,2.37388389481256e-05,0
0.3024,15002537.0,2.377683789327991e-05,0
0.3083,15002537.0,2.377683789327991e-05,0
0.314,15002537.0,2.377683789327991e-05,0
0.3198,15002537.0,2.377683789327991e-05,0
0.3255,15002537.0,2.377683789327991e-05,0
0.3313,15002537.0,2.377683789327991e-05,0
0.3371,15002537.0,2.377683789327991e-05,0
0.3428,15002537.0,2.377683789327991e-05,0
0.3486,15002537.0,2.377683789327991e-05,0
0.3543,15002537.0,2.377683789327991e-05,0
0.3602,15002537.0,2.377683789327991e-05,0
0.366,15002538.0,2.377683789327991e-05,0
0.3716,15002538.0,2.377683789327991e-05,0
0.3774,15002538.0,2.37388389481256e-05,0
0.3833,15002538.0,2.37388389481256e-05,0
0.389,15002537.0,2.377683789327991e-05,0
0.3948,15002537.0,2.37388389481256e-05,0
0.4005,15002537.0,2.37388389481256e-05,0
0.4063,15002537.0,2.37388389481256e-05,0
0.4121,15002537.0,2.37388389481256e-05,0
0.4178,15002538.0,2.377683789327991e-05,0
0.4236,15002537.0,2.377683789327991e-05,0
0.4293,15002538.0,2.377683789327991e-05,0
0.4351,15002538.0,2.377683789327991e-05,0
0.4409,15002538.0,2.377683789327991e-05,0
0.4466,15002537.0,2.377683789327991e-05,0
0.4524,15002537.0,2.370090073097218e-05,0
0.4581,15002537.0,2.370090073097218e-05,0
0.4639,15002537.0,2.377683789327991e-05,0
0.4698,15002537.0,2.377683789327991e-05,0
0.4757,15002537.0,2.377683789327991e-05,0
0.4814,15002537.0,2.377683789327991e-05,0
0.4872,15002538.0,2.377683789327991e-05,0
0.493,15002538.0,2.377683789327991e-05,0
0.4986,15002537.0,2.377683789327991e-05,0
0.5043,15002537.0,2.377683789327991e-05,0
0.5102,15002537.0,2.37388389481256e-05,0
0.516,15002537.0,2.37388389481256e-05,0
0.5218,15002537.0,2.377683789327991e-05,0
0.5275,15002537.0,2.377683789327991e-05,0
0.5333,15002537.0,2.37388389481256e-05,0
0.539,15002537.0,2.37388389481256e-05,0
0.5448,15002537.0,2.37388389481256e-05,0
0.5506,15002537.0,2.37388389481256e-05,0
0.5563,15002537.0,2.377683789327991e-05,0
0.5622,15002538.0,2.37388389481256e-05,0
0.568,15002538.0,2.37388389481256e-05,0
0.5737,15002537.0,2.377683789327991e-05,0
0.5795,15002537.0,2.377683789327991e-05,0
0.5852,15002537.0,2.377683789327991e-05,0
0.591,15002537.0,2.377683789327991e-05,0
0.5968,15002537.0,2.377683789327991e-05,0
0.6025,15002537.0,2.377683789327991e-05,0
0.6083,15002537.0,2.377683789327991e-05,0
0.614,15002537.0,2.377683789327991e-05,0
0.6198,15002537.0,2.37388389481256e-05,0
0.6257,15002537.0,2.37388389481256e-05,0
0.6315,15002537.0,2.377683789327991e-05,0
0.6372,15002538.0,2.377683789327991e-05,0
0.643,15002538.0,2.37388389481256e-05,0
0.6487,15002537.0,2.370090073097218e-05,0
0.6545,15002537.0,2.370090073097218e-05,0
0.6603,15002537.0,2.37388389481256e-05,0
0.666,15002537.0,2.377683789327991e-05,0
0.6718,15002537.0,2.37388389481256e-05,0
0.6775,15002537.0,2.37388389481256e-05,0
0.6833,15002537.0,2.377683789327991e-05,0
0.6892,15002537.0,2.377683789327991e-05,0
0.6949,15002537.0,2.37388389481256e-05,0
0.7007,15002537.0,2.370090073097218e-05,0
0.7065,15002538.0,2.37388389481256e-05,0
0.7122,15002537.0,2.377683789327991e-05,0
0.718,15002537.0,2.37388389481256e-05,0
0.7237,15002537.0,2.37388389481256e-05,0
0.7296,15002537.0,2.37388389481256e-05,0
0.7354,15002537.0,2.370090073097218e-05,0
0.7411,15002538.0,2.37388389481256e-05,0
0.7469,15002538.0,2.37388389481256e-05,0
0.7527,15002537.0,2.37388389481256e-05,0
0.7584,15002537.0,2.377683789327991e-05,0
0.7642,15002537.0,2.37388389481256e-05,0
0.7699,15002538.0,2.370090073097218e-05,0
0.7757,15002538.0,2.37388389481256e-05,0
0.7815,15002538.0,2.37388389481256e-05,0
0.7872,15002538.0,2.37388389481256e-05,0
0.793,15002538.0,2.37388389481256e-05,0
0.7987,15002537.0,2.370090073097218e-05,0
0.8045,15002538.0,2.370090073097218e-05,0
0.8103,15002538.0,2.37388389481256e-05,0
0.816,15002538.0,2.377683789327991e-05,0
0.8218,15002537.0,2.37388389481256e-05,0
0.8277,15002537.0,2.370090073097218e-05,0
0.8334,15002538.0,2.370090073097218e-05,0
0.8391,15002537.0,2.370090073097218e-05,0
0.8448,15002538.0,2.37388389481256e-05,0
0.8507,15002538.0,2.377683789327991e-05,0
0.8566,15002538.0,2.377683789327991e-05,0
0.8624,15002538.0,2.37388389481256e-05,0
0.868,15002538.0,2.37388389481256e-05,0
0.8738,15002538.0,2.37388389481256e-05,0
0.8796,15002538.0,2.370090073097218e-05,0
0.8854,15002538.0,2.370090073097218e-05,0
0.8912,15002538.0,2.37388389481256e-05,0
0.8969,15002538.0,2.37388389481256e-05,0
0.9027,15002538.0,2.37388389481256e-05,0
0.9084,15002538.0,2.37388389481256e-05,0
0.9142,15002538.0,2.37388389481256e-05,0
0.92,15002538.0,2.37388389481256e-05,0
0.9257,15002538.0,2.37388389481256e-05,0
0.9315,15002538.0,2.377683789327991e-05,0
0.9372,15002538.0,2.377683789327991e-05,0
0.9431,15002538.0,2.37388389481256e-05,0
