Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2023-10-11,13:19:53,0.054,27.38,25.0,3317,15152093.0,2.546964409363674e-05,0,-364.4696048225505,6.527788720587298e-07
2023-10-11,13:19:53,0.0823,27.38,25.0,3291,15152382.0,2.655113363058303e-05,0,-669.8564580621432,4.870570443237366e-07
2023-10-11,13:19:53,0.1126,27.38,25.0,3300,15152315.0,2.617167168059942e-05,0,-597.1068071668153,3.522480309515175e-07
2023-10-11,13:19:53,0.1163,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,2.5832327977246915e-07
2023-10-11,13:19:53,0.1199,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,2.0074355859953426e-07
2023-10-11,13:19:53,0.1235,27.38,25.0,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.714479657268262e-07
2023-10-11,13:19:53,0.1271,27.38,25.0,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.61183184274216e-07
2023-10-11,13:19:53,0.1308,27.38,25.0,3292,15152318.0,2.650870094566748e-05,0,-605.2135131639094,1.6172281139844655e-07
2023-10-11,13:19:53,0.1345,27.38,25.0,3292,15152318.0,2.650870094566748e-05,0,-605.2135131639094,1.674959500905662e-07
2023-10-11,13:19:53,0.1381,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.7484932960474577e-07
2023-10-11,13:19:53,0.1417,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.813512835575873e-07
2023-10-11,13:19:53,0.1453,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8584326854324736e-07
2023-10-11,13:19:53,0.149,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8830248466637598e-07
2023-10-11,13:19:53,0.1527,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8927845315880868e-07
2023-10-11,13:19:53,0.1563,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8941084075916427e-07
2023-10-11,13:19:53,0.1598,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8920092665413946e-07
2023-10-11,13:19:53,0.1636,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8894405019391284e-07
2023-10-11,13:19:53,0.1673,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.887405885812349e-07
2023-10-11,13:19:53,0.1709,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8853240921030424e-07
2023-10-11,13:19:53,0.1744,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8814387926657626e-07
2023-10-11,13:19:53,0.1782,27.38,25.0,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.873340687853896e-07
2023-10-11,13:19:53,0.1817,27.38,25.0,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.8588651913490488e-07
2023-10-11,13:19:53,0.1853,27.38,25.0,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8377115237048992e-07
2023-10-11,13:19:53,0.189,27.38,25.0,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.8140221950711002e-07
2023-10-11,13:19:53,0.1926,27.38,25.0,3292,15152318.0,2.650870094566748e-05,0,-605.2135131639094,1.7974805354956412e-07
2023-10-11,13:19:53,0.1962,27.31,24.75,3292,15152318.0,2.650870094566748e-05,0,-605.2135131639094,1.797563051541236e-07
2023-10-11,13:19:53,0.1999,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.81428150397112e-07
2023-10-11,13:19:53,0.2036,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.838167317783884e-07
2023-10-11,13:19:53,0.2072,27.31,24.75,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8594976251756061e-07
2023-10-11,13:19:53,0.2108,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.8740117424944106e-07
2023-10-11,13:19:53,0.2145,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.881792907797929e-07
2023-10-11,13:19:53,0.2182,27.31,24.75,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.884701170056932e-07
2023-10-11,13:19:53,0.2218,27.31,24.75,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8848370471371562e-07
2023-10-11,13:19:53,0.2254,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.8838433843761148e-07
2023-10-11,13:19:53,0.229,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.8827365211787082e-07
2023-10-11,13:19:53,0.2327,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.8819919146121064e-07
2023-10-11,13:19:53,0.2364,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.8816974236454288e-07
2023-10-11,13:19:53,0.24,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.8816768835027764e-07
2023-10-11,13:19:53,0.2437,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.881557577906862e-07
2023-10-11,13:19:53,0.2473,27.31,24.75,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8808067285288727e-07
2023-10-11,13:19:53,0.2509,27.31,24.75,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8787995177363184e-07
2023-10-11,13:19:53,0.2546,27.31,24.75,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8750066092738518e-07
2023-10-11,13:19:53,0.2582,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.8693948263715322e-07
2023-10-11,13:19:53,0.2619,27.31,24.75,3293,15152316.0,2.64663360745325e-05,0,-602.5715957878399,1.8630990106087289e-07
2023-10-11,13:19:53,0.2656,27.31,24.75,3293,15152317.0,2.64663360745325e-05,0,-603.5715957878399,1.8593116668026303e-07
2023-10-11,13:19:53,0.2692,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.86411179773956e-07
2023-10-11,13:19:53,0.2727,27.31,24.75,3293,15152318.0,2.64663360745325e-05,0,-604.5715957878399,1.8865967968038604e-07
