Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-02-22,10:21:55,0.052,27.31,25.0,3166,14987863.0,3.242730942907095e-05,0,-477.6477914235079,5.4120906496900756e-08
2024-02-22,10:21:55,0.0809,27.31,25.0,3275,14988200.0,2.723936837431255e-05,0,-736.8915982271635,2.2587213744719874e-07
2024-02-22,10:21:55,0.1152,27.31,25.0,3417,14988174.0,2.170504039877553e-05,0,-627.9438024184408,2.9218616920976834e-07
2024-02-22,10:21:55,0.1261,27.31,25.0,3417,14988174.0,2.170504039877553e-05,0,-627.9438024184408,2.519625672456748e-07
2024-02-22,10:21:55,0.1371,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,1.6773152767711024e-07
2024-02-22,10:21:55,0.1481,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,8.79941240705417e-08
2024-02-22,10:21:55,0.159,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,3.1579949258328144e-08
2024-02-22,10:21:55,0.17,27.31,25.0,3419,14988174.0,2.16357200298074e-05,0,-626.9048376451259,3.034230935189476e-11
2024-02-22,10:21:55,0.181,27.31,25.0,3419,14988174.0,2.16357200298074e-05,0,-626.9048376451259,-1.2664742731265621e-08
2024-02-22,10:21:55,0.1919,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,-1.4068354121158684e-08
2024-02-22,10:21:55,0.2028,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,-1.0390658425827716e-08
2024-02-22,10:21:55,0.2137,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,-5.597951247368456e-09
2024-02-22,10:21:55,0.2245,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,-1.63486125438328e-09
2024-02-22,10:21:55,0.2356,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,9.210326788275468e-10
2024-02-22,10:21:55,0.2466,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,2.21118639417435e-09
2024-02-22,10:21:55,0.2574,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,2.6328483877640147e-09
2024-02-22,10:21:55,0.2683,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,2.5764926754064113e-09
2024-02-22,10:21:55,0.2792,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,2.317019893734641e-09
2024-02-22,10:21:55,0.2901,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,1.9994551149007266e-09
2024-02-22,10:21:55,0.3011,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,1.6719209407220172e-09
2024-02-22,10:21:55,0.3121,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,1.3374010087628634e-09
2024-02-22,10:21:55,0.323,27.31,25.0,3418,14988174.0,2.167035249606166e-05,0,-627.4239045945204,1.0112421915104305e-09
