Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation
2024-03-08,11:22:12,5.6164,26.62,22.25,3274,15115232.0,2.728297064429532e-05
2024-03-08,11:22:12,5.6225,26.62,22.25,3272,15115230.0,2.73703846794651e-05
2024-03-08,11:22:12,5.6286,26.62,22.25,3270,15115226.0,2.74580787872723e-05
2024-03-08,11:22:12,5.6347,26.62,22.25,3269,15115224.0,2.750203114872354e-05
2024-03-08,11:22:12,5.6407,26.62,22.25,3267,15115222.0,2.759014704890972e-05
2024-03-08,11:22:12,5.6468,26.62,22.25,3265,15115220.0,2.767854527049332e-05
2024-03-08,11:22:12,5.6528,26.62,22.25,3264,15115218.0,2.772285053436838e-05
2024-03-08,11:22:12,5.6589,26.62,22.25,3263,15115217.0,2.776722671802583e-05
2024-03-08,11:22:12,5.665,26.62,22.25,3262,15115215.0,2.781167393498751e-05
2024-03-08,11:22:12,5.671,26.62,22.25,3261,15115215.0,2.785619229895698e-05
2024-03-08,11:22:12,5.6771,26.62,22.25,3260,15115214.0,2.79007819238198e-05
2024-03-08,11:22:12,5.6831,26.62,22.25,3258,15115213.0,2.799017541267961e-05
2024-03-08,11:22:12,5.6892,26.62,22.25,3256,15115211.0,2.807985531630272e-05
2024-03-08,11:22:12,5.6954,26.62,22.25,3256,15115211.0,2.807985531630272e-05
2024-03-08,11:22:12,5.7015,26.62,22.25,3256,15115210.0,2.807985531630272e-05
2024-03-08,11:22:12,5.7076,26.62,22.25,3255,15115209.0,2.812480296030659e-05
2024-03-08,11:22:12,5.7137,26.62,22.25,3253,15115208.0,2.821491420761792e-05
2024-03-08,11:22:12,5.7198,26.62,22.25,3252,15115207.0,2.826007804144532e-05
2024-03-08,11:22:12,5.7259,26.62,22.25,3251,15115206.0,2.830531416937475e-05
2024-03-08,11:22:12,5.732,26.62,22.25,3250,15115206.0,2.835062270712792e-05
2024-03-08,11:22:12,5.7381,26.62,22.25,3249,15115205.0,2.839600377061182e-05
2024-03-08,11:22:12,5.7442,26.62,22.25,3249,15115204.0,2.839600377061182e-05
2024-03-08,11:22:12,5.7503,26.62,22.25,3249,15115204.0,2.839600377061182e-05
2024-03-08,11:22:12,5.7565,26.62,22.25,3247,15115204.0,2.848698393932761e-05
2024-03-08,11:22:12,5.7626,26.62,22.25,3246,15115202.0,2.853258327730228e-05
2024-03-08,11:22:12,5.7687,26.62,22.25,3246,15115202.0,2.853258327730228e-05
2024-03-08,11:22:12,5.7749,26.62,22.25,3245,15115201.0,2.857825560649389e-05
2024-03-08,11:22:12,5.781,26.62,22.25,3244,15115200.0,2.862400104373998e-05
2024-03-08,11:22:12,5.7871,26.62,22.25,3243,15115199.0,2.866981970606527e-05
2024-03-08,11:22:12,5.7933,26.62,22.25,3243,15115199.0,2.866981970606527e-05
2024-03-08,11:22:12,5.7994,26.62,22.25,3242,15115198.0,2.871571171068163e-05
2024-03-08,11:22:12,5.8056,26.62,22.25,3241,15115197.0,2.876167717498871e-05
2024-03-08,11:22:12,5.8118,26.62,22.25,3240,15115196.0,2.880771621657395e-05
2024-03-08,11:22:12,5.8179,26.62,22.25,3239,15115196.0,2.885382895321314e-05
