Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-06-03,09:52:31,0.0528,25.12,25.0,2939,15362108.0,4.662193411127311e-05,0,-592.7154427200754,3.6095648931988887e-07
2024-06-03,09:52:31,0.0808,25.12,25.0,2937,15362446.0,4.677130975812698e-05,0,-933.0101859877312,2.5516955607748817e-07
2024-06-03,09:52:31,0.112,25.12,25.0,3007,15362417.0,4.181729508009303e-05,0,-827.9054656419341,1.6169712962215066e-07
2024-06-03,09:52:31,0.1176,25.12,25.0,3012,15362415.0,4.148420994523402e-05,0,-820.7885346905209,9.204322915554161e-08
2024-06-03,09:52:31,0.1231,25.12,25.0,3011,15362414.0,4.155061404452143e-05,0,-820.8086498364228,5.080423227636618e-08
2024-06-03,09:52:31,0.1287,25.12,25.0,3012,15362413.0,4.148420994523402e-05,0,-818.7885346905209,3.409468941595454e-08
2024-06-03,09:52:31,0.1342,25.12,25.0,3013,15362414.0,4.141791196963466e-05,0,-818.7700498412826,3.423786905165632e-08
2024-06-03,09:52:31,0.1398,25.12,25.0,3011,15362415.0,4.155061404452143e-05,0,-821.8086498364228,4.262334716376007e-08
2024-06-03,09:52:31,0.1453,25.12,25.0,3011,15362416.0,4.155061404452143e-05,0,-822.8086498364228,5.106876898065137e-08
2024-06-03,09:52:31,0.1509,25.12,25.0,3011,15362416.0,4.155061404452143e-05,0,-822.8086498364228,5.420112924222709e-08
2024-06-03,09:52:31,0.1564,25.12,25.0,3011,15362415.0,4.155061404452143e-05,0,-821.8086498364228,5.095201796509606e-08
2024-06-03,09:52:31,0.162,25.12,25.0,3013,15362414.0,4.141791196963466e-05,0,-818.7700498412826,4.409939886692932e-08
2024-06-03,09:52:31,0.1676,25.12,25.0,3013,15362413.0,4.141791196963466e-05,0,-817.7700498412826,3.808475666275978e-08
2024-06-03,09:52:31,0.1731,25.12,25.0,3012,15362414.0,4.148420994523402e-05,0,-819.7885346905209,3.606362489016493e-08
2024-06-03,09:52:31,0.1786,25.12,25.0,3012,15362416.0,4.148420994523402e-05,0,-821.7885346905209,3.817717895547435e-08
2024-06-03,09:52:31,0.1842,25.12,25.0,3011,15362416.0,4.155061404452143e-05,0,-822.8086498364228,4.189624227814065e-08
2024-06-03,09:52:31,0.1897,25.12,25.0,3011,15362416.0,4.155061404452143e-05,0,-822.8086498364228,4.4382472061453e-08
2024-06-03,09:52:31,0.1953,25.12,25.0,3013,15362414.0,4.141791196963466e-05,0,-818.7700498412826,4.522138186878776e-08
