run,t,poi1_time,poi2_time,gap4,r4,poi4_time,gap5,r5,poi5_time,gap6,r6,poi6_time
,0.16999999999999993,11.8558,12.0258,3.7011000000000003,21.771176470588244,15.5569,16.6398,97.88117647058829,28.4956,35.5871,209.33588235294127,47.4429
,0.13709999999999845,13.6231,13.7602,2.9513,21.52662290299076,16.5744,14.7029,107.24215900802456,28.326,33.8002,246.536834427428,47.4233
,1.4000000000000004,12.493,13.893,18.9756,13.553999999999997,31.4686,93.5254,66.80385714285713,106.0184,306.0183,218.58449999999996,318.5113
,0.27339999999999964,6.2666,6.54,3.9742999999999995,14.536576444769585,10.2409,17.3192,63.34747622531098,23.5858,40.783,149.169714703731,47.0496
,0.6199999999999992,10.1384,10.7584,10.822099999999999,17.45500000000002,20.9605,66.35539999999999,107.02483870967754,76.4938,136.37390000000002,219.95790322580677,146.5123
,0.1855999999999991,12.5912,12.7768,3.0961,16.68157327586215,15.6873,17.4523,94.03178879310391,30.0435,38.1391,205.49084051724236,50.7303
,1.117799999999999,23.4386,24.5564,18.581699999999998,16.62345679012347,42.0203,49.755500000000005,44.511987833243914,73.1941,93.011,83.20898192878876,116.4496
,0.1745000000000001,8.7605,8.935,2.325799999999999,13.328366762177637,11.0863,11.137699999999999,63.82636103151858,19.8982,23.8482,136.66590257879648,32.6087
,0.16530000000000022,5.0675,5.2328,3.2474999999999996,19.646098003629735,8.315,15.543300000000002,94.03085299455523,20.6108,33.693599999999996,203.83303085299426,38.7611
,0.2195999999999998,5.151,5.3706,3.7407000000000004,17.0341530054645,8.8917,20.343700000000002,92.63979963570137,25.4947,50.4093,229.55054644808766,55.5603
,0.21689999999999987,6.1577,6.3746,3.1936,14.723835869064093,9.3513,12.3558,56.96542185338869,18.5135,27.471200000000003,126.65375749193186,33.6289
,0.23299999999999876,10.8771,11.1101,4.755899999999999,20.41158798283272,15.633,22.7554,97.66266094420654,33.6325,46.777100000000004,200.76008583691095,57.6542
,0.04559999999999942,6.0681,6.1137,0.9177999999999997,20.127192982456393,6.9859,5.2619,115.39254385965059,11.33,10.127299999999998,222.08991228070454,16.1954
,0.33729999999999993,5.1647,5.502,6.612,19.602727542247262,11.7767,29.4156,87.20901274829531,34.5803,60.372,178.98606581678035,65.5367
,0.40039999999999765,22.2706,22.671,6.563799999999997,16.39310689310698,28.8344,29.4024,73.43256743256786,51.673,70.9536,177.20679320679423,93.2242
,0.4756000000000009,7.579,8.0546,7.7955,16.39087468460888,15.3745,38.3519,80.63898233809908,45.9309,83.5755,175.7264507989904,91.1545
,0.05909999999999904,12.0159,12.075,0.8462999999999994,14.319796954314942,12.8622,4.464699999999999,75.54483925550036,16.4806,8.7676,148.35194585448633,20.7835
,0.13840000000000074,6.209,6.3474,2.4383999999999997,17.618497109826492,8.6474,12.436499999999999,89.85910404624228,18.6455,26.6118,192.2817919075134,32.8208
,0.5053000000000001,5.7381,6.2434,8.529699999999998,16.88046704927765,14.2678,37.142399999999995,73.5056402137344,42.8805,77.9099,154.18543439540863,83.648
,0.17880000000000074,8.2654,8.4442,3.4071,19.0553691275167,11.6725,16.1798,90.49105145413833,24.4452,34.8961,195.16834451901485,43.1615
,0.19430000000000014,7.061,7.2553,3.7243999999999993,19.168296448790514,10.7854,17.8816,92.03088008234681,24.9426,37.1101,190.9938239835305,44.1711
,0.07240000000000002,6.6288,6.7012,1.0393,14.354972375690602,7.6681,8.4095,116.15331491712703,15.0383,21.888599999999997,302.32872928176783,28.5174
,1.9233000000000002,5.8469,7.7702,33.171400000000006,17.247127333229347,39.0183,142.9209,74.31024801123068,148.7678,326.6141,169.81963292258095,332.461
,0.2218,9.6216,9.8434,4.309899999999999,19.431469792605945,13.9315,14.913799999999998,67.23985572587917,24.5354,32.434599999999996,146.23354373309286,42.0562
,0.14539999999999864,24.7982,24.9436,2.7860999999999976,19.16162310866591,27.5843,13.087699999999998,90.0116918844575,37.8859,26.882199999999997,184.88445667125342,51.6804
,0.4339999999999993,8.3536,8.7876,8.9531,20.62926267281109,17.3067,43.2829,99.7301843317974,51.6365,94.6255,218.03110599078377,102.9791
,1.815199999999999,12.4303,14.2455,25.518299999999996,14.05812031732041,37.9486,133.2837,73.42645438519176,145.714,169.28400000000002,93.25914499779644,181.7143
,0.20379999999999932,9.8716,10.0754,3.2304999999999993,15.851324828263053,13.1021,16.162399999999998,79.30520117762538,26.034,35.9735,176.51373895976508,45.8451
,0.2682000000000002,5.2745,5.5427,4.0825,15.221849366144655,9.357,17.0247,63.477628635346704,22.2992,36.269000000000005,135.23117076808344,41.5435
,0.6437999999999997,6.5029,7.1467,10.0354,15.587760173967077,16.5383,47.4058,73.6343584964275,53.9087,100.7753,156.5319975147562,107.2782
,0.3226999999999993,9.2697,9.5924,5.284699999999999,16.376510691044345,14.5544,28.6892,88.90362565850654,37.9589,59.132400000000004,183.24264022311783,68.4021
,0.17299999999999827,17.6798,17.8528,2.844999999999999,16.44508670520247,20.5248,21.255000000000003,122.86127167630183,38.9348,49.240399999999994,284.62658959537856,66.9202
,0.13209999999999944,14.3032,14.4353,1.835799999999999,13.897047691143126,16.139,8.797799999999999,66.59954579863766,23.101,20.3272,153.87736563209756,34.6304
,0.3086000000000002,5.9741,6.2827,17.7688,57.57874270900838,23.7429,75.4865,244.60952689565767,81.4606,114.84889999999999,372.1610499027865,120.823
,0.22660000000000036,4.7883,5.0149,3.4856999999999996,15.382612533097944,8.274,18.7511,82.7497793468666,23.5394,37.925,167.36540158870227,42.7133
,0.154300000000001,8.3858,8.5401,2.390500000000001,15.492546986390057,10.7763,11.894100000000002,77.08425145819783,20.2799,24.1707,156.64744005184605,32.5565
,0.3599000000000032,43.952,44.3119,6.6995000000000005,18.614893025840345,50.6515,32.7611,91.0283412058897,76.7131,72.7887,202.2470130591813,116.7407
,0.07380000000000031,12.8059,12.8797,1.1302000000000003,15.314363143631377,13.9361,5.224300000000001,70.78997289972872,18.0302,11.205600000000002,151.83739837398312,24.0115
,0.5732999999999997,8.6846,9.2579,4.9872,8.69911041339613,13.6718,23.4781,40.952555381126835,32.1627,53.692800000000005,93.65567765567772,62.3774
,0.6942999999999984,9.96,10.6543,13.6845,19.70977963416395,23.6445,79.50559999999999,114.51188247155433,89.4656,155.0819,223.36439579432573,165.0419
,0.6634999999999991,14.9753,15.6388,8.343899999999998,12.575584024114558,23.3192,35.01219999999999,52.7689525244914,49.9875,75.3271,113.52991710625487,90.3024
,0.2079999999999984,39.0186,39.2266,5.2479999999999976,25.23076923076941,44.2666,29.691700000000004,142.7485576923088,68.7103,65.2536,313.7192307692332,104.2722
,0.053300000000000125,15.4955,15.5488,1.0741000000000014,20.151969981238253,16.5696,5.407800000000002,101.45966228893037,20.9033,11.6143,217.9043151969976,27.1098
,0.050400000000000666,5.5398,5.5902,0.8532000000000002,16.928571428571207,6.393,4.1366,82.07539682539573,9.6764,9.528,189.04761904761656,15.0678
,0.5492999999999997,7.8306,8.3799,12.052399999999999,21.94137993810305,19.883,58.059599999999996,105.69743309666855,65.8902,135.7319,247.09976333515397,143.5625
,0.5122,5.9774,6.4896,8.860599999999998,17.29910191331511,14.838,38.3291,74.83229207340882,44.3065,80.601,157.362358453729,86.5784
,0.16859999999999964,5.7263,5.8949,3.428799999999999,20.33689205219458,9.1551,15.8649,94.09786476868348,21.5912,34.4901,204.56761565836342,40.2164
,0.37959999999999994,12.2355,12.6151,5.902700000000001,15.549789251844052,18.1382,25.533699999999996,67.26475237091675,37.7692,50.4364,132.86722866174924,62.6719
,0.13480000000000025,4.2031,4.3379,2.4827000000000004,18.417655786350117,6.6858,15.313100000000002,113.5986646884271,19.5162,46.1042,342.01928783382726,50.3073
,0.4320000000000004,11.4513,11.8833,8.003900000000002,18.527546296296283,19.4552,31.7756,73.55462962962956,43.2269,74.7526,173.03842592592576,86.2039
,0.08460000000000001,4.6307,4.7153,1.2878999999999996,15.223404255319142,5.9186,5.991599999999999,70.82269503546098,10.6223,12.610699999999998,149.0626477541371,17.2414
,0.08169999999999966,6.3266,6.4083,1.4854000000000003,18.18115055079567,7.812,6.8382,83.69889840881306,13.1648,13.907400000000003,170.22521419828715,20.234
,0.10020000000000007,7.1949,7.2951,1.559400000000001,15.562874251497005,8.7543,7.2861,72.7155688622754,14.481,15.0381,150.0808383233532,22.233
,0.8292000000000002,18.7418,19.571,14.770799999999998,17.813314037626622,33.5126,65.8223,79.38048721659429,84.5641,165.7763,199.92317896767963,184.5181
,0.22889999999999944,7.4034,7.6323,2.3695999999999993,10.352118829183071,9.773,10.6968,46.731323722149526,18.1002,21.782899999999998,95.1633901266931,29.1863
,0.12600000000000122,8.5423,8.6683,1.812100000000001,14.3817460317459,10.3544,9.966700000000001,79.1007936507929,18.509,21.346200000000003,169.4142857142841,29.8885
,0.19569999999999954,6.8536,7.0493,4.0173000000000005,20.52784874808385,10.8709,18.029,92.12570260602985,24.8826,36.333,185.6566172713341,43.1866
,0.20829999999999949,14.2017,14.41,4.1745,20.040806529044698,18.3762,18.357599999999998,88.13058089294307,32.5593,39.371399999999994,189.01296207393227,53.5731
,0.20770000000000088,11.4354,11.6431,2.5290999999999997,12.176697159364414,13.9645,10.242400000000002,49.31343283582069,21.6778,21.032600000000002,101.26432354357203,32.468
,0.3045000000000009,9.9894,10.2939,4.886699999999999,16.048275862068916,14.8761,22.7497,74.71165845648584,32.7391,46.87179999999999,153.93037766830824,56.8612
,0.05760000000000076,10.8769,10.9345,0.7916000000000007,13.743055555555387,11.6685,3.8297000000000008,66.48784722222136,14.7066,7.823800000000002,135.82986111110935,18.7007
,0.15549999999999997,4.6393,4.7948,3.0260999999999996,19.460450160771703,7.6654,16.9116,108.75627009646304,21.5509,36.0794,232.02186495176852,40.7187
,0.10479999999999912,9.6316,9.7364,1.741999999999999,16.622137404580283,11.3736,8.281799999999999,79.02480916030599,17.9134,17.288899999999998,164.97041984732962,26.9205
,0.19019999999999992,6.6287,6.8189,3.651299999999999,19.19716088328076,10.28,17.5698,92.3753943217666,24.1985,36.1478,190.05152471083076,42.7765
,0.42020000000000035,5.9566,6.3768,3.3094,7.8757734412184615,9.266,12.701200000000002,30.22655878153258,18.6578,27.689799999999998,65.89671584959537,33.6464
,0.16380000000000194,22.6025,22.7663,3.1275000000000013,19.093406593406375,25.73,15.5717,95.06532356532243,38.1742,34.1053,208.21306471306224,56.7078
,0.22139999999999915,9.5968,9.8182,3.3709000000000007,15.225383920505934,12.9677,19.2357,86.88211382113855,28.8325,40.8762,184.62601626016328,50.473
,1.0314000000000005,7.8715,8.9029,17.2377,16.712914485165786,25.1092,88.4325,85.74025596276901,96.304,194.3146,188.39887531510558,202.1861
,0.21879999999999988,6.4333,6.6521,3.8325000000000005,17.515996343692883,10.2658,21.7539,99.4236745886655,28.1872,46.5158,212.59506398537488,52.9491
,0.22720000000000073,5.9788,6.206,10.11,44.49823943661957,16.0888,44.964800000000004,197.90845070422472,50.9436,96.00540000000001,422.5589788732381,101.9842
,0.45370000000000044,6.8297,7.2834,8.147100000000002,17.957020057306575,14.9768,39.325399999999995,86.67709940489301,46.1551,82.4079,181.63522151201215,89.2376
,0.08189999999999742,17.0572,17.1391,1.0523999999999987,12.849816849817238,18.1096,4.492899999999999,54.85836385836557,21.5501,9.236199999999997,112.77411477411829,26.2934
,0.4048999999999996,7.6875,8.0924,9.1995,22.72042479624601,16.887,41.0255,101.32254877747603,48.713,88.2419,217.93504569029412,95.9294
,0.6591999999999985,23.9937,24.6529,10.8899,16.519872572815572,34.8836,63.1883,95.85603762135945,87.182,159.9829,242.69250606796174,183.9766
,0.17409999999999926,8.512,8.6861,3.155199999999999,18.122917863297026,11.6672,14.3106,82.19758759333752,22.8226,30.3819,174.50832854681292,38.8939
,0.6672999999999991,10.5997,11.267,11.979899999999999,17.95279484489737,22.5796,64.9936,97.39787202157963,75.5933,122.36800000000001,183.37779109845673,132.9677
,0.15060000000000073,17.3351,17.4857,2.503,16.620185922974688,19.8381,13.613499999999998,90.39508632138069,30.9486,30.590300000000003,203.12284196547049,47.9254
,0.3464999999999998,6.3688,6.7153,1.6295000000000002,4.702741702741706,7.9983,9.1158,26.308225108225123,15.4846,21.6056,62.353823953823984,27.9744
,0.23730000000000118,8.6329,8.8702,3.4274000000000004,14.443320691108232,12.0603,13.378700000000002,56.37884534344684,22.0116,28.696400000000004,120.92878213232137,37.3293
,0.3780000000000001,16.4142,16.7922,5.901,15.611111111111105,22.3152,30.400100000000002,80.42354497354495,46.8143,63.6488,168.38306878306872,80.063
,0.33970000000000056,18.4774,18.8171,4.626200000000001,13.618486900206044,23.1036,21.3154,62.74771857521332,39.7928,48.06699999999999,141.49838092434476,66.5444
,0.06380000000000052,7.5214,7.5852,1.0062999999999995,15.772727272727137,8.5277,6.3972999999999995,100.27115987460732,13.9187,15.4085,241.512539184951,22.9299
,0.20460000000000012,7.4628,7.6674,3.1676,15.481915933528828,10.6304,14.748299999999999,72.08357771260992,22.2111,33.3044,162.7781036168132,40.7672
,1.3453,10.5354,11.8807,21.499,15.980822121459898,32.0344,114.19500000000001,84.88441239872148,124.7304,259.25530000000003,192.71188582472314,269.7907
,0.3235000000000001,4.5859,4.9094,7.431300000000001,22.97156105100463,12.0172,33.2947,102.92024729520861,37.8806,64.1216,198.21205564142187,68.7075
,0.45149999999999935,25.797,26.2485,10.362599999999997,22.95149501661132,36.1596,49.884,110.4850498338872,75.681,119.23680000000002,264.0903654485054,145.0338
,0.2503000000000002,5.4965,5.7468,3.6012999999999993,14.387934478625635,9.0978,18.6178,74.38194166999594,24.1143,40.816700000000004,163.071114662405,46.3132
,0.22219999999999995,6.779,7.0012,3.8183000000000007,17.18406840684069,10.5973,15.880300000000002,71.468496849685,22.6593,40.051199999999994,180.24842484248427,46.8302
,0.16410000000000124,10.0232,10.1873,2.488200000000001,15.162705667275942,12.5114,10.7726,65.64655697745228,20.7958,24.598200000000002,149.8976234003645,34.6214
,0.0815999999999999,6.7872,6.8688,1.5048999999999992,18.442401960784327,8.2921,7.5625,92.6776960784315,14.3497,15.7083,192.5036764705885,22.4955
,0.10480000000000089,9.4095,9.5143,1.9146,18.269083969465495,11.3241,9.147900000000002,87.28912213740385,18.5574,18.4585,176.1307251908382,27.868
,0.09089999999999954,8.3796,8.4705,1.5236,16.76127612761285,9.9032,7.468400000000001,82.16061606160659,15.848,16.4649,181.13201320132106,24.8445
,0.07840000000000025,6.136,6.2144,1.4380999999999995,18.343112244897895,7.5741,7.8676,100.35204081632622,14.0036,19.0187,242.5854591836727,25.1547
,0.19010000000000016,5.4342,5.6243,3.8371000000000004,20.184639663335073,9.2713,18.6403,98.05523408732238,24.0745,39.5799,208.20568122041016,45.0141
,0.14300000000000068,27.2796,27.4226,3.0961,21.651048951048846,30.3757,15.657500000000002,109.49300699300649,42.9371,33.9761,237.5951048951038,61.2557
,2.4635,15.7909,18.2544,35.6261,14.461579054191192,51.417,156.0223,63.33359042013396,171.8132,194.8719,79.10367363507206,210.6628
,0.3803000000000001,6.5106,6.8909,7.177,18.871943202734677,13.6876,46.081,121.17012884564815,52.5916,107.7532,283.33736523797,114.2638
,0.1913999999999998,6.5007,6.6921,3.1758000000000006,16.592476489028236,9.6765,20.837899999999998,108.87095088819237,27.3386,41.553599999999996,217.1034482758623,48.0543
,0.10470000000000024,7.0438,7.1485,2.2013000000000007,21.024832855778374,9.2451,9.028399999999998,86.23113658070656,16.0722,20.060299999999998,191.59789875835676,27.1041
,0.05229999999999979,5.2012,5.2535,1.2694999999999999,24.273422562141587,6.4707,5.458500000000001,104.369024856597,10.6597,16.7837,320.9120458891026,21.9849
,3.3858999999999995,6.4618,9.8477,42.9237,12.677190702619688,49.3855,216.6915,63.99819841105763,223.1533,469.38960000000003,138.6306742668124,475.8514
,0.1189,11.1875,11.3064,1.7850000000000001,15.012615643397814,12.9725,8.5109,71.5803195962994,19.6984,19.0658,160.35155592935237,30.2533
,0.2801,7.6724,7.9525,5.5817,19.927525883612994,13.2541,37.7329,134.71224562656192,45.4053,72.1423,257.55908604069975,79.8147
,0.26559999999999917,61.1927,61.4583,3.7146000000000043,13.985692771084397,64.9073,18.1687,68.40625000000021,79.3614,40.808499999999995,153.64646084337394,102.0012
,0.0990000000000002,5.3098,5.4088,1.3391000000000002,13.5262626262626,6.6489,6.254499999999999,63.17676767676754,11.5643,13.401900000000001,135.37272727272702,18.7117
,0.25200000000000067,12.4566,12.7086,4.761100000000001,18.893253968253923,17.2177,19.115900000000003,75.85674603174584,31.5725,39.1112,155.20317460317418,51.5678
,0.23240000000000016,9.6604,9.8928,5.0342,21.66179001721169,14.6946,24.232200000000002,104.26936316695347,33.8926,52.5026,225.91480206540433,62.163
,0.09530000000000172,18.9701,19.0654,1.6296,17.09968520461669,20.5997,7.933700000000002,83.24973767051269,26.9038,18.3079,192.10807974816024,37.278
,0.19700000000000006,6.4347,6.6317,3.243099999999999,16.46243654822334,9.6778,15.662600000000001,79.50558375634516,22.0973,33.4549,169.82182741116748,39.8896
,1.142599999999998,16.2555,17.3981,22.610699999999998,19.78881498337129,38.8662,135.4731,118.5656397689482,151.7286,354.18330000000003,309.9801330299323,370.4388
,0.4062000000000001,8.1601,8.5663,5.9018,14.529295913343176,14.0619,28.792299999999997,70.88207779419002,36.9524,59.961600000000004,147.615952732644,68.1217
,0.845600000000001,14.3744,15.22,7.934099999999999,9.382805108798474,22.3085,45.2558,53.51915799432349,59.6302,103.47080000000001,122.36376537369901,117.8452
,0.5175999999999998,7.1173,7.6349,8.6934,16.795595054095834,15.8107,42.5309,82.16943585780528,49.6482,89.4908,172.89567233384858,96.6081
,0.20550000000000068,4.8885,5.094,3.925200000000001,19.10072992700724,8.8137,17.3841,84.59416058394133,22.2726,34.728,168.99270072992644,39.6165
,0.3861000000000008,9.2723,9.6584,10.486600000000001,27.160321160321107,19.7589,38.0806,98.62885262885243,47.3529,75.2328,194.85314685314646,84.5051
,2.9177999999999997,11.8689,14.7867,52.6074,18.02981698539996,64.4763,251.1429,86.07269175406128,263.0118,319.5333,109.51172115977792,331.4022
,0.11720000000000041,6.308,6.4252,2.280800000000001,19.46075085324226,8.5888,11.865100000000002,101.23805460750819,18.1731,25.1997,215.01450511945316,31.5077
,0.9178000000000033,24.3909,25.3087,18.3552,19.999128350403065,42.7461,81.4048,88.6955763782956,105.7957,160.68550000000002,175.07681412072287,185.0764
,0.11359999999999992,4.3092,4.4228,2.2652,19.940140845070438,6.5744,10.022100000000002,88.2227112676057,14.3313,21.3414,187.86443661971845,25.6506
,0.4725999999999999,20.5654,21.038,9.5489,20.205035971223026,30.1143,37.659800000000004,79.68641557342364,58.2252,88.72630000000001,187.7407955988151,109.2917
,0.24620000000000175,19.711,19.9572,4.106400000000001,16.67912266450029,23.8174,20.416000000000004,82.92445166531218,40.127,40.6952,165.2932575142149,60.4062
,1.3716999999999997,5.3558,6.7275,27.877699999999997,20.323467230443978,33.2335,141.77880000000002,103.35991834949337,147.1346,320.2835,233.49383976088072,325.6393
,0.05829999999999913,10.2849,10.3432,0.6379000000000001,10.94168096054905,10.9228,3.4459999999999997,59.10806174957206,13.7309,8.952200000000001,153.5540308747879,19.2371
,0.11059999999999981,8.8984,9.009,2.1394,19.343580470162784,11.0378,11.0341,99.7658227848103,19.9325,23.694499999999998,214.23598553345423,32.5929
,0.10780000000000012,6.3914,6.4992,1.7588,16.315398886827438,8.1502,10.6345,98.65027829313532,17.0259,25.3184,234.8645640074209,31.7098
,1.661800000000003,22.6684,24.3302,49.944300000000005,30.054338668913175,72.6127,422.9964,254.54110001203466,445.6648,590.2023,355.1584426525448,612.8707
,0.04079999999999995,6.8312,6.872,0.8101000000000003,19.855392156862777,7.6413,3.6906000000000008,90.45588235294132,10.5218,7.798800000000001,191.14705882352968,14.63
,0.1556999999999995,8.5304,8.6861,3.136799999999999,20.14643545279389,11.6672,14.292200000000001,91.7931920359669,22.8226,30.363500000000002,195.012845215158,38.8939
,0.21560000000000024,9.4543,9.6699,3.7650000000000006,17.462894248608517,13.2193,18.5069,85.83905380333943,27.9612,36.63849999999999,169.93738404452668,46.0928
,0.10519999999999996,11.5484,11.6536,1.418899999999999,13.487642585551326,12.9673,7.0305,66.82984790874528,18.5789,14.198799999999999,134.96958174904947,25.7472
,0.5971000000000011,8.5864,9.1835,8.634100000000002,14.460056941885759,17.2205,46.9742,78.67057444314172,55.5606,91.66420000000001,153.5156590185896,100.2506
,0.9781000000000013,22.0793,23.0574,17.5943,17.988242510990673,39.6736,73.3373,74.97934771495747,95.4166,160.7621,164.36161946631202,182.8414
,1.9130000000000003,20.0071,21.9201,29.711799999999997,15.531521170935699,49.7189,135.6128,70.89012023000521,155.6199,288.5076,150.81421850496602,308.5147
,0.1457000000000006,6.1628,6.3085,2.6133999999999995,17.936856554564095,8.7762,13.9835,95.97460535346562,20.1463,29.457599999999996,202.1798215511316,35.6204
,0.39120000000000044,7.8112,8.2024,6.510599999999999,16.642638036809796,14.3218,31.9155,81.58358895705513,39.7267,79.856,204.13087934560303,87.6672
,0.09259999999999913,8.0067,8.0993,1.5117999999999991,16.326133909287403,9.5185,7.4794,80.77105831533554,15.4861,16.730199999999996,180.6717062635006,24.7369
,1.9679000000000002,8.0466,10.0145,31.5852,16.0502058031404,39.6318,175.6847,89.27521723664819,183.7313,410.8674,208.78469434422476,418.914
,0.22609999999999886,20.7996,21.0257,2.782,12.304290137107538,23.5816,11.6848,51.679787704555764,32.4844,26.108699999999995,115.47412649270291,46.9083
,0.43120000000000047,12.5055,12.9367,7.342799999999999,17.028756957328365,19.8483,42.120400000000004,97.68181818181809,54.6259,101.20530000000001,234.70616883116858,113.7108
,0.5135000000000005,6.7771,7.2906,8.894200000000001,17.320740019474183,15.6713,37.0255,72.10418695228815,43.8026,77.87039999999999,151.64634858812056,84.6475
,0.21119999999999983,9.7936,10.0048,3.6044,17.066287878787893,13.398,17.954099999999997,85.00994318181823,27.7477,37.5948,178.00568181818196,47.3884
,2.670000000000001,7.3815,10.0515,40.5813,15.19898876404494,47.9628,189.01770000000002,70.79314606741572,196.3992,412.5121,154.49891385767785,419.8936
,0.11010000000000097,8.0283,8.1384,2.004200000000001,18.203451407810928,10.0325,10.321600000000002,93.74750227066222,18.3499,23.224899999999998,210.9436875567647,31.2532
