epoch,log_time_loss,log_time_mae,loss,lr,near_stop_acc,near_stop_loss,progress_loss,progress_mae,reshape_acc,reshape_loss,sqrt_time_loss,time_left_loss,time_left_mae,time_left_rmse,val_log_time_loss,val_log_time_mae,val_loss,val_near_stop_acc,val_near_stop_loss,val_progress_loss,val_progress_mae,val_reshape_acc,val_reshape_loss,val_sqrt_time_loss,val_time_left_loss,val_time_left_mae,val_time_left_rmse
0,1.2643691301345825,0.8073109984397888,51.25534439086914,0.0005,0.9005631804466248,0.3646535277366638,0.04279528930783272,0.15629629790782928,0.834273636341095,0.3624381721019745,1.8758070468902588,49.9459342956543,25.93229866027832,52.75885772705078,3.4493300914764404,1.484318733215332,233.33460998535156,0.9151001572608948,0.3460727632045746,0.10355529934167862,0.25794553756713867,0.8263669610023499,0.38718512654304504,5.497934341430664,229.8409423828125,115.91255950927734,166.1947021484375
1,0.7488530278205872,0.5969124436378479,42.27495574951172,0.00025,0.908986508846283,0.338578999042511,0.029719850048422813,0.12909023463726044,0.8564850091934204,0.3175654113292694,1.438909888267517,41.36517333984375,21.62867546081543,47.28019714355469,2.840946912765503,1.3503731489181519,218.87469482421875,0.9417150020599365,0.3275356590747833,0.0919501855969429,0.2469852864742279,0.8644975423812866,0.3672337532043457,5.171210765838623,215.79022216796875,108.87910461425781,157.2989959716797
