Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-02-22,11:36:36,0.052,27.44,24.0,3160,15043334.0,3.273999828970383e-05,0,-530.4640336086893,1.198632491756168e-08
2024-02-22,11:36:36,0.081,27.44,24.0,3268,15043676.0,2.754605386506345e-05,0,-794.3299899436402,8.043575420584931e-08
2024-02-22,11:36:36,0.1156,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,1.0816429279549425e-07
2024-02-22,11:36:36,0.1267,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,9.445781411007638e-08
2024-02-22,11:36:36,0.1379,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,6.31493111728203e-08
2024-02-22,11:36:36,0.1491,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,3.292449500443065e-08
2024-02-22,11:36:36,0.1604,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,1.1236237105008737e-08
2024-02-22,11:36:36,0.1717,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,-1.0220648821560549e-09
2024-02-22,11:36:36,0.1829,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,-5.770236597069027e-09
2024-02-22,11:36:36,0.1942,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,-5.410107083128257e-09
2024-02-22,11:36:36,0.2053,27.44,24.0,3409,15043646.0,2.198455001142646e-05,0,-680.6666409709566,-1.6820742928801352e-09
2024-02-22,11:36:36,0.2166,27.44,24.0,3409,15043646.0,2.198455001142646e-05,0,-680.6666409709566,4.8017675422093285e-09
2024-02-22,11:36:36,0.2278,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,1.4425255442804835e-08
2024-02-22,11:36:36,0.239,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,2.739079254898588e-08
2024-02-22,11:36:36,0.2502,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,4.1533117744554474e-08
2024-02-22,11:36:36,0.2615,27.44,24.0,3407,15043646.0,2.205498802394887e-05,0,-681.7262608467481,5.12328280225628e-08
2024-02-22,11:36:36,0.2728,27.44,24.0,3407,15043646.0,2.205498802394887e-05,0,-681.7262608467481,5.0868105955045463e-08
2024-02-22,11:36:36,0.284,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,4.053056326682498e-08
2024-02-22,11:36:36,0.2952,27.44,24.0,3408,15043647.0,2.201974085256035e-05,0,-682.1960272125037,2.6081486236892484e-08
2024-02-22,11:36:36,0.3063,27.44,24.0,3408,15043647.0,2.201974085256035e-05,0,-682.1960272125037,1.3527366061195722e-08
2024-02-22,11:36:36,0.3176,27.44,24.0,3408,15043647.0,2.201974085256035e-05,0,-682.1960272125037,5.493908515991815e-09
2024-02-22,11:36:36,0.3288,27.44,24.0,3408,15043647.0,2.201974085256035e-05,0,-682.1960272125037,1.8224347598904027e-09
2024-02-22,11:36:36,0.3401,27.44,24.0,3409,15043647.0,2.198455001142646e-05,0,-681.6666409709566,1.0949169399015028e-09
2024-02-22,11:36:36,0.3514,27.44,24.0,3409,15043647.0,2.198455001142646e-05,0,-681.6666409709566,1.783454034748725e-09
2024-02-22,11:36:36,0.3626,27.44,24.0,3408,15043647.0,2.201974085256035e-05,0,-682.1960272125037,2.984456770776152e-09
2024-02-22,11:36:36,0.3739,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,4.376894727733604e-09
2024-02-22,11:36:36,0.3852,27.44,24.0,3409,15043646.0,2.198455001142646e-05,0,-680.6666409709566,5.661876951100581e-09
2024-02-22,11:36:36,0.3963,27.44,24.0,3409,15043646.0,2.198455001142646e-05,0,-680.6666409709566,6.343432577797732e-09
2024-02-22,11:36:36,0.4074,27.44,24.0,3409,15043647.0,2.198455001142646e-05,0,-681.6666409709566,6.016765023542694e-09
2024-02-22,11:36:36,0.4187,27.44,24.0,3409,15043647.0,2.198455001142646e-05,0,-681.6666409709566,4.6606604204264316e-09
2024-02-22,11:36:36,0.43,27.44,24.0,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,2.6969707622069143e-09
2024-02-22,11:36:36,0.4412,27.44,24.25,3408,15043646.0,2.201974085256035e-05,0,-681.1960272125037,8.156677754962284e-10
2024-02-22,11:36:36,0.4524,27.44,24.25,3408,15043647.0,2.201974085256035e-05,0,-682.1960272125037,-3.050476367511653e-10
2024-02-22,11:36:36,0.4635,27.44,24.25,3408,15043647.0,2.201974085256035e-05,0,-682.1960272125037,-1.036707164328253e-10
2024-02-22,11:36:36,0.4748,27.44,24.25,3408,15043647.0,2.201974085256035e-05,0,-682.1960272125037,1.9185178986914485e-09
2024-02-22,11:36:36,0.486,27.44,24.25,3408,15043647.0,2.201974085256035e-05,0,-682.1960272125037,6.117958374875942e-09
2024-02-22,11:36:36,0.4973,27.44,24.25,3409,15043647.0,2.198455001142646e-05,0,-681.6666409709566,1.2414967022037528e-08
2024-02-22,11:36:36,0.5085,27.44,24.25,3409,15043647.0,2.198455001142646e-05,0,-681.6666409709566,1.9937046646410338e-08
2024-02-22,11:36:36,0.5197,27.44,24.25,3408,15043647.0,2.201974085256035e-05,0,-682.1960272125037,2.645640158983265e-08
2024-02-22,11:36:36,0.5308,27.44,24.25,3407,15043647.0,2.205498802394887e-05,0,-682.7262608467481,2.864592018408345e-08
