Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-02-22,10:26:11,0.052,26.94,24.25,3101,15011200.0,3.598001965675648e-05,0,-510.3844386740891,9.481721183022114e-11
2024-02-22,10:26:11,0.0809,26.94,24.25,3194,15011546.0,3.10071234219656e-05,0,-781.7351509204088,2.160021717848673e-07
2024-02-22,10:26:11,0.1155,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,4.0726101923685185e-07
2024-02-22,10:26:11,0.1276,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,5.514466363844401e-07
2024-02-22,10:26:11,0.1398,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,6.399416688907134e-07
2024-02-22,10:26:11,0.1519,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,6.815309733086843e-07
2024-02-22,10:26:11,0.1642,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,6.930089675034858e-07
2024-02-22,10:26:11,0.1765,26.94,24.25,3321,15011487.0,2.530721677619496e-05,0,-637.1725428787513,6.903637992144865e-07
2024-02-22,10:26:11,0.1887,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,6.853431703487403e-07
2024-02-22,10:26:12,0.2008,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,6.848849129458011e-07
2024-02-22,10:26:12,0.2131,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,6.913906557724326e-07
2024-02-22,10:26:12,0.2254,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,7.025948638547984e-07
2024-02-22,10:26:12,0.2376,26.94,24.25,3322,15011488.0,2.526677205656473e-05,0,-637.5654179014249,7.120953909657956e-07
2024-02-22,10:26:12,0.2497,26.94,24.25,3322,15011488.0,2.526677205656473e-05,0,-637.5654179014249,7.138546250677639e-07
2024-02-22,10:26:12,0.2619,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,7.084471096811653e-07
2024-02-22,10:26:12,0.2742,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,7.026986135154016e-07
2024-02-22,10:26:12,0.2865,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,7.026471470513238e-07
2024-02-22,10:26:12,0.2986,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,7.081117350857081e-07
2024-02-22,10:26:12,0.3108,26.94,24.25,3322,15011489.0,2.526677205656473e-05,0,-638.5654179014249,7.127174523464873e-07
2024-02-22,10:26:12,0.323,26.94,24.25,3322,15011489.0,2.526677205656473e-05,0,-638.5654179014249,7.094064320325512e-07
2024-02-22,10:26:12,0.3351,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,6.976387246133913e-07
2024-02-22,10:26:12,0.3473,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,6.840238571614473e-07
2024-02-22,10:26:12,0.3594,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,6.764226287559463e-07
2024-02-22,10:26:12,0.3716,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,6.797424919797105e-07
2024-02-22,10:26:12,0.3839,26.94,24.25,3321,15011488.0,2.530721677619496e-05,0,-638.1725428787513,6.953672350267645e-07
