Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-04-25,11:31:46,0.0528,25.88,25.5,3261,15099184.0,2.785619229895698e-05,0,-464.1323294030745,1.1084649201860828e-06
2024-04-25,11:31:46,0.0808,25.88,25.5,3267,15099511.0,2.759014704890972e-05,0,-787.1152748006411,7.057968852472588e-07
2024-04-25,11:31:46,0.1119,25.88,25.5,3324,15099454.0,2.51860764241487e-05,0,-693.81587473221,3.8555964977309805e-07
2024-04-25,11:31:46,0.1177,25.88,25.5,3324,15099454.0,2.51860764241487e-05,0,-693.81587473221,1.859897934895044e-07
2024-04-25,11:31:46,0.1235,25.88,25.5,3325,15099455.0,2.51458253049297e-05,0,-694.2081174289577,9.390407413693439e-08
2024-04-25,11:31:46,0.1293,25.88,25.5,3325,15099455.0,2.51458253049297e-05,0,-694.2081174289577,6.923401449077598e-08
2024-04-25,11:31:46,0.1351,25.88,25.5,3325,15099455.0,2.51458253049297e-05,0,-694.2081174289577,7.26074333664035e-08
2024-04-25,11:31:46,0.141,25.88,25.5,3325,15099455.0,2.51458253049297e-05,0,-694.2081174289577,7.98372088217355e-08
2024-04-25,11:31:46,0.1467,25.88,25.5,3324,15099455.0,2.51860764241487e-05,0,-694.81587473221,8.345919904178374e-08
2024-04-25,11:31:46,0.1526,25.88,25.5,3324,15099455.0,2.51860764241487e-05,0,-694.81587473221,8.544944622359103e-08
2024-04-25,11:31:46,0.1585,25.88,25.5,3325,15099455.0,2.51458253049297e-05,0,-694.2081174289577,8.807872780473275e-08
2024-04-25,11:31:46,0.1642,25.88,25.5,3326,15099455.0,2.510563851302276e-05,0,-693.6013314128265,9.139037648752386e-08
2024-04-25,11:31:46,0.17,25.88,25.5,3325,15099455.0,2.51458253049297e-05,0,-694.2081174289577,9.515236663892661e-08
2024-04-25,11:31:46,0.1759,25.88,25.5,3324,15099455.0,2.51860764241487e-05,0,-694.81587473221,9.935130381410257e-08
