Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-04-25,11:17:49,0.053,27.06,25.75,3359,15131106.0,2.381489766364291e-05,0,-204.28586598535776,1.289147078295836e-07
2024-04-25,11:17:49,0.0809,27.06,25.75,3371,15131430.0,2.336217357405023e-05,0,-521.43557914323,8.55051400172999e-08
2024-04-25,11:17:49,0.1118,27.06,25.75,3433,15131379.0,2.115663697358534e-05,0,-437.06302685075286,4.761078589073652e-08
2024-04-25,11:17:49,0.1175,27.06,25.75,3435,15131378.0,2.108906806543364e-05,0,-435.04062399415875,1.9611771196824272e-08
2024-04-25,11:17:49,0.1232,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,2.7648415066429955e-09
2024-04-25,11:17:50,0.129,27.06,25.75,3435,15131379.0,2.108906806543364e-05,0,-436.04062399415875,-4.932832646129131e-09
2024-04-25,11:17:50,0.1346,27.06,25.75,3435,15131379.0,2.108906806543364e-05,0,-436.04062399415875,-6.776684618532062e-09
2024-04-25,11:17:50,0.1403,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,-5.7065592806702925e-09
2024-04-25,11:17:50,0.146,27.06,25.75,3437,15131379.0,2.10217149551592e-05,0,-435.0214864317982,-3.7222818433596255e-09
2024-04-25,11:17:50,0.1516,27.06,25.75,3437,15131379.0,2.10217149551592e-05,0,-435.0214864317982,-1.8960408705162554e-09
2024-04-25,11:17:50,0.1573,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,-6.27795942804835e-10
2024-04-25,11:17:50,0.163,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,6.790808991596282e-11
2024-04-25,11:17:50,0.1688,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,3.3955070191755644e-10
2024-04-25,11:17:50,0.1744,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,3.6284517458528075e-10
2024-04-25,11:17:50,0.1801,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,2.773357983161575e-10
2024-04-25,11:17:50,0.1858,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,1.6998425291215694e-10
2024-04-25,11:17:50,0.1915,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,8.258193677395975e-11
2024-04-25,11:17:50,0.1971,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,2.6997683052038815e-11
2024-04-25,11:17:50,0.2028,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,-4.5421942119163636e-13
2024-04-25,11:17:50,0.2086,27.06,25.75,3435,15131379.0,2.108906806543364e-05,0,-436.04062399415875,-8.885939940327947e-12
2024-04-25,11:17:50,0.2142,27.06,25.75,3435,15131379.0,2.108906806543364e-05,0,-436.04062399415875,-7.191042884836115e-12
2024-04-25,11:17:50,0.2199,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,-1.7731808915967685e-12
2024-04-25,11:17:50,0.2256,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,3.719673519012218e-12
2024-04-25,11:17:50,0.2314,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,7.761396924554785e-12
2024-04-25,11:17:50,0.237,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,1.011354889494002e-11
2024-04-25,11:17:50,0.2427,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,1.113358285523041e-11
2024-04-25,11:17:50,0.2484,27.06,25.75,3437,15131379.0,2.10217149551592e-05,0,-435.0214864317982,1.1328489691430763e-11
2024-04-25,11:17:50,0.2542,27.06,25.75,3437,15131379.0,2.10217149551592e-05,0,-435.0214864317982,1.1130192756099246e-11
2024-04-25,11:17:50,0.2598,27.06,25.75,3437,15131380.0,2.10217149551592e-05,0,-436.0214864317982,1.082308537183853e-11
2024-04-25,11:17:50,0.2654,27.06,25.75,3438,15131379.0,2.09881191087638e-05,0,-434.5131388757413,1.0553924911244928e-11
2024-04-25,11:17:50,0.2712,27.06,25.75,3437,15131379.0,2.10217149551592e-05,0,-435.0214864317982,1.0373054171741745e-11
2024-04-25,11:17:50,0.277,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,1.027743231128698e-11
2024-04-25,11:17:50,0.2826,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,1.0242802119486345e-11
2024-04-25,11:17:50,0.2882,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,1.024269334226766e-11
2024-04-25,11:17:50,0.294,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,1.0256864410545262e-11
2024-04-25,11:17:50,0.2996,27.06,25.75,3435,15131379.0,2.108906806543364e-05,0,-436.04062399415875,1.0273106568696433e-11
2024-04-25,11:17:50,0.3052,27.06,25.75,3435,15131379.0,2.108906806543364e-05,0,-436.04062399415875,1.0285821199150667e-11
2024-04-25,11:17:50,0.311,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,1.0293648985015522e-11
2024-04-25,11:17:50,0.3223,27.06,25.75,3435,15131380.0,2.108906806543364e-05,0,-437.04062399415875,1.0297347371866398e-11
2024-04-25,11:17:50,0.328,27.06,25.75,3435,15131379.0,2.108906806543364e-05,0,-436.04062399415875,1.0298343233413233e-11
2024-04-25,11:17:50,0.3337,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,1.0297954783742075e-11
2024-04-25,11:17:50,0.3393,27.06,25.75,3437,15131379.0,2.10217149551592e-05,0,-435.0214864317982,1.0297099700103705e-11
2024-04-25,11:17:50,0.3451,27.06,25.75,3437,15131379.0,2.10217149551592e-05,0,-435.0214864317982,1.0296282708822042e-11
2024-04-25,11:17:50,0.3508,27.06,25.75,3437,15131379.0,2.10217149551592e-05,0,-435.0214864317982,1.0295701883608783e-11
2024-04-25,11:17:50,0.3566,27.06,25.75,3437,15131379.0,2.10217149551592e-05,0,-435.0214864317982,1.0295375267021343e-11
2024-04-25,11:17:50,0.3622,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,1.0295241716206345e-11
2024-04-25,11:17:50,0.3678,27.06,25.75,3436,15131379.0,2.105536457868864e-05,0,-435.5306477037634,1.029522389807796e-11
