Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-04-25,11:56:18,0.0528,26.69,25.5,3320,15192376.0,2.534772623600419e-05,0,-387.6629682544226,1.9471900911408327e-06
2024-04-25,11:56:18,0.0807,26.69,25.5,3328,15192703.0,2.502545750009077e-05,0,-709.7669412738844,1.7900107406824578e-06
2024-04-25,11:56:18,0.1118,26.69,25.5,3384,15192648.0,2.288142934135367e-05,0,-622.1940648437283,1.5224201146176657e-06
2024-04-25,11:56:18,0.1176,26.69,25.5,3386,15192647.0,2.280835188582631e-05,0,-620.0838448501042,1.1852306272534983e-06
2024-04-25,11:56:18,0.1235,26.69,25.5,3385,15192647.0,2.284486139306312e-05,0,-620.6385109177602,8.879671668663958e-07
2024-04-25,11:56:18,0.1293,26.69,25.5,3385,15192647.0,2.284486139306312e-05,0,-620.6385109177602,6.866899963525597e-07
2024-04-25,11:56:18,0.1351,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,5.781256504098453e-07
2024-04-25,11:56:18,0.1409,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.354536837384368e-07
2024-04-25,11:56:18,0.1467,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.304424541456992e-07
2024-04-25,11:56:18,0.1526,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.422167835164391e-07
2024-04-25,11:56:18,0.1584,26.69,25.5,3384,15192648.0,2.288142934135367e-05,0,-622.1940648437283,5.581110686713299e-07
2024-04-25,11:56:18,0.1642,26.69,25.5,3384,15192648.0,2.288142934135367e-05,0,-622.1940648437283,5.720857547784223e-07
2024-04-25,11:56:18,0.1699,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.824567330953696e-07
2024-04-25,11:56:18,0.1758,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.895792148794191e-07
2024-04-25,11:56:18,0.1816,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.939873388187137e-07
2024-04-25,11:56:18,0.1875,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,5.957147546538154e-07
2024-04-25,11:56:18,0.1934,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.953857283046564e-07
2024-04-25,11:56:18,0.1991,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.951031102681318e-07
2024-04-25,11:56:18,0.2049,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.970732585249485e-07
2024-04-25,11:56:18,0.2108,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.01589813279656e-07
2024-04-25,11:56:18,0.2165,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.066603395295684e-07
2024-04-25,11:56:18,0.2224,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.098808091797367e-07
2024-04-25,11:56:18,0.2282,26.69,25.5,3385,15192647.0,2.284486139306312e-05,0,-620.6385109177602,6.108725134561657e-07
2024-04-25,11:56:18,0.234,26.69,25.5,3385,15192647.0,2.284486139306312e-05,0,-620.6385109177602,6.107474826873153e-07
2024-04-25,11:56:18,0.2398,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.093401804247295e-07
2024-04-25,11:56:18,0.2456,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.052441517462115e-07
2024-04-25,11:56:18,0.2515,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.986795887205122e-07
2024-04-25,11:56:18,0.2572,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.921963062293716e-07
2024-04-25,11:56:18,0.2631,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.884874683700226e-07
2024-04-25,11:56:18,0.2689,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.888001749409857e-07
2024-04-25,11:56:18,0.2746,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.928557598903234e-07
2024-04-25,11:56:18,0.2805,26.69,25.5,3385,15192647.0,2.284486139306312e-05,0,-620.6385109177602,5.988192144290758e-07
2024-04-25,11:56:18,0.2863,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.033695778592635e-07
2024-04-25,11:56:18,0.2921,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.034363905516817e-07
2024-04-25,11:56:18,0.2979,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.98787111790885e-07
2024-04-25,11:56:18,0.3038,26.69,25.5,3384,15192648.0,2.288142934135367e-05,0,-622.1940648437283,5.920358423367621e-07
2024-04-25,11:56:18,0.3096,26.69,25.5,3384,15192648.0,2.288142934135367e-05,0,-622.1940648437283,5.861135943861524e-07
2024-04-25,11:56:19,0.3154,26.69,25.5,3384,15192648.0,2.288142934135367e-05,0,-622.1940648437283,5.827051674200726e-07
2024-04-25,11:56:19,0.3212,26.69,25.5,3384,15192648.0,2.288142934135367e-05,0,-622.1940648437283,5.825212156748173e-07
2024-04-25,11:56:19,0.327,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.858367056541617e-07
2024-04-25,11:56:19,0.3328,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,5.924991115080192e-07
2024-04-25,11:56:19,0.3386,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.013571313443895e-07
2024-04-25,11:56:19,0.3445,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.098110374640336e-07
2024-04-25,11:56:19,0.3503,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.149750318047844e-07
2024-04-25,11:56:19,0.356,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.161837706527649e-07
2024-04-25,11:56:19,0.3619,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.160118000013818e-07
2024-04-25,11:56:19,0.3677,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.179618407353501e-07
2024-04-25,11:56:19,0.3735,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.230670613407266e-07
2024-04-25,11:56:19,0.3793,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.294560535641403e-07
2024-04-25,11:56:19,0.3852,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.347366584476314e-07
2024-04-25,11:56:19,0.391,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.375754660052002e-07
2024-04-25,11:56:19,0.3968,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.375079243543363e-07
2024-04-25,11:56:19,0.4026,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.344786408527311e-07
2024-04-25,11:56:19,0.4084,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.288581786670227e-07
2024-04-25,11:56:19,0.4142,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.219446368959145e-07
2024-04-25,11:56:19,0.42,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.162165938880608e-07
2024-04-25,11:56:19,0.4258,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.138384986835045e-07
2024-04-25,11:56:19,0.4316,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.143608476016404e-07
2024-04-25,11:56:19,0.4374,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.151792332780045e-07
2024-04-25,11:56:19,0.4432,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.147910625988535e-07
2024-04-25,11:56:19,0.449,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.146552322660717e-07
2024-04-25,11:56:19,0.4549,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.172604319498131e-07
2024-04-25,11:56:19,0.4607,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.228104625421215e-07
2024-04-25,11:56:19,0.4664,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.287468006082238e-07
2024-04-25,11:56:19,0.4722,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.3211456712351e-07
2024-04-25,11:56:19,0.478,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.312714809756016e-07
2024-04-25,11:56:19,0.4839,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.260625612089744e-07
2024-04-25,11:56:19,0.4896,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.179824837850836e-07
2024-04-25,11:56:19,0.4954,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.103386089901729e-07
2024-04-25,11:56:19,0.5012,26.69,25.5,3384,15192649.0,2.288142934135367e-05,0,-623.1940648437283,6.06889024272189e-07
2024-04-25,11:56:19,0.507,26.69,25.5,3385,15192649.0,2.284486139306312e-05,0,-622.6385109177602,6.091162386931554e-07
2024-04-25,11:56:19,0.5128,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.148333277321395e-07
2024-04-25,11:56:19,0.5186,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.198554876762626e-07
2024-04-25,11:56:19,0.5244,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.211037859330888e-07
2024-04-25,11:56:19,0.5302,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.184862821299586e-07
2024-04-25,11:56:19,0.536,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.146859804856987e-07
2024-04-25,11:56:19,0.5418,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.128905272501391e-07
2024-04-25,11:56:19,0.5477,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.140621750500036e-07
2024-04-25,11:56:19,0.5534,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.171695831050821e-07
2024-04-25,11:56:19,0.5649,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.215674698755344e-07
2024-04-25,11:56:19,0.5708,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.271293157020532e-07
2024-04-25,11:56:19,0.5767,26.69,25.5,3387,15192649.0,2.277190072624573e-05,0,-621.5300652218302,6.328590538985513e-07
2024-04-25,11:56:19,0.5825,26.69,25.5,3386,15192649.0,2.280835188582631e-05,0,-622.0838448501042,6.372456673037574e-07
2024-04-25,11:56:19,0.5882,26.69,25.5,3386,15192649.0,2.280835188582631e-05,0,-622.0838448501042,6.392574199381906e-07
2024-04-25,11:56:19,0.594,26.69,25.5,3387,15192649.0,2.277190072624573e-05,0,-621.5300652218302,6.382830319801543e-07
2024-04-25,11:56:19,0.5998,26.69,25.5,3387,15192649.0,2.277190072624573e-05,0,-621.5300652218302,6.338307825601305e-07
2024-04-25,11:56:19,0.6056,26.69,25.5,3387,15192649.0,2.277190072624573e-05,0,-621.5300652218302,6.257437178923775e-07
2024-04-25,11:56:19,0.6115,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.149987091965239e-07
2024-04-25,11:56:19,0.6173,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.044227429378761e-07
2024-04-25,11:56:19,0.6231,26.69,25.5,3384,15192648.0,2.288142934135367e-05,0,-622.1940648437283,5.978433225084839e-07
2024-04-25,11:56:19,0.629,26.69,25.5,3384,15192648.0,2.288142934135367e-05,0,-622.1940648437283,5.978731574011207e-07
2024-04-25,11:56:19,0.6348,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.043447996416227e-07
2024-04-25,11:56:19,0.6406,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.143201478959199e-07
2024-04-25,11:56:19,0.6464,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.237035129876455e-07
2024-04-25,11:56:19,0.6522,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.295865054236512e-07
2024-04-25,11:56:19,0.658,26.69,25.5,3387,15192649.0,2.277190072624573e-05,0,-621.5300652218302,6.313449571878101e-07
2024-04-25,11:56:19,0.6638,26.69,25.5,3386,15192649.0,2.280835188582631e-05,0,-622.0838448501042,6.302802488274445e-07
2024-04-25,11:56:19,0.6695,26.69,25.5,3385,15192648.0,2.284486139306312e-05,0,-621.6385109177602,6.285705871505396e-07
2024-04-25,11:56:19,0.6754,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.273951951295947e-07
2024-04-25,11:56:19,0.6813,26.69,25.5,3386,15192648.0,2.280835188582631e-05,0,-621.0838448501042,6.258841768682619e-07
2024-04-25,11:56:19,0.6871,26.69,25.5,3387,15192648.0,2.277190072624573e-05,0,-620.5300652218302,6.226501957109258e-07
2024-04-25,11:56:19,0.6928,26.69,25.5,3387,15192649.0,2.277190072624573e-05,0,-621.5300652218302,6.180488097130443e-07
