Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-05-06,11:35:28,0.0528,26.94,25.0,3159,15002246.0,3.279240546100996e-05,0,-480.2340595513486,-1.6675587561217184e-15
2024-05-06,11:35:28,0.0807,26.94,25.0,3161,15002577.0,3.268767487290021e-05,0,-809.6628642767245,8.282881448283096e-08
2024-05-06,11:35:28,0.1118,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,1.5433640161425422e-07
2024-05-06,11:35:28,0.118,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.0632022172730915e-07
2024-05-06,11:35:28,0.1243,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.370266622556276e-07
2024-05-06,11:35:29,0.1304,26.94,25.0,3208,15002499.0,3.032052794775979e-05,0,-696.1503160303206,2.506645320183554e-07
2024-05-06,11:35:29,0.1365,26.94,25.0,3208,15002498.0,3.032052794775979e-05,0,-695.1503160303206,2.5357671828615333e-07
2024-05-06,11:35:29,0.1428,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.5127562567118983e-07
2024-05-06,11:35:29,0.1491,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.474434753110156e-07
2024-05-06,11:35:29,0.1554,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.440134292341544e-07
2024-05-06,11:35:29,0.1616,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.416749742053407e-07
2024-05-06,11:35:29,0.1678,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.404180586669942e-07
2024-05-06,11:35:29,0.1739,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.399463988570693e-07
2024-05-06,11:35:29,0.1802,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.399252806367771e-07
2024-05-06,11:35:29,0.1863,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.4009425919129346e-07
2024-05-06,11:35:29,0.1925,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.402938500984917e-07
2024-05-06,11:35:29,0.1988,26.94,25.0,3207,15002499.0,3.036906225396806e-05,0,-696.8784402006124,2.404497912326184e-07
2024-05-06,11:35:29,0.205,26.94,25.0,3208,15002499.0,3.032052794775979e-05,0,-696.1503160303206,2.4054439066381755e-07
2024-05-06,11:35:29,0.2113,26.94,25.0,3208,15002499.0,3.032052794775979e-05,0,-696.1503160303206,2.405905843362908e-07
2024-05-06,11:35:29,0.2174,26.94,25.0,3208,15002500.0,3.032052794775979e-05,0,-697.1503160303206,2.4061411139656824e-07
2024-05-06,11:35:29,0.2236,26.94,25.0,3208,15002499.0,3.032052794775979e-05,0,-696.1503160303206,2.406430975514245e-07
2024-05-06,11:35:29,0.2299,26.94,25.0,3208,15002499.0,3.032052794775979e-05,0,-696.1503160303206,2.407014255528272e-07
2024-05-06,11:35:29,0.2361,26.94,25.0,3208,15002499.0,3.032052794775979e-05,0,-696.1503160303206,2.4080151704670194e-07
