Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2024-04-25,10:52:02,0.0528,26.31,25.0,3331,15139656.0,2.490566587075084e-05,0,-291.2891628954946,1.6378567754352305e-06
2024-04-25,10:52:02,0.0808,26.31,25.0,3342,15139981.0,2.447131496885164e-05,0,-609.7132024004867,1.1568941595884899e-06
2024-04-25,10:52:02,0.1118,26.31,25.0,3400,15139927.0,2.230330306314809e-05,0,-522.8900619804356,7.622796925207946e-07
2024-04-25,10:52:02,0.1175,26.31,25.0,3401,15139927.0,2.226765904716665e-05,0,-522.3504207826103,5.26936892661406e-07
2024-04-25,10:52:02,0.1233,26.31,25.0,3402,15139927.0,2.223207199565684e-05,0,-521.8116420121759,4.7521978734177955e-07
2024-04-25,10:52:02,0.1291,26.31,25.0,3402,15139927.0,2.223207199565684e-05,0,-521.8116420121759,5.628762700665774e-07
2024-04-25,10:52:02,0.1349,26.31,25.0,3402,15139928.0,2.223207199565684e-05,0,-522.8116420121759,6.979432991262865e-07
2024-04-25,10:52:02,0.1406,26.31,25.0,3402,15139928.0,2.223207199565684e-05,0,-522.8116420121759,7.919150424609057e-07
2024-04-25,10:52:02,0.1463,26.31,25.0,3402,15139927.0,2.223207199565684e-05,0,-521.8116420121759,8.097426075322297e-07
2024-04-25,10:52:02,0.1521,26.31,25.0,3402,15139928.0,2.223207199565684e-05,0,-522.8116420121759,7.69259364562221e-07
2024-04-25,10:52:02,0.1578,26.31,25.0,3402,15139927.0,2.223207199565684e-05,0,-521.8116420121759,7.106484389899173e-07
2024-04-25,10:52:02,0.1635,26.31,25.0,3402,15139927.0,2.223207199565684e-05,0,-521.8116420121759,6.742232945904012e-07
2024-04-25,10:52:02,0.1693,26.31,25.0,3402,15139928.0,2.223207199565684e-05,0,-522.8116420121759,6.81393897325606e-07
2024-04-25,10:52:02,0.175,26.31,25.0,3402,15139925.0,2.223207199565684e-05,0,-519.8116420121759,7.392028310367833e-07
2024-04-25,10:52:02,0.1808,26.31,25.0,3402,15139925.0,2.223207199565684e-05,0,-519.8116420121759,8.513475196245753e-07
2024-04-25,10:52:02,0.1865,26.31,25.0,3402,15139928.0,2.223207199565684e-05,0,-522.8116420121759,9.947508644704684e-07
2024-04-25,10:52:02,0.1922,26.31,25.0,3402,15139928.0,2.223207199565684e-05,0,-522.8116420121759,1.1147258127953251e-06
2024-04-25,10:52:02,0.1979,26.31,25.0,3402,15139928.0,2.223207199565684e-05,0,-522.8116420121759,1.1690460087628093e-06
2024-04-25,10:52:02,0.2037,26.31,25.0,3402,15139928.0,2.223207199565684e-05,0,-522.8116420121759,1.1621416749411201e-06
2024-04-25,10:52:02,0.2095,26.31,25.0,3403,15139928.0,2.219654181758096e-05,0,-522.2737242908452,1.1396894776337133e-06
2024-04-25,10:52:02,0.2152,26.31,25.0,3403,15139928.0,2.219654181758096e-05,0,-522.2737242908452,1.1524134595882318e-06
2024-04-25,10:52:02,0.2209,26.31,25.0,3402,15139928.0,2.223207199565684e-05,0,-522.8116420121759,1.2138357508948704e-06
2024-04-25,10:52:02,0.2267,26.31,25.0,3402,15139928.0,2.223207199565684e-05,0,-522.8116420121759,1.2968401042603144e-06
2024-04-25,10:52:02,0.2325,26.31,25.0,3402,15139928.0,2.223207199565684e-05,0,-522.8116420121759,1.3669664696777138e-06
